timestamp,rtt,true_fidelity,adaptive_action,static_action,zombie_adaptive,unnecessary_flush_adaptive,zombie_static,unnecessary_flush_static
2024-01-01T00:04:45+00:00,0.18,0.917635105705636,HOLD,HOLD,False,False,False,False
2024-01-01T00:04:46+00:00,0.46,0.815641822753463,FLUSH,FLUSH,False,False,False,False
2024-01-01T00:04:47+00:00,0.03,0.9852227667742541,HOLD,HOLD,False,False,False,False
2024-01-01T00:04:48+00:00,0.08,0.9615581731933178,HOLD,HOLD,False,False,False,False
2024-01-01T00:04:49+00:00,0.16,0.9260718944831057,HOLD,HOLD,False,False,False,False
2024-01-01T00:04:50+00:00,0.07,0.9661969099529741,HOLD,HOLD,False,False,False,False
2024-01-01T00:04:51+00:00,0.03,0.9852227667742541,HOLD,HOLD,False,False,False,False
2024-01-01T00:04:52+00:00,0.45,0.8188140758108866,FLUSH,FLUSH,False,False,False,False
2024-01-01T00:04:53+00:00,0.39,0.8385284372490823,FLUSH,FLUSH,False,False,False,False
2024-01-01T00:04:54+00:00,0.06,0.9708822667921244,HOLD,HOLD,False,False,False,False
2024-01-01T00:04:55+00:00,0.18,0.917635105705636,HOLD,HOLD,False,False,False,False
2024-01-01T00:04:56+00:00,0.34,0.8558851613813048,HOLD,FLUSH,False,False,False,True
2024-01-01T00:04:57+00:00,0.32,0.8630745185368455,HOLD,FLUSH,False,False,False,True
2024-01-01T00:04:58+00:00,0.24,0.8933139305332767,HOLD,HOLD,False,False,False,False
2024-01-01T00:04:59+00:00,0.12,0.9434602183585787,HOLD,HOLD,False,False,False,False
2024-01-01T00:05:00+00:00,0.1,0.9524187090179798,HOLD,HOLD,False,False,False,False
2024-01-01T00:05:01+00:00,0.41,0.8318251250681596,FLUSH,FLUSH,False,False,False,False
2024-01-01T00:05:02+00:00,0.89,0.7053278763761728,FLUSH,FLUSH,False,False,False,False
2024-01-01T00:05:03+00:00,0.89,0.7053278763761728,FLUSH,FLUSH,False,False,False,False
2024-01-01T00:05:04+00:00,0.08,0.9615581731933178,HOLD,HOLD,False,False,False,False
2024-01-01T00:05:05+00:00,0.01,0.995024916874584,HOLD,HOLD,False,False,False,False
2024-01-01T00:05:06+00:00,0.05,0.975614712250357,HOLD,HOLD,False,False,False,False
2024-01-01T00:05:07+00:00,0.45,0.8188140758108866,FLUSH,FLUSH,False,False,False,False
2024-01-01T00:05:08+00:00,0.47,0.8125011341413504,FLUSH,FLUSH,False,False,False,False
2024-01-01T00:05:09+00:00,0.03,0.9852227667742541,HOLD,HOLD,False,False,False,False
2024-01-01T00:05:10+00:00,0.05,0.975614712250357,HOLD,HOLD,False,False,False,False
2024-01-01T00:05:11+00:00,0.19,0.9134795669716811,HOLD,HOLD,False,False,False,False
2024-01-01T00:05:12+00:00,0.62,0.7689722187973372,FLUSH,FLUSH,False,False,False,False
2024-01-01T00:05:13+00:00,0.07,0.9661969099529741,HOLD,HOLD,False,False,False,False
2024-01-01T00:05:14+00:00,1.67,0.5941235328193734,FLUSH,FLUSH,False,False,False,False
2024-01-01T00:05:15+00:00,0.15,0.9303539882125289,HOLD,HOLD,False,False,False,False
2024-01-01T00:05:16+00:00,0.15,0.9303539882125289,HOLD,HOLD,False,False,False,False
2024-01-01T00:05:17+00:00,0.16,0.9260718944831057,HOLD,HOLD,False,False,False,False
2024-01-01T00:05:18+00:00,0.33,0.859461866715963,HOLD,FLUSH,False,False,False,True
2024-01-01T00:05:19+00:00,0.3,0.8704091103408589,HOLD,HOLD,False,False,False,False
2024-01-01T00:05:20+00:00,0.04,0.9803947195761615,HOLD,HOLD,False,False,False,False
2024-01-01T00:05:21+00:00,0.15,0.9303539882125289,HOLD,HOLD,False,False,False,False
2024-01-01T00:05:22+00:00,0.3,0.8704091103408589,HOLD,HOLD,False,False,False,False
2024-01-01T00:05:23+00:00,0.47,0.8125011341413504,FLUSH,FLUSH,False,False,False,False
2024-01-01T00:05:24+00:00,0.04,0.9803947195761615,HOLD,HOLD,False,False,False,False
2024-01-01T00:05:25+00:00,0.2,0.9093653765389909,HOLD,HOLD,False,False,False,False
2024-01-01T00:05:26+00:00,0.13,0.9390477154602807,HOLD,HOLD,False,False,False,False
2024-01-01T00:05:27+00:00,0.17,0.9218324082981919,HOLD,HOLD,False,False,False,False
2024-01-01T00:05:28+00:00,0.37,0.8453671653186774,FLUSH,FLUSH,False,False,False,False
2024-01-01T00:05:29+00:00,0.19,0.9134795669716811,HOLD,HOLD,False,False,False,False
2024-01-01T00:05:30+00:00,9.07,0.5000575332693231,FLUSH,FLUSH,False,False,False,False
2024-01-01T00:05:31+00:00,0.01,0.995024916874584,HOLD,HOLD,False,False,False,False
2024-01-01T00:05:32+00:00,0.44,0.8220182105415708,FLUSH,FLUSH,False,False,False,False
2024-01-01T00:05:33+00:00,0.49,0.8063131970922081,FLUSH,FLUSH,False,False,False,False
2024-01-01T00:05:34+00:00,0.14,0.9346791176994029,HOLD,HOLD,False,False,False,False
2024-01-01T00:05:35+00:00,0.04,0.9803947195761615,HOLD,HOLD,False,False,False,False
2024-01-01T00:05:36+00:00,0.41,0.8318251250681596,FLUSH,FLUSH,False,False,False,False
2024-01-01T00:05:37+00:00,0.17,0.9218324082981919,HOLD,HOLD,False,False,False,False
2024-01-01T00:05:38+00:00,0.46,0.815641822753463,FLUSH,FLUSH,False,False,False,False
2024-01-01T00:05:39+00:00,0.05,0.975614712250357,HOLD,HOLD,False,False,False,False
2024-01-01T00:05:40+00:00,0.21,0.9052921229850935,HOLD,HOLD,False,False,False,False
2024-01-01T00:05:41+00:00,0.23,0.897266801251667,HOLD,HOLD,False,False,False,False
2024-01-01T00:05:42+00:00,0.45,0.8188140758108866,FLUSH,FLUSH,False,False,False,False
2024-01-01T00:05:43+00:00,0.96,0.691446442987556,FLUSH,FLUSH,False,False,False,False
2024-01-01T00:05:44+00:00,0.48,0.8093916959030705,FLUSH,FLUSH,False,False,False,False
2024-01-01T00:05:45+00:00,0.41,0.8318251250681596,FLUSH,FLUSH,False,False,False,False
2024-01-01T00:05:46+00:00,0.21,0.9052921229850935,HOLD,HOLD,False,False,False,False
2024-01-01T00:05:47+00:00,0.47,0.8125011341413504,FLUSH,FLUSH,False,False,False,False
2024-01-01T00:05:48+00:00,0.26,0.8855257929017831,HOLD,HOLD,False,False,False,False
2024-01-01T00:05:49+00:00,0.1,0.9524187090179798,HOLD,HOLD,False,False,False,False
2024-01-01T00:05:50+00:00,0.14,0.9346791176994029,HOLD,HOLD,False,False,False,False
2024-01-01T00:05:51+00:00,0.02,0.9900993366533777,HOLD,HOLD,False,False,False,False
2024-01-01T00:05:52+00:00,0.21,0.9052921229850935,HOLD,HOLD,False,False,False,False
2024-01-01T00:05:53+00:00,0.87,0.7094757746238195,FLUSH,FLUSH,False,False,False,False
2024-01-01T00:05:54+00:00,0.19,0.9134795669716811,HOLD,HOLD,False,False,False,False
2024-01-01T00:05:55+00:00,0.21,0.9052921229850935,HOLD,HOLD,False,False,False,False
2024-01-01T00:05:56+00:00,0.21,0.9052921229850935,HOLD,HOLD,False,False,False,False
2024-01-01T00:05:57+00:00,0.13,0.9390477154602807,HOLD,HOLD,False,False,False,False
2024-01-01T00:05:58+00:00,0.37,0.8453671653186774,FLUSH,FLUSH,False,False,False,False
2024-01-01T00:05:59+00:00,0.96,0.691446442987556,FLUSH,FLUSH,False,False,False,False
2024-01-01T00:06:00+00:00,0.06,0.9708822667921244,HOLD,HOLD,False,False,False,False
2024-01-01T00:06:01+00:00,0.16,0.9260718944831057,HOLD,HOLD,False,False,False,False
2024-01-01T00:06:02+00:00,0.2,0.9093653765389909,HOLD,HOLD,False,False,False,False
2024-01-01T00:06:03+00:00,0.44,0.8220182105415708,FLUSH,FLUSH,False,False,False,False
2024-01-01T00:06:04+00:00,0.19,0.9134795669716811,HOLD,HOLD,False,False,False,False
2024-01-01T00:06:05+00:00,0.17,0.9218324082981919,HOLD,HOLD,False,False,False,False
2024-01-01T00:06:06+00:00,0.18,0.917635105705636,HOLD,HOLD,False,False,False,False
2024-01-01T00:06:07+00:00,0.22,0.9012593989812392,HOLD,HOLD,False,False,False,False
2024-01-01T00:06:08+00:00,0.76,0.7338332135049546,FLUSH,FLUSH,False,False,False,False
2024-01-01T00:06:09+00:00,0.61,0.7716754345372498,FLUSH,FLUSH,False,False,False,False
2024-01-01T00:06:10+00:00,0.07,0.9661969099529741,HOLD,HOLD,False,False,False,False
2024-01-01T00:06:11+00:00,0.48,0.8093916959030705,FLUSH,FLUSH,False,False,False,False
2024-01-01T00:06:12+00:00,0.14,0.9346791176994029,HOLD,HOLD,False,False,False,False
2024-01-01T00:06:13+00:00,0.18,0.917635105705636,HOLD,HOLD,False,False,False,False
2024-01-01T00:06:14+00:00,0.49,0.8063131970922081,FLUSH,FLUSH,False,False,False,False
2024-01-01T00:06:15+00:00,0.6,0.7744058180470133,FLUSH,FLUSH,False,False,False,False
2024-01-01T00:06:16+00:00,0.01,0.995024916874584,HOLD,HOLD,False,False,False,False
2024-01-01T00:06:17+00:00,0.31,0.8667234781121447,HOLD,FLUSH,False,False,False,True
2024-01-01T00:06:18+00:00,0.82,0.7202158272529997,FLUSH,FLUSH,False,False,False,False
2024-01-01T00:06:19+00:00,0.08,0.9615581731933178,HOLD,HOLD,False,False,False,False
2024-01-01T00:06:20+00:00,0.05,0.975614712250357,HOLD,HOLD,False,False,False,False
2024-01-01T00:06:21+00:00,0.13,0.9390477154602807,HOLD,HOLD,False,False,False,False
2024-01-01T00:06:22+00:00,0.41,0.8318251250681596,FLUSH,FLUSH,False,False,False,False
2024-01-01T00:06:23+00:00,0.08,0.9615581731933178,HOLD,HOLD,False,False,False,False
2024-01-01T00:06:24+00:00,0.4,0.8351600230178197,FLUSH,FLUSH,False,False,False,False
2024-01-01T00:06:25+00:00,0.16,0.9260718944831057,HOLD,HOLD,False,False,False,False
2024-01-01T00:06:26+00:00,0.02,0.9900993366533777,HOLD,HOLD,False,False,False,False
2024-01-01T00:06:27+00:00,0.07,0.9661969099529741,HOLD,HOLD,False,False,False,False
2024-01-01T00:06:28+00:00,0.07,0.9661969099529741,HOLD,HOLD,False,False,False,False
2024-01-01T00:06:29+00:00,0.02,0.9900993366533777,HOLD,HOLD,False,False,False,False
2024-01-01T00:06:30+00:00,0.41,0.8318251250681596,FLUSH,FLUSH,False,False,False,False
2024-01-01T00:06:31+00:00,0.63,0.7662959005034486,FLUSH,FLUSH,False,False,False,False
2024-01-01T00:06:32+00:00,0.01,0.995024916874584,HOLD,HOLD,False,False,False,False
2024-01-01T00:06:33+00:00,0.12,0.9434602183585787,HOLD,HOLD,False,False,False,False
2024-01-01T00:06:34+00:00,0.15,0.9303539882125289,HOLD,HOLD,False,False,False,False
2024-01-01T00:06:35+00:00,0.08,0.9615581731933178,HOLD,HOLD,False,False,False,False
2024-01-01T00:06:36+00:00,0.04,0.9803947195761615,HOLD,HOLD,False,False,False,False
2024-01-01T00:06:37+00:00,0.86,0.7115810411588744,FLUSH,FLUSH,False,False,False,False
2024-01-01T00:06:38+00:00,0.19,0.9134795669716811,HOLD,HOLD,False,False,False,False
2024-01-01T00:06:39+00:00,0.47,0.8125011341413504,FLUSH,FLUSH,False,False,False,False
2024-01-01T00:06:40+00:00,0.57,0.7827627193497686,FLUSH,FLUSH,False,False,False,False
2024-01-01T00:06:41+00:00,0.21,0.9052921229850935,HOLD,HOLD,False,False,False,False
2024-01-01T00:06:42+00:00,0.17,0.9218324082981919,HOLD,HOLD,False,False,False,False
2024-01-01T00:06:43+00:00,0.19,0.9134795669716811,HOLD,HOLD,False,False,False,False
2024-01-01T00:06:44+00:00,0.01,0.995024916874584,HOLD,HOLD,False,False,False,False
2024-01-01T00:06:45+00:00,0.48,0.8093916959030705,FLUSH,FLUSH,False,False,False,False
2024-01-01T00:06:46+00:00,0.56,0.7856045319244074,FLUSH,FLUSH,False,False,False,False
2024-01-01T00:06:47+00:00,1.41,0.6220716415767186,FLUSH,FLUSH,False,False,False,False
2024-01-01T00:06:48+00:00,0.18,0.917635105705636,HOLD,HOLD,False,False,False,False
2024-01-01T00:06:49+00:00,0.2,0.9093653765389909,HOLD,HOLD,False,False,False,False
2024-01-01T00:06:50+00:00,0.21,0.9052921229850935,HOLD,HOLD,False,False,False,False
2024-01-01T00:06:51+00:00,0.09,0.9569655926356141,HOLD,HOLD,False,False,False,False
2024-01-01T00:06:52+00:00,0.24,0.8933139305332767,HOLD,HOLD,False,False,False,False
2024-01-01T00:06:53+00:00,0.03,0.9852227667742541,HOLD,HOLD,False,False,False,False
2024-01-01T00:06:54+00:00,0.31,0.8667234781121447,HOLD,FLUSH,False,False,False,True
2024-01-01T00:06:55+00:00,0.15,0.9303539882125289,HOLD,HOLD,False,False,False,False
2024-01-01T00:06:56+00:00,0.32,0.8630745185368455,HOLD,FLUSH,False,False,False,True
2024-01-01T00:06:57+00:00,0.11,0.9479170676482641,HOLD,HOLD,False,False,False,False
2024-01-01T00:06:58+00:00,0.23,0.897266801251667,HOLD,HOLD,False,False,False,False
2024-01-01T00:06:59+00:00,0.34,0.8558851613813048,HOLD,FLUSH,False,False,False,True
2024-01-01T00:07:00+00:00,0.3,0.8704091103408589,HOLD,HOLD,False,False,False,False
2024-01-01T00:07:01+00:00,0.45,0.8188140758108866,FLUSH,FLUSH,False,False,False,False
2024-01-01T00:07:02+00:00,0.13,0.9390477154602807,HOLD,HOLD,False,False,False,False
2024-01-01T00:07:03+00:00,0.42,0.8285234099075284,FLUSH,FLUSH,False,False,False,False
2024-01-01T00:07:04+00:00,0.45,0.8188140758108866,FLUSH,FLUSH,False,False,False,False
2024-01-01T00:07:05+00:00,0.11,0.9479170676482641,HOLD,HOLD,False,False,False,False
2024-01-01T00:07:06+00:00,0.09,0.9569655926356141,HOLD,HOLD,False,False,False,False
2024-01-01T00:07:07+00:00,0.11,0.9479170676482641,HOLD,HOLD,False,False,False,False
2024-01-01T00:07:08+00:00,0.41,0.8318251250681596,FLUSH,FLUSH,False,False,False,False
2024-01-01T00:07:09+00:00,0.18,0.917635105705636,HOLD,HOLD,False,False,False,False
2024-01-01T00:07:10+00:00,0.28,0.8778918707278627,HOLD,HOLD,False,False,False,False
2024-01-01T00:07:11+00:00,0.22,0.9012593989812392,HOLD,HOLD,False,False,False,False
2024-01-01T00:07:12+00:00,0.16,0.9260718944831057,HOLD,HOLD,False,False,False,False
2024-01-01T00:07:13+00:00,0.28,0.8778918707278627,HOLD,HOLD,False,False,False,False
2024-01-01T00:07:14+00:00,0.35,0.8523440448593567,HOLD,FLUSH,False,False,False,True
2024-01-01T00:07:15+00:00,0.17,0.9218324082981919,HOLD,HOLD,False,False,False,False
2024-01-01T00:07:16+00:00,0.47,0.8125011341413504,FLUSH,FLUSH,False,False,False,False
2024-01-01T00:07:17+00:00,0.43,0.8252545473616583,FLUSH,FLUSH,False,False,False,False
2024-01-01T00:07:18+00:00,0.26,0.8855257929017831,HOLD,HOLD,False,False,False,False
2024-01-01T00:07:19+00:00,0.05,0.975614712250357,HOLD,HOLD,False,False,False,False
2024-01-01T00:07:20+00:00,0.15,0.9303539882125289,HOLD,HOLD,False,False,False,False
2024-01-01T00:07:21+00:00,0.32,0.8630745185368455,HOLD,FLUSH,False,False,False,True
2024-01-01T00:07:22+00:00,4.06,0.5086245095576731,FLUSH,FLUSH,False,False,False,False
2024-01-01T00:07:23+00:00,0.69,0.7507880345330278,FLUSH,FLUSH,False,False,False,False
2024-01-01T00:07:24+00:00,0.46,0.815641822753463,FLUSH,FLUSH,False,False,False,False
2024-01-01T00:07:25+00:00,0.16,0.9260718944831057,HOLD,HOLD,False,False,False,False
2024-01-01T00:07:26+00:00,0.43,0.8252545473616583,FLUSH,FLUSH,False,False,False,False
2024-01-01T00:07:27+00:00,0.05,0.975614712250357,HOLD,HOLD,False,False,False,False
2024-01-01T00:07:28+00:00,0.19,0.9134795669716811,HOLD,HOLD,False,False,False,False
2024-01-01T00:07:29+00:00,0.2,0.9093653765389909,HOLD,HOLD,False,False,False,False
2024-01-01T00:07:30+00:00,0.26,0.8855257929017831,HOLD,HOLD,False,False,False,False
2024-01-01T00:07:31+00:00,0.43,0.8252545473616583,FLUSH,FLUSH,False,False,False,False
2024-01-01T00:07:32+00:00,0.45,0.8188140758108866,FLUSH,FLUSH,False,False,False,False
2024-01-01T00:07:33+00:00,0.26,0.8855257929017831,HOLD,HOLD,False,False,False,False
2024-01-01T00:07:34+00:00,0.13,0.9390477154602807,HOLD,HOLD,False,False,False,False
2024-01-01T00:07:35+00:00,0.01,0.995024916874584,HOLD,HOLD,False,False,False,False
2024-01-01T00:07:36+00:00,0.51,0.800247789406133,FLUSH,FLUSH,False,False,False,False
2024-01-01T00:07:37+00:00,0.43,0.8252545473616583,FLUSH,FLUSH,False,False,False,False
2024-01-01T00:07:38+00:00,0.07,0.9661969099529741,HOLD,HOLD,False,False,False,False
2024-01-01T00:07:39+00:00,0.07,0.9661969099529741,HOLD,HOLD,False,False,False,False
2024-01-01T00:07:40+00:00,0.16,0.9260718944831057,HOLD,HOLD,False,False,False,False
2024-01-01T00:07:41+00:00,0.12,0.9434602183585787,HOLD,HOLD,False,False,False,False
2024-01-01T00:07:42+00:00,0.11,0.9479170676482641,HOLD,HOLD,False,False,False,False
2024-01-01T00:07:43+00:00,0.52,0.7972602739850971,FLUSH,FLUSH,False,False,False,False
2024-01-01T00:07:44+00:00,0.03,0.9852227667742541,HOLD,HOLD,False,False,False,False
2024-01-01T00:07:45+00:00,0.21,0.9052921229850935,HOLD,HOLD,False,False,False,False
2024-01-01T00:07:46+00:00,0.31,0.8667234781121447,HOLD,FLUSH,False,False,False,True
2024-01-01T00:07:47+00:00,0.45,0.8188140758108866,FLUSH,FLUSH,False,False,False,False
2024-01-01T00:07:48+00:00,0.2,0.9093653765389909,HOLD,HOLD,False,False,False,False
2024-01-01T00:07:49+00:00,0.07,0.9661969099529741,HOLD,HOLD,False,False,False,False
2024-01-01T00:07:50+00:00,0.18,0.917635105705636,HOLD,HOLD,False,False,False,False
2024-01-01T00:07:51+00:00,0.43,0.8252545473616583,FLUSH,FLUSH,False,False,False,False
2024-01-01T00:07:52+00:00,0.11,0.9479170676482641,HOLD,HOLD,False,False,False,False
2024-01-01T00:07:53+00:00,0.22,0.9012593989812392,HOLD,HOLD,False,False,False,False
2024-01-01T00:07:54+00:00,0.13,0.9390477154602807,HOLD,HOLD,False,False,False,False
2024-01-01T00:07:55+00:00,0.22,0.9012593989812392,HOLD,HOLD,False,False,False,False
2024-01-01T00:07:56+00:00,0.48,0.8093916959030705,FLUSH,FLUSH,False,False,False,False
2024-01-01T00:07:57+00:00,0.97,0.6895415190516994,FLUSH,FLUSH,False,False,False,False
2024-01-01T00:07:58+00:00,0.19,0.9134795669716811,HOLD,HOLD,False,False,False,False
2024-01-01T00:07:59+00:00,0.45,0.8188140758108866,FLUSH,FLUSH,False,False,False,False
2024-01-01T00:08:00+00:00,0.3,0.8704091103408589,HOLD,HOLD,False,False,False,False
2024-01-01T00:08:01+00:00,0.06,0.9708822667921244,HOLD,HOLD,False,False,False,False
2024-01-01T00:08:02+00:00,0.43,0.8252545473616583,FLUSH,FLUSH,False,False,False,False
2024-01-01T00:08:03+00:00,0.46,0.815641822753463,FLUSH,FLUSH,False,False,False,False
2024-01-01T00:08:04+00:00,0.4,0.8351600230178197,FLUSH,FLUSH,False,False,False,False
2024-01-01T00:08:05+00:00,0.21,0.9052921229850935,HOLD,HOLD,False,False,False,False
2024-01-01T00:08:06+00:00,0.02,0.9900993366533777,HOLD,HOLD,False,False,False,False
2024-01-01T00:08:07+00:00,0.09,0.9569655926356141,HOLD,HOLD,False,False,False,False
2024-01-01T00:08:08+00:00,0.05,0.975614712250357,HOLD,HOLD,False,False,False,False
2024-01-01T00:08:09+00:00,0.12,0.9434602183585787,HOLD,HOLD,False,False,False,False
2024-01-01T00:08:10+00:00,0.29,0.8741317837892826,HOLD,HOLD,False,False,False,False
2024-01-01T00:08:11+00:00,0.13,0.9390477154602807,HOLD,HOLD,False,False,False,False
2024-01-01T00:08:12+00:00,0.41,0.8318251250681596,FLUSH,FLUSH,False,False,False,False
2024-01-01T00:08:13+00:00,0.11,0.9479170676482641,HOLD,HOLD,False,False,False,False
2024-01-01T00:08:14+00:00,0.26,0.8855257929017831,HOLD,HOLD,False,False,False,False
2024-01-01T00:08:15+00:00,0.15,0.9303539882125289,HOLD,HOLD,False,False,False,False
2024-01-01T00:08:16+00:00,13.7,0.5000005612231826,FLUSH,FLUSH,False,False,False,False
2024-01-01T00:08:17+00:00,0.09,0.9569655926356141,HOLD,HOLD,False,False,False,False
2024-01-01T00:08:18+00:00,0.56,0.7856045319244074,FLUSH,FLUSH,False,False,False,False
2024-01-01T00:08:19+00:00,0.19,0.9134795669716811,HOLD,HOLD,False,False,False,False
2024-01-01T00:08:20+00:00,1.61,0.5999438070375722,FLUSH,FLUSH,False,False,False,False
2024-01-01T00:08:21+00:00,0.49,0.8063131970922081,FLUSH,FLUSH,False,False,False,False
2024-01-01T00:08:22+00:00,0.37,0.8453671653186774,FLUSH,FLUSH,False,False,False,False
2024-01-01T00:08:23+00:00,0.11,0.9479170676482641,HOLD,HOLD,False,False,False,False
2024-01-01T00:08:24+00:00,0.22,0.9012593989812392,HOLD,HOLD,False,False,False,False
2024-01-01T00:08:25+00:00,0.47,0.8125011341413504,FLUSH,FLUSH,False,False,False,False
2024-01-01T00:08:26+00:00,0.01,0.995024916874584,HOLD,HOLD,False,False,False,False
2024-01-01T00:08:27+00:00,0.13,0.9390477154602807,HOLD,HOLD,False,False,False,False
2024-01-01T00:08:28+00:00,0.13,0.9390477154602807,HOLD,HOLD,False,False,False,False
2024-01-01T00:08:29+00:00,0.42,0.8285234099075284,FLUSH,FLUSH,False,False,False,False
2024-01-01T00:08:30+00:00,0.34,0.8558851613813048,HOLD,FLUSH,False,False,False,True
2024-01-01T00:08:31+00:00,0.3,0.8704091103408589,HOLD,HOLD,False,False,False,False
2024-01-01T00:08:32+00:00,0.07,0.9661969099529741,HOLD,HOLD,False,False,False,False
2024-01-01T00:08:33+00:00,0.26,0.8855257929017831,HOLD,HOLD,False,False,False,False
2024-01-01T00:08:34+00:00,0.1,0.9524187090179798,HOLD,HOLD,False,False,False,False
2024-01-01T00:08:35+00:00,3.5,0.5150986917111593,FLUSH,FLUSH,False,False,False,False
2024-01-01T00:08:36+00:00,0.19,0.9134795669716811,HOLD,HOLD,False,False,False,False
2024-01-01T00:08:37+00:00,0.04,0.9803947195761615,HOLD,HOLD,False,False,False,False
2024-01-01T00:08:38+00:00,0.01,0.995024916874584,HOLD,HOLD,False,False,False,False
2024-01-01T00:08:39+00:00,0.09,0.9569655926356141,HOLD,HOLD,False,False,False,False
2024-01-01T00:08:40+00:00,0.51,0.800247789406133,FLUSH,FLUSH,False,False,False,False
2024-01-01T00:08:41+00:00,0.38,0.8419307046061779,FLUSH,FLUSH,False,False,False,False
2024-01-01T00:08:42+00:00,0.43,0.8252545473616583,FLUSH,FLUSH,False,False,False,False
2024-01-01T00:08:43+00:00,0.39,0.8385284372490823,FLUSH,FLUSH,False,False,False,False
2024-01-01T00:08:44+00:00,0.5,0.8032653298563167,FLUSH,FLUSH,False,False,False,False
2024-01-01T00:08:45+00:00,0.48,0.8093916959030705,FLUSH,FLUSH,False,False,False,False
2024-01-01T00:08:46+00:00,0.5,0.8032653298563167,FLUSH,FLUSH,False,False,False,False
2024-01-01T00:08:47+00:00,0.36,0.8488381630355155,FLUSH,FLUSH,False,False,False,False
2024-01-01T00:08:48+00:00,0.05,0.975614712250357,HOLD,HOLD,False,False,False,False
2024-01-01T00:08:49+00:00,0.43,0.8252545473616583,FLUSH,FLUSH,False,False,False,False
2024-01-01T00:08:50+00:00,0.1,0.9524187090179798,HOLD,HOLD,False,False,False,False
2024-01-01T00:08:51+00:00,0.5,0.8032653298563167,FLUSH,FLUSH,False,False,False,False
2024-01-01T00:08:52+00:00,0.13,0.9390477154602807,HOLD,HOLD,False,False,False,False
2024-01-01T00:08:53+00:00,0.13,0.9390477154602807,HOLD,HOLD,False,False,False,False
2024-01-01T00:08:54+00:00,0.02,0.9900993366533777,HOLD,HOLD,False,False,False,False
2024-01-01T00:08:55+00:00,0.13,0.9390477154602807,HOLD,HOLD,False,False,False,False
2024-01-01T00:08:56+00:00,0.12,0.9434602183585787,HOLD,HOLD,False,False,False,False
2024-01-01T00:08:57+00:00,1.97,0.5697284281075254,FLUSH,FLUSH,False,False,False,False
2024-01-01T00:08:58+00:00,0.23,0.897266801251667,HOLD,HOLD,False,False,False,False
2024-01-01T00:08:59+00:00,8.65,0.5000875634240788,FLUSH,FLUSH,False,False,False,False
2024-01-01T00:09:00+00:00,0.48,0.8093916959030705,FLUSH,FLUSH,False,False,False,False
2024-01-01T00:09:01+00:00,0.29,0.8741317837892826,HOLD,HOLD,False,False,False,False
2024-01-01T00:09:02+00:00,0.74,0.7385569577605172,FLUSH,FLUSH,False,False,False,False
2024-01-01T00:09:03+00:00,0.49,0.8063131970922081,FLUSH,FLUSH,False,False,False,False
2024-01-01T00:09:04+00:00,0.56,0.7856045319244074,FLUSH,FLUSH,False,False,False,False
2024-01-01T00:09:05+00:00,0.43,0.8252545473616583,FLUSH,FLUSH,False,False,False,False
2024-01-01T00:09:06+00:00,0.7,0.7482926518957047,FLUSH,FLUSH,False,False,False,False
2024-01-01T00:09:07+00:00,0.15,0.9303539882125289,HOLD,HOLD,False,False,False,False
2024-01-01T00:09:08+00:00,0.26,0.8855257929017831,HOLD,HOLD,False,False,False,False
2024-01-01T00:09:09+00:00,0.11,0.9479170676482641,HOLD,HOLD,False,False,False,False
2024-01-01T00:09:10+00:00,0.42,0.8285234099075284,FLUSH,FLUSH,False,False,False,False
2024-01-01T00:09:11+00:00,0.23,0.897266801251667,HOLD,HOLD,False,False,False,False
2024-01-01T00:09:12+00:00,0.14,0.9346791176994029,HOLD,HOLD,False,False,False,False
2024-01-01T00:09:13+00:00,0.24,0.8933139305332767,HOLD,HOLD,False,False,False,False
2024-01-01T00:09:14+00:00,0.16,0.9260718944831057,HOLD,HOLD,False,False,False,False
2024-01-01T00:09:15+00:00,0.18,0.917635105705636,HOLD,HOLD,False,False,False,False
2024-01-01T00:09:16+00:00,0.06,0.9708822667921244,HOLD,HOLD,False,False,False,False
2024-01-01T00:09:17+00:00,0.38,0.8419307046061779,FLUSH,FLUSH,False,False,False,False
2024-01-01T00:09:18+00:00,0.24,0.8933139305332767,HOLD,HOLD,False,False,False,False
2024-01-01T00:09:19+00:00,0.41,0.8318251250681596,FLUSH,FLUSH,False,False,False,False
2024-01-01T00:09:20+00:00,0.16,0.9260718944831057,HOLD,HOLD,False,False,False,False
2024-01-01T00:09:21+00:00,0.17,0.9218324082981919,HOLD,HOLD,False,False,False,False
2024-01-01T00:09:22+00:00,0.42,0.8285234099075284,FLUSH,FLUSH,False,False,False,False
2024-01-01T00:09:23+00:00,0.19,0.9134795669716811,HOLD,HOLD,False,False,False,False
2024-01-01T00:09:24+00:00,0.19,0.9134795669716811,HOLD,HOLD,False,False,False,False
2024-01-01T00:09:25+00:00,1.43,0.6196544611218773,FLUSH,FLUSH,False,False,False,False
2024-01-01T00:09:26+00:00,0.09,0.9569655926356141,HOLD,HOLD,False,False,False,False
2024-01-01T00:09:27+00:00,0.18,0.917635105705636,HOLD,HOLD,False,False,False,False
2024-01-01T00:09:28+00:00,0.21,0.9052921229850935,HOLD,HOLD,False,False,False,False
2024-01-01T00:09:29+00:00,0.11,0.9479170676482641,HOLD,HOLD,False,False,False,False
2024-01-01T00:09:30+00:00,0.34,0.8558851613813048,HOLD,FLUSH,False,False,False,True
