date,city,daily_cardiac_admissions
2018-06-23,London,308
2018-06-24,London,241
2018-06-25,London,172
2018-06-26,London,353
2018-06-27,London,180
2018-06-28,London,195
2018-06-29,London,228
2018-06-30,London,246
2018-07-01,London,428
2018-07-02,London,260
2018-07-03,London,221
2018-07-04,London,226
2018-07-05,London,188
2018-07-06,London,457
2018-07-07,London,295
2018-07-08,London,111
2018-07-09,London,424
2018-07-10,London,108
2018-07-11,London,583
2018-07-12,London,427
2018-07-13,London,286
2018-07-14,London,206
2018-07-15,London,272
2018-07-16,London,211
2018-07-17,London,114
2018-07-18,London,218
2018-07-19,London,221
2018-07-20,London,256
2018-07-21,London,285
2018-07-22,London,122
2018-07-23,London,276
2018-07-24,London,261
2018-07-25,London,201
2018-07-26,London,123
2018-07-27,London,192
2018-07-28,London,172
2018-07-29,London,285
2018-07-30,London,143
2018-07-31,London,217
2018-08-01,London,237
2018-08-02,London,350
2018-08-03,London,115
2018-08-04,London,208
2018-08-05,London,233
2018-08-06,London,240
2018-08-07,London,216
2018-08-08,London,142
2018-08-09,London,142
2018-08-10,London,186
2018-08-11,London,229
2018-08-12,London,210
2018-08-13,London,184
2018-08-14,London,137
2018-08-15,London,165
2018-08-16,London,265
2018-08-17,London,213
2018-08-18,London,240
2018-08-19,London,274
2018-08-20,London,191
2018-08-21,London,173
2018-08-22,London,204
2018-08-23,London,223
2018-08-24,London,165
2018-08-25,London,213
2018-08-26,London,252
2018-08-27,London,158
2018-08-28,London,274
2018-08-29,London,96
2018-08-30,London,26
2018-08-31,London,263
2018-09-01,London,260
2018-09-02,London,70
2018-09-03,London,205
2018-09-04,London,182
2018-09-05,London,276
2018-09-06,London,183
2018-09-07,London,197
2018-09-08,London,121
2018-09-09,London,319
2018-09-10,London,251
2018-09-11,London,167
2018-09-12,London,229
2018-09-13,London,199
2018-09-14,London,157
2018-09-15,London,220
2018-09-16,London,232
2018-09-17,London,203
2018-09-18,London,75
2018-09-19,London,180
2018-09-20,London,213
2018-09-21,London,0
2018-09-22,London,333
2018-09-23,London,124
2018-09-24,London,199
2018-09-25,London,177
2018-09-26,London,225
2018-09-27,London,186
2018-09-28,London,268
2018-09-29,London,146
2018-09-30,London,178
2018-10-01,London,186
2018-10-02,London,185
2018-10-03,London,39
2018-10-04,London,211
2018-10-05,London,266
2018-10-06,London,178
2018-10-07,London,198
2018-10-08,London,173
2018-10-09,London,251
2018-10-10,London,32
2018-10-11,London,219
2018-10-12,London,175
2018-10-13,London,197
2018-10-14,London,117
2018-10-15,London,140
2018-10-16,London,249
2018-10-17,London,101
2018-10-18,London,239
2018-10-19,London,180
2018-10-20,London,86
2018-10-21,London,154
2018-10-22,London,301
2018-10-23,London,107
2018-10-24,London,152
2018-10-25,London,213
2018-10-26,London,139
2018-10-27,London,248
2018-10-28,London,372
2018-10-29,London,161
2018-10-30,London,215
2018-10-31,London,229
2018-11-01,London,213
2018-11-02,London,76
2018-11-03,London,194
2018-11-04,London,112
2018-11-05,London,175
2018-11-06,London,307
2018-11-07,London,146
2018-11-08,London,147
2018-11-09,London,191
2018-11-10,London,109
2018-11-11,London,119
2018-11-12,London,335
2018-11-13,London,200
2018-11-14,London,132
2018-11-15,London,200
2018-11-16,London,209
2018-11-17,London,186
2018-11-18,London,71
2018-11-19,London,219
2018-11-20,London,179
2018-11-21,London,235
2018-11-22,London,164
2018-11-23,London,96
2018-11-24,London,178
2018-11-25,London,158
2018-11-26,London,64
2018-11-27,London,228
2018-11-28,London,182
2018-11-29,London,195
2018-11-30,London,169
2018-12-01,London,201
2018-12-02,London,187
2018-12-03,London,174
2018-12-04,London,324
2018-12-05,London,133
2018-12-06,London,274
2018-12-07,London,118
2018-12-08,London,206
2018-12-09,London,280
2018-12-10,London,255
2018-12-11,London,126
2018-12-12,London,145
2018-12-13,London,54
2018-12-14,London,150
2018-12-15,London,207
2018-12-16,London,206
2018-12-17,London,357
2018-12-18,London,123
2018-12-19,London,178
2018-12-20,London,250
2018-12-21,London,228
2018-12-22,London,407
2018-12-23,London,249
2018-12-24,London,216
2018-12-25,London,256
2018-12-26,London,48
2018-12-27,London,213
2018-12-28,London,204
2018-12-29,London,87
2018-12-30,London,181
2018-12-31,London,343
2019-01-01,London,235
2019-01-02,London,233
2019-01-03,London,443
2019-01-04,London,183
2019-01-05,London,218
2019-01-06,London,539
2019-01-07,London,92
2019-01-08,London,234
2019-01-09,London,396
2019-01-10,London,407
2019-01-11,London,181
2019-01-12,London,182
2019-01-13,London,184
2019-01-14,London,70
2019-01-15,London,287
2019-01-16,London,344
2019-01-17,London,92
2019-01-18,London,218
2019-01-19,London,344
2019-01-20,London,66
2019-01-21,London,352
2019-01-22,London,0
2019-01-23,London,421
2019-01-24,London,284
2019-01-25,London,481
2019-01-26,London,95
2019-01-27,London,101
2019-01-28,London,298
2019-01-29,London,360
2019-01-30,London,0
2019-01-31,London,270
2019-02-01,London,395
2019-02-02,London,64
2019-02-03,London,336
2019-02-04,London,393
2019-02-05,London,166
2019-02-06,London,480
2019-02-07,London,66
2019-02-08,London,311
2019-02-09,London,348
2019-02-10,London,113
2019-02-11,London,286
2019-02-12,London,53
2019-02-13,London,584
2019-02-14,London,220
2019-02-15,London,371
2019-02-16,London,252
2019-02-17,London,114
2019-02-18,London,278
2019-02-19,London,318
2019-02-20,London,245
2019-02-21,London,365
2019-02-22,London,553
2019-02-23,London,328
2019-02-24,London,119
2019-02-25,London,284
2019-02-26,London,390
2019-02-27,London,396
2019-02-28,London,383
2019-03-01,London,344
2019-03-02,London,443
2019-03-03,London,210
2019-03-04,London,276
2019-03-05,London,218
2019-03-06,London,323
2019-03-07,London,269
2019-03-08,London,375
2019-03-09,London,467
2019-03-10,London,311
2019-03-11,London,224
2019-03-12,London,273
2019-03-13,London,190
2019-03-14,London,249
2019-03-15,London,281
2019-03-16,London,0
2019-03-17,London,505
2019-03-18,London,616
2019-03-19,London,572
2019-03-20,London,473
2019-03-21,London,349
2019-03-22,London,658
2019-03-23,London,394
2019-03-24,London,579
2019-03-25,London,339
2019-03-26,London,827
2019-03-27,London,939
2019-03-28,London,381
2019-03-29,London,597
2019-03-30,London,206
2019-03-31,London,265
2019-04-01,London,678
2019-04-02,London,381
2019-04-03,London,396
2019-04-04,London,359
2019-04-05,London,0
2019-04-06,London,95
2019-04-07,London,606
2019-04-08,London,327
2019-04-09,London,140
2019-04-10,London,255
2019-04-11,London,377
2019-04-12,London,264
2019-04-13,London,206
2019-04-14,London,401
2019-04-15,London,0
2019-04-16,London,295
2019-04-17,London,196
2019-04-18,London,114
2019-04-19,London,644
2019-04-20,London,852
2019-04-21,London,367
2019-04-22,London,379
2019-04-23,London,393
2019-04-24,London,380
2019-04-25,London,200
2019-04-26,London,274
2019-04-27,London,453
2019-04-28,London,506
2019-04-29,London,619
2019-04-30,London,500
2019-05-01,London,308
2019-05-02,London,208
2019-05-03,London,477
2019-05-04,London,707
2019-05-05,London,492
2019-05-06,London,337
2019-05-07,London,413
2019-05-08,London,0
2019-05-09,London,592
2019-05-10,London,399
2019-05-11,London,201
2019-05-12,London,245
2019-05-13,London,369
2019-05-14,London,520
2019-05-15,London,340
2019-05-16,London,569
2019-05-17,London,552
2019-05-18,London,489
2019-05-19,London,303
2019-05-20,London,264
2019-05-21,London,359
2019-05-22,London,317
2019-05-23,London,379
2019-05-24,London,520
2019-05-25,London,362
2019-05-26,London,325
2019-05-27,London,287
2019-05-28,London,155
2019-05-29,London,334
2019-05-30,London,495
2019-05-31,London,318
2019-06-01,London,453
2019-06-02,London,198
2019-06-03,London,368
2019-06-04,London,497
2019-06-05,London,436
2019-06-06,London,463
2019-06-07,London,61
2019-06-08,London,336
2019-06-09,London,191
2019-06-10,London,291
2019-06-11,London,219
2019-06-12,London,164
2019-06-13,London,434
2019-06-14,London,201
2019-06-15,London,556
2019-06-16,London,51
2019-06-17,London,338
2019-06-18,London,324
2019-06-19,London,200
2019-06-20,London,374
2019-06-21,London,381
2019-06-22,London,16
2019-06-23,London,168
2019-06-24,London,361
2019-06-25,London,332
2019-06-26,London,180
2019-06-27,London,191
2019-06-28,London,165
2019-06-29,London,277
2019-06-30,London,197
2019-07-01,London,215
2019-07-02,London,253
2019-07-03,London,752
2019-07-04,London,206
2019-07-05,London,267
2019-07-06,London,430
2019-07-07,London,222
2019-07-08,London,218
2019-07-09,London,0
2019-07-10,London,213
2019-07-11,London,617
2019-07-12,London,187
2019-07-13,London,319
2019-07-14,London,210
2019-07-15,London,135
2019-07-16,London,255
2019-07-17,London,228
2019-07-18,London,244
2019-07-19,London,138
2019-07-20,London,254
2019-07-21,London,193
2019-07-22,London,345
2019-07-23,London,375
2019-07-24,London,405
2019-07-25,London,185
2019-07-26,London,294
2019-07-27,London,89
2019-07-28,London,209
2019-07-29,London,272
2019-07-30,London,195
2019-07-31,London,177
2019-08-01,London,204
2019-08-02,London,158
2019-08-03,London,239
2019-08-04,London,201
2019-08-05,London,270
2019-08-06,London,186
2019-08-07,London,220
2019-08-08,London,210
2019-08-09,London,232
2019-08-10,London,214
2019-08-11,London,229
2019-08-12,London,162
2019-08-13,London,172
2019-08-14,London,188
2019-08-15,London,94
2019-08-16,London,176
2019-08-17,London,193
2019-08-18,London,119
2019-08-19,London,258
2019-08-20,London,271
2019-08-21,London,0
2019-08-22,London,173
2019-08-23,London,254
2019-08-24,London,319
2019-08-25,London,12
2019-08-26,London,303
2019-08-27,London,195
2019-08-28,London,270
2019-08-29,London,198
2019-08-30,London,255
2019-08-31,London,165
2019-09-01,London,210
2019-09-02,London,222
2019-09-03,London,200
2019-09-04,London,179
2019-09-05,London,197
2019-09-06,London,88
2019-09-07,London,0
2019-09-08,London,374
2019-09-09,London,280
2019-09-10,London,155
2019-09-11,London,174
2019-09-12,London,220
2019-09-13,London,218
2019-09-14,London,187
2019-09-15,London,253
2019-09-16,London,194
2019-09-17,London,214
2019-09-18,London,313
2019-09-19,London,205
2019-09-20,London,233
2019-09-21,London,235
2019-09-22,London,192
2019-09-23,London,189
2019-09-24,London,281
2019-09-25,London,0
2019-09-26,London,178
2019-09-27,London,189
2019-09-28,London,162
2019-09-29,London,175
2019-09-30,London,202
2019-10-01,London,145
2019-10-02,London,201
2019-10-03,London,80
2019-10-04,London,255
2019-10-05,London,155
2019-10-06,London,154
2019-10-07,London,233
2019-10-08,London,157
2019-10-09,London,221
2019-10-10,London,131
2019-10-11,London,177
2019-10-12,London,185
2019-10-13,London,196
2019-10-14,London,261
2019-10-15,London,139
2019-10-16,London,194
2019-10-17,London,179
2019-10-18,London,214
2019-10-19,London,175
2019-10-20,London,220
2019-10-21,London,242
2019-10-22,London,157
2019-10-23,London,233
2019-10-24,London,281
2019-10-25,London,209
2019-10-26,London,241
2019-10-27,London,165
2019-10-28,London,150
2019-10-29,London,204
2019-10-30,London,230
2019-10-31,London,148
2019-11-01,London,239
2019-11-02,London,213
2019-11-03,London,180
2019-11-04,London,203
2019-11-05,London,159
2019-11-06,London,177
2019-11-07,London,162
2019-11-08,London,36
2019-11-09,London,208
2019-11-10,London,206
2019-11-11,London,195
2019-11-12,London,202
2019-11-13,London,150
2019-11-14,London,141
2019-11-15,London,145
2019-11-16,London,175
2019-11-17,London,255
2019-11-18,London,252
2019-11-19,London,53
2019-11-20,London,172
2019-11-21,London,195
2019-11-22,London,358
2019-11-23,London,213
2019-11-24,London,149
2019-11-25,London,316
2019-11-26,London,82
2019-11-27,London,397
2019-11-28,London,112
2019-11-29,London,255
2019-11-30,London,229
2019-12-01,London,218
2019-12-02,London,180
2019-12-03,London,88
2019-12-04,London,179
2019-12-05,London,196
2019-12-06,London,410
2019-12-07,London,135
2019-12-08,London,300
2019-12-09,London,258
2019-12-10,London,248
2019-12-11,London,228
2019-12-12,London,318
2019-12-13,London,144
2019-12-14,London,275
2019-12-15,London,148
2019-12-16,London,143
2019-12-17,London,76
2019-12-18,London,186
2019-12-19,London,99
2019-12-20,London,118
2019-12-21,London,386
2019-12-22,London,287
2019-12-23,London,276
2019-12-24,London,139
2019-12-25,London,152
2019-12-26,London,252
2019-12-27,London,160
2019-12-28,London,257
2019-12-29,London,271
2019-12-30,London,42
2019-12-31,London,603
2020-01-01,London,73
2020-01-02,London,272
2020-01-03,London,184
2020-01-04,London,207
2020-01-05,London,491
2020-01-06,London,171
2020-01-07,London,127
2020-01-08,London,89
2020-01-09,London,155
2020-01-10,London,290
2020-01-11,London,211
2020-01-12,London,220
2020-01-13,London,167
2020-01-14,London,151
2020-01-15,London,288
2020-01-16,London,261
2020-01-17,London,333
2020-01-18,London,229
2020-01-19,London,0
2020-01-20,London,151
2020-01-21,London,150
2020-01-22,London,134
2020-01-23,London,377
2020-01-24,London,196
2020-01-25,London,160
2020-01-26,London,205
2020-01-27,London,249
2020-01-28,London,170
2020-01-29,London,474
2020-01-30,London,360
2020-01-31,London,330
2020-02-01,London,381
2020-02-02,London,205
2020-02-03,London,317
2020-02-04,London,148
2020-02-05,London,561
2020-02-06,London,226
2020-02-07,London,546
2020-02-08,London,331
2020-02-09,London,544
2020-02-10,London,359
2020-02-11,London,480
2020-02-12,London,166
2020-02-13,London,232
2020-02-14,London,188
2020-02-15,London,333
2020-02-16,London,206
2020-02-17,London,352
2020-02-18,London,141
2020-02-19,London,0
2020-02-20,London,432
2020-02-21,London,402
2020-02-22,London,249
2020-02-23,London,281
2020-02-24,London,678
2020-02-25,London,257
2020-02-26,London,161
2020-02-27,London,274
2020-02-28,London,178
2020-02-29,London,327
2020-03-01,London,372
2020-03-02,London,146
2020-03-03,London,212
2020-03-04,London,455
2020-03-05,London,645
2020-03-06,London,451
2020-03-07,London,414
2020-03-08,London,507
2020-03-09,London,494
2020-03-10,London,531
2020-03-11,London,252
2020-03-12,London,954
2020-03-13,London,449
2020-03-14,London,371
2020-03-15,London,244
2020-03-16,London,516
2020-03-17,London,332
2020-03-18,London,293
2020-03-19,London,261
2020-03-20,London,335
2020-03-21,London,511
2020-03-22,London,336
2020-03-23,London,558
2020-03-24,London,125
2020-03-25,London,150
2020-03-26,London,458
2020-03-27,London,347
2020-03-28,London,0
2020-03-29,London,194
2020-03-30,London,53
2020-03-31,London,247
2020-04-01,London,228
2020-04-02,London,131
2020-04-03,London,371
2020-04-04,London,216
2020-04-05,London,174
2020-04-06,London,761
2020-04-07,London,31
2020-04-08,London,362
2020-04-09,London,662
2020-04-10,London,210
2020-04-11,London,218
2020-04-12,London,538
2020-04-13,London,111
2020-04-14,London,365
2020-04-15,London,688
2020-04-16,London,580
2020-04-17,London,533
2020-04-18,London,37
2020-04-19,London,136
2020-04-20,London,264
2020-04-21,London,392
2020-04-22,London,205
2020-04-23,London,141
2020-04-24,London,631
2020-04-25,London,274
2020-04-26,London,365
2020-04-27,London,486
2020-04-28,London,484
2020-04-29,London,324
2020-04-30,London,326
2020-05-01,London,625
2020-05-02,London,336
2020-05-03,London,200
2020-05-04,London,397
2020-05-05,London,150
2020-05-06,London,505
2020-05-07,London,640
2020-05-08,London,369
2020-05-09,London,435
2020-05-10,London,198
2020-05-11,London,461
2020-05-12,London,322
2020-05-13,London,309
2020-05-14,London,231
2020-05-15,London,334
2020-05-16,London,175
2020-05-17,London,324
2020-05-18,London,406
2020-05-19,London,305
2020-05-20,London,426
2020-05-21,London,346
2020-05-22,London,248
2020-05-23,London,624
2020-05-24,London,555
2020-05-25,London,338
2020-05-26,London,75
2020-05-27,London,453
2020-05-28,London,547
2020-05-29,London,223
2020-05-30,London,361
2020-05-31,London,226
2020-06-01,London,35
2020-06-02,London,181
2020-06-03,London,373
2020-06-04,London,468
2020-06-05,London,518
2020-06-06,London,399
2020-06-07,London,312
2020-06-08,London,402
2020-06-09,London,360
2020-06-10,London,233
2020-06-11,London,278
2020-06-12,London,308
2020-06-13,London,321
2020-06-14,London,226
2020-06-15,London,299
2020-06-16,London,228
2020-06-17,London,186
2020-06-18,London,423
2020-06-19,London,342
2020-06-20,London,269
2020-06-21,London,138
2020-06-22,London,192
2020-06-23,London,553
2020-06-24,London,336
2020-06-25,London,159
2020-06-26,London,271
2020-06-27,London,355
2020-06-28,London,374
2020-06-29,London,206
2020-06-30,London,53
2020-07-01,London,219
2020-07-02,London,102
2020-07-03,London,93
2020-07-04,London,241
2020-07-05,London,394
2020-07-06,London,384
2020-07-07,London,199
2020-07-08,London,269
2020-07-09,London,214
2020-07-10,London,252
2020-07-11,London,153
2020-07-12,London,291
2020-07-13,London,193
2020-07-14,London,123
2020-07-15,London,259
2020-07-16,London,227
2020-07-17,London,550
2020-07-18,London,53
2020-07-19,London,271
2020-07-20,London,184
2020-07-21,London,119
2020-07-22,London,209
2020-07-23,London,206
2020-07-24,London,122
2020-07-25,London,186
2020-07-26,London,386
2020-07-27,London,307
2020-07-28,London,172
2020-07-29,London,360
2020-07-30,London,243
2020-07-31,London,181
2020-08-01,London,103
2020-08-02,London,182
2020-08-03,London,238
2020-08-04,London,0
2020-08-05,London,261
2020-08-06,London,246
2020-08-07,London,284
2020-08-08,London,378
2020-08-09,London,121
2020-08-10,London,163
2020-08-11,London,256
2020-08-12,London,214
2020-08-13,London,265
2020-08-14,London,356
2020-08-15,London,74
2020-08-16,London,161
2020-08-17,London,252
2020-08-18,London,381
2020-08-19,London,301
2020-08-20,London,206
2020-08-21,London,226
2020-08-22,London,358
2020-08-23,London,285
2020-08-24,London,182
2020-08-25,London,198
2020-08-26,London,199
2020-08-27,London,123
2020-08-28,London,161
2020-08-29,London,346
2020-08-30,London,206
2020-08-31,London,158
2020-09-01,London,142
2020-09-02,London,411
2020-09-03,London,279
2020-09-04,London,226
2020-09-05,London,211
2020-09-06,London,142
2020-09-07,London,202
2020-09-08,London,156
2020-09-09,London,190
2020-09-10,London,205
2020-09-11,London,202
2020-09-12,London,206
2020-09-13,London,228
2020-09-14,London,183
2020-09-15,London,106
2020-09-16,London,141
2020-09-17,London,205
2020-09-18,London,120
2020-09-19,London,201
2020-09-20,London,227
2020-09-21,London,217
2020-09-22,London,204
2020-09-23,London,185
2020-09-24,London,163
2020-09-25,London,177
2020-09-26,London,305
2020-09-27,London,209
2020-09-28,London,195
2020-09-29,London,184
2020-09-30,London,164
2020-10-01,London,207
2020-10-02,London,201
2020-10-03,London,253
2020-10-04,London,180
2020-10-05,London,186
2020-10-06,London,209
2020-10-07,London,248
2020-10-08,London,153
2020-10-09,London,163
2020-10-10,London,153
2020-10-11,London,146
2020-10-12,London,101
2020-10-13,London,250
2020-10-14,London,243
2020-10-15,London,238
2020-10-16,London,263
2020-10-17,London,151
2020-10-18,London,157
2020-10-19,London,75
2020-10-20,London,149
2020-10-21,London,179
2020-10-22,London,137
2020-10-23,London,235
2020-10-24,London,181
2020-10-25,London,250
2020-10-26,London,152
2020-10-27,London,178
2020-10-28,London,94
2020-10-29,London,225
2020-10-30,London,196
2020-10-31,London,217
2020-11-01,London,240
2020-11-02,London,207
2020-11-03,London,41
2020-11-04,London,185
2020-11-05,London,110
2020-11-06,London,186
2020-11-07,London,157
2020-11-08,London,215
2020-11-09,London,211
2020-11-10,London,329
2020-11-11,London,116
2020-11-12,London,98
2020-11-13,London,182
2020-11-14,London,151
2020-11-15,London,160
2020-11-16,London,133
2020-11-17,London,369
2020-11-18,London,216
2020-11-19,London,220
2020-11-20,London,262
2020-11-21,London,172
2020-11-22,London,235
2020-11-23,London,202
2020-11-24,London,228
2020-11-25,London,236
2020-11-26,London,175
2020-11-27,London,218
2020-11-28,London,239
2020-11-29,London,182
2020-11-30,London,193
2020-12-01,London,315
2020-12-02,London,233
2020-12-03,London,295
2020-12-04,London,312
2020-12-05,London,39
2020-12-06,London,143
2020-12-07,London,61
2020-12-08,London,240
2020-12-09,London,74
2020-12-10,London,163
2020-12-11,London,99
2020-12-12,London,181
2020-12-13,London,129
2020-12-14,London,235
2020-12-15,London,230
2020-12-16,London,133
2020-12-17,London,151
2020-12-18,London,242
2020-12-19,London,144
2020-12-20,London,60
2020-12-21,London,122
2020-12-22,London,82
2020-12-23,London,83
2020-12-24,London,102
2020-12-25,London,345
2020-12-26,London,319
2020-12-27,London,384
2020-12-28,London,141
2020-12-29,London,74
2020-12-30,London,303
2020-12-31,London,371
2021-01-01,London,386
2021-01-02,London,222
2021-01-03,London,246
2021-01-04,London,317
2021-01-05,London,73
2021-01-06,London,274
2021-01-07,London,220
2021-01-08,London,304
2021-01-09,London,346
2021-01-10,London,186
2021-01-11,London,224
2021-01-12,London,9
2021-01-13,London,371
2021-01-14,London,331
2021-01-15,London,236
2021-01-16,London,98
2021-01-17,London,214
2021-01-18,London,325
2021-01-19,London,451
2021-01-20,London,34
2021-01-21,London,193
2021-01-22,London,157
2021-01-23,London,297
2021-01-24,London,447
2021-01-25,London,367
2021-01-26,London,314
2021-01-27,London,419
2021-01-28,London,302
2021-01-29,London,190
2021-01-30,London,367
2021-01-31,London,0
2021-02-01,London,21
2021-02-02,London,366
2021-02-03,London,387
2021-02-04,London,446
2021-02-05,London,142
2021-02-06,London,275
2021-02-07,London,270
2021-02-08,London,265
2021-02-09,London,458
2021-02-10,London,548
2021-02-11,London,194
2021-02-12,London,216
2021-02-13,London,103
2021-02-14,London,376
2021-02-15,London,0
2021-02-16,London,226
2021-02-17,London,438
2021-02-18,London,542
2021-02-19,London,145
2021-02-20,London,385
2021-02-21,London,128
2021-02-22,London,226
2021-02-23,London,309
2021-02-24,London,673
2021-02-25,London,218
2021-02-26,London,111
2021-02-27,London,532
2021-02-28,London,424
2021-03-01,London,378
2021-03-02,London,183
2021-03-03,London,492
2021-03-04,London,0
2021-03-05,London,302
2021-03-06,London,152
2021-03-07,London,357
2021-03-08,London,424
2021-03-09,London,380
2021-03-10,London,656
2021-03-11,London,255
2021-03-12,London,336
2021-03-13,London,539
2021-03-14,London,423
2021-03-15,London,139
2021-03-16,London,364
2021-03-17,London,285
2021-03-18,London,344
2021-03-19,London,273
2021-03-20,London,367
2021-03-21,London,316
2021-03-22,London,284
2021-03-23,London,344
2021-03-24,London,305
2021-03-25,London,548
2021-03-26,London,470
2021-03-27,London,313
2021-03-28,London,384
2021-03-29,London,141
2021-03-30,London,320
2021-03-31,London,655
2021-04-01,London,522
2021-04-02,London,374
2021-04-03,London,172
2021-04-04,London,149
2021-04-05,London,463
2021-04-06,London,730
2021-04-07,London,30
2021-04-08,London,327
2021-04-09,London,688
2021-04-10,London,521
2021-04-11,London,0
2021-04-12,London,439
2021-04-13,London,234
2021-04-14,London,584
2021-04-15,London,463
2021-04-16,London,808
2021-04-17,London,392
2021-04-18,London,312
2021-04-19,London,535
2021-04-20,London,302
2021-04-21,London,432
2021-04-22,London,660
2021-04-23,London,379
2021-04-24,London,256
2021-04-25,London,725
2021-04-26,London,356
2021-04-27,London,406
2021-04-28,London,95
2021-04-29,London,282
2021-04-30,London,243
2021-05-01,London,265
2021-05-02,London,786
2021-05-03,London,343
2021-05-04,London,559
2021-05-05,London,348
2021-05-06,London,221
2021-05-07,London,45
2021-05-08,London,293
2021-05-09,London,88
2021-05-10,London,561
2021-05-11,London,283
2021-05-12,London,428
2021-05-13,London,265
2021-05-14,London,463
2021-05-15,London,572
2021-05-16,London,408
2021-05-17,London,643
2021-05-18,London,638
2021-05-19,London,167
2021-05-20,London,231
2021-05-21,London,613
2021-05-22,London,513
2021-05-23,London,204
2021-05-24,London,280
2021-05-25,London,477
2021-05-26,London,340
2021-05-27,London,302
2021-05-28,London,287
2021-05-29,London,530
2021-05-30,London,343
2021-05-31,London,231
2021-06-01,London,68
2021-06-02,London,0
2021-06-03,London,739
2021-06-04,London,304
2021-06-05,London,106
2021-06-06,London,291
2021-06-07,London,175
2021-06-08,London,386
2021-06-09,London,188
2021-06-10,London,48
2021-06-11,London,480
2021-06-12,London,371
2021-06-13,London,70
2021-06-14,London,249
2021-06-15,London,193
2021-06-16,London,245
2021-06-17,London,283
2021-06-18,London,298
2021-06-19,London,312
2021-06-20,London,306
2021-06-21,London,292
2021-06-22,London,195
2021-06-23,London,356
2021-06-24,London,365
2021-06-25,London,392
2021-06-26,London,341
2021-06-27,London,153
2021-06-28,London,191
2021-06-29,London,278
2021-06-30,London,206
2021-07-01,London,284
2021-07-02,London,263
2021-07-03,London,292
2021-07-04,London,310
2021-07-05,London,360
2021-07-06,London,309
2021-07-07,London,243
2021-07-08,London,261
2021-07-09,London,199
2021-07-10,London,96
2021-07-11,London,180
2021-07-12,London,287
2021-07-13,London,5
2021-07-14,London,166
2021-07-15,London,108
2021-07-16,London,217
2021-07-17,London,318
2021-07-18,London,22
2021-07-19,London,162
2021-07-20,London,275
2021-07-21,London,221
2021-07-22,London,127
2021-07-23,London,173
2021-07-24,London,258
2021-07-25,London,359
2021-07-26,London,297
2021-07-27,London,136
2021-07-28,London,321
2021-07-29,London,173
2021-07-30,London,262
2021-07-31,London,177
2021-08-01,London,317
2021-08-02,London,494
2021-08-03,London,219
2021-08-04,London,166
2021-08-05,London,242
2021-08-06,London,222
2021-08-07,London,324
2021-08-08,London,315
2021-08-09,London,145
2021-08-10,London,200
2021-08-11,London,173
2021-08-12,London,257
2021-08-13,London,349
2021-08-14,London,374
2021-08-15,London,180
2021-08-16,London,215
2021-08-17,London,215
2021-08-18,London,115
2021-08-19,London,184
2021-08-20,London,115
2021-08-21,London,129
2021-08-22,London,263
2021-08-23,London,220
2021-08-24,London,205
2021-08-25,London,194
2021-08-26,London,155
2021-08-27,London,119
2021-08-28,London,246
2021-08-29,London,240
2021-08-30,London,115
2021-08-31,London,219
2021-09-01,London,218
2021-09-02,London,183
2021-09-03,London,155
2021-09-04,London,248
2021-09-05,London,126
2021-09-06,London,216
2021-09-07,London,123
2021-09-08,London,199
2021-09-09,London,183
2021-09-10,London,233
2021-09-11,London,181
2021-09-12,London,259
2021-09-13,London,191
2021-09-14,London,216
2021-09-15,London,201
2021-09-16,London,226
2021-09-17,London,217
2021-09-18,London,241
2021-09-19,London,119
2021-09-20,London,192
2021-09-21,London,85
2021-09-22,London,275
2021-09-23,London,236
2021-09-24,London,138
2021-09-25,London,156
2021-09-26,London,144
2021-09-27,London,207
2021-09-28,London,176
2021-09-29,London,211
2021-09-30,London,173
2021-10-01,London,230
2021-10-02,London,195
2021-10-03,London,137
2021-10-04,London,186
2021-10-05,London,77
2021-10-06,London,231
2021-10-07,London,270
2021-10-08,London,203
2021-10-09,London,201
2021-10-10,London,175
2021-10-11,London,73
2021-10-12,London,303
2021-10-13,London,161
2021-10-14,London,220
2021-10-15,London,201
2021-10-16,London,219
2021-10-17,London,203
2021-10-18,London,170
2021-10-19,London,223
2021-10-20,London,145
2021-10-21,London,207
2021-10-22,London,234
2021-10-23,London,173
2021-10-24,London,184
2021-10-25,London,137
2021-10-26,London,143
2021-10-27,London,252
2021-10-28,London,131
2021-10-29,London,213
2021-10-30,London,79
2021-10-31,London,166
2021-11-01,London,286
2021-11-02,London,234
2021-11-03,London,181
2021-11-04,London,203
2021-11-05,London,240
2021-11-06,London,173
2021-11-07,London,190
2021-11-08,London,260
2021-11-09,London,130
2021-11-10,London,31
2021-11-11,London,235
2021-11-12,London,183
2021-11-13,London,70
2021-11-14,London,166
2021-11-15,London,199
2021-11-16,London,163
2021-11-17,London,148
2021-11-18,London,150
2021-11-19,London,202
2021-11-20,London,224
2021-11-21,London,140
2021-11-22,London,220
2021-11-23,London,229
2021-11-24,London,158
2021-11-25,London,226
2021-11-26,London,183
2021-11-27,London,141
2021-11-28,London,221
2021-11-29,London,233
2021-11-30,London,210
2021-12-01,London,280
2021-12-02,London,212
2021-12-03,London,77
2021-12-04,London,382
2021-12-05,London,221
2021-12-06,London,219
2021-12-07,London,217
2021-12-08,London,92
2021-12-09,London,291
2021-12-10,London,208
2021-12-11,London,177
2021-12-12,London,192
2021-12-13,London,137
2021-12-14,London,168
