date,city,daily_cardiac_admissions
2017-07-20,Mumbai,74
2017-07-21,Mumbai,140
2017-07-22,Mumbai,58
2017-07-23,Mumbai,105
2017-07-24,Mumbai,134
2017-07-25,Mumbai,178
2017-07-26,Mumbai,182
2017-07-27,Mumbai,0
2017-07-28,Mumbai,17
2017-07-29,Mumbai,42
2017-07-30,Mumbai,182
2017-07-31,Mumbai,123
2017-08-01,Mumbai,123
2017-08-02,Mumbai,60
2017-08-03,Mumbai,66
2017-08-04,Mumbai,147
2017-08-05,Mumbai,13
2017-08-06,Mumbai,62
2017-08-07,Mumbai,134
2017-08-08,Mumbai,232
2017-08-09,Mumbai,7
2017-08-10,Mumbai,125
2017-08-11,Mumbai,112
2017-08-12,Mumbai,102
2017-08-13,Mumbai,0
2017-08-14,Mumbai,76
2017-08-15,Mumbai,54
2017-08-16,Mumbai,96
2017-08-17,Mumbai,150
2017-08-18,Mumbai,7
2017-08-19,Mumbai,72
2017-08-20,Mumbai,72
2017-08-21,Mumbai,80
2017-08-22,Mumbai,0
2017-08-23,Mumbai,200
2017-08-24,Mumbai,64
2017-08-25,Mumbai,194
2017-08-26,Mumbai,58
2017-08-27,Mumbai,48
2017-08-28,Mumbai,150
2017-08-29,Mumbai,106
2017-08-30,Mumbai,117
2017-08-31,Mumbai,22
2017-09-01,Mumbai,118
2017-09-02,Mumbai,115
2017-09-03,Mumbai,84
2017-09-04,Mumbai,55
2017-09-05,Mumbai,31
2017-09-06,Mumbai,141
2017-09-07,Mumbai,112
2017-09-08,Mumbai,87
2017-09-09,Mumbai,185
2017-09-10,Mumbai,148
2017-09-11,Mumbai,81
2017-09-12,Mumbai,73
2017-09-13,Mumbai,112
2017-09-14,Mumbai,13
2017-09-15,Mumbai,110
2017-09-16,Mumbai,129
2017-09-17,Mumbai,66
2017-09-18,Mumbai,48
2017-09-19,Mumbai,54
2017-09-20,Mumbai,61
2017-09-21,Mumbai,160
2017-09-22,Mumbai,0
2017-09-23,Mumbai,36
2017-09-24,Mumbai,95
2017-09-25,Mumbai,57
2017-09-26,Mumbai,136
2017-09-27,Mumbai,0
2017-09-28,Mumbai,142
2017-09-29,Mumbai,49
2017-09-30,Mumbai,76
2017-10-01,Mumbai,0
2017-10-02,Mumbai,116
2017-10-03,Mumbai,82
2017-10-04,Mumbai,141
2017-10-05,Mumbai,88
2017-10-06,Mumbai,86
2017-10-07,Mumbai,7
2017-10-08,Mumbai,102
2017-10-09,Mumbai,41
2017-10-10,Mumbai,51
2017-10-11,Mumbai,103
2017-10-12,Mumbai,82
2017-10-13,Mumbai,115
2017-10-14,Mumbai,84
2017-10-15,Mumbai,62
2017-10-16,Mumbai,35
2017-10-17,Mumbai,0
2017-10-18,Mumbai,125
2017-10-19,Mumbai,120
2017-10-20,Mumbai,163
2017-10-21,Mumbai,113
2017-10-22,Mumbai,59
2017-10-23,Mumbai,130
2017-10-24,Mumbai,67
2017-10-25,Mumbai,74
2017-10-26,Mumbai,121
2017-10-27,Mumbai,70
2017-10-28,Mumbai,141
2017-10-29,Mumbai,68
2017-10-30,Mumbai,33
2017-10-31,Mumbai,41
2017-11-01,Mumbai,142
2017-11-02,Mumbai,100
2017-11-03,Mumbai,0
2017-11-04,Mumbai,81
2017-11-05,Mumbai,52
2017-11-06,Mumbai,95
2017-11-07,Mumbai,62
2017-11-08,Mumbai,11
2017-11-09,Mumbai,189
2017-11-10,Mumbai,224
2017-11-11,Mumbai,0
2017-11-12,Mumbai,108
2017-11-13,Mumbai,80
2017-11-14,Mumbai,51
2017-11-15,Mumbai,203
2017-11-16,Mumbai,12
2017-11-17,Mumbai,51
2017-11-18,Mumbai,74
2017-11-19,Mumbai,78
2017-11-20,Mumbai,0
2017-11-21,Mumbai,123
2017-11-22,Mumbai,0
2017-11-23,Mumbai,11
2017-11-24,Mumbai,72
2017-11-25,Mumbai,136
2017-11-26,Mumbai,54
2017-11-27,Mumbai,100
2017-11-28,Mumbai,0
2017-11-29,Mumbai,119
2017-11-30,Mumbai,0
2017-12-01,Mumbai,182
2017-12-02,Mumbai,62
2017-12-03,Mumbai,152
2017-12-04,Mumbai,192
2017-12-05,Mumbai,5
2017-12-06,Mumbai,30
2017-12-07,Mumbai,111
2017-12-08,Mumbai,73
2017-12-09,Mumbai,173
2017-12-10,Mumbai,6
2017-12-11,Mumbai,32
2017-12-12,Mumbai,14
2017-12-13,Mumbai,161
2017-12-14,Mumbai,0
2017-12-15,Mumbai,142
2017-12-16,Mumbai,81
2017-12-17,Mumbai,70
2017-12-18,Mumbai,71
2017-12-19,Mumbai,252
2017-12-20,Mumbai,0
2017-12-21,Mumbai,0
2017-12-22,Mumbai,62
2017-12-23,Mumbai,48
2017-12-24,Mumbai,0
2017-12-25,Mumbai,73
2017-12-26,Mumbai,202
2017-12-27,Mumbai,41
2017-12-28,Mumbai,132
2017-12-29,Mumbai,162
2017-12-30,Mumbai,102
2017-12-31,Mumbai,105
2018-01-01,Mumbai,53
2018-01-02,Mumbai,62
2018-01-03,Mumbai,0
2018-01-04,Mumbai,162
2018-01-05,Mumbai,137
2018-01-06,Mumbai,159
2018-01-07,Mumbai,111
2018-01-08,Mumbai,47
2018-01-09,Mumbai,111
2018-01-10,Mumbai,178
2018-01-11,Mumbai,63
2018-01-12,Mumbai,68
2018-01-13,Mumbai,138
2018-01-14,Mumbai,98
2018-01-15,Mumbai,78
2018-01-16,Mumbai,108
2018-01-17,Mumbai,117
2018-01-18,Mumbai,89
2018-01-19,Mumbai,177
2018-01-20,Mumbai,77
2018-01-21,Mumbai,154
2018-01-22,Mumbai,279
2018-01-23,Mumbai,98
2018-01-24,Mumbai,0
2018-01-25,Mumbai,162
2018-01-26,Mumbai,266
2018-01-27,Mumbai,0
2018-01-28,Mumbai,401
2018-01-29,Mumbai,113
2018-01-30,Mumbai,218
2018-01-31,Mumbai,132
2018-02-01,Mumbai,161
2018-02-02,Mumbai,0
2018-02-03,Mumbai,73
2018-02-04,Mumbai,44
2018-02-05,Mumbai,88
2018-02-06,Mumbai,111
2018-02-07,Mumbai,138
2018-02-08,Mumbai,218
2018-02-09,Mumbai,225
2018-02-10,Mumbai,0
2018-02-11,Mumbai,140
2018-02-12,Mumbai,100
2018-02-13,Mumbai,318
2018-02-14,Mumbai,80
2018-02-15,Mumbai,209
2018-02-16,Mumbai,236
2018-02-17,Mumbai,184
2018-02-18,Mumbai,0
2018-02-19,Mumbai,111
2018-02-20,Mumbai,0
2018-02-21,Mumbai,67
2018-02-22,Mumbai,0
2018-02-23,Mumbai,331
2018-02-24,Mumbai,109
2018-02-25,Mumbai,96
2018-02-26,Mumbai,130
2018-02-27,Mumbai,174
2018-02-28,Mumbai,85
2018-03-01,Mumbai,233
2018-03-02,Mumbai,104
2018-03-03,Mumbai,339
2018-03-04,Mumbai,203
2018-03-05,Mumbai,37
2018-03-06,Mumbai,281
2018-03-07,Mumbai,197
2018-03-08,Mumbai,184
2018-03-09,Mumbai,77
2018-03-10,Mumbai,0
2018-03-11,Mumbai,193
2018-03-12,Mumbai,127
2018-03-13,Mumbai,257
2018-03-14,Mumbai,106
2018-03-15,Mumbai,123
2018-03-16,Mumbai,43
2018-03-17,Mumbai,102
2018-03-18,Mumbai,133
2018-03-19,Mumbai,0
2018-03-20,Mumbai,155
2018-03-21,Mumbai,169
2018-03-22,Mumbai,263
2018-03-23,Mumbai,47
2018-03-24,Mumbai,129
2018-03-25,Mumbai,54
2018-03-26,Mumbai,253
2018-03-27,Mumbai,370
2018-03-28,Mumbai,303
2018-03-29,Mumbai,152
2018-03-30,Mumbai,0
2018-03-31,Mumbai,233
2018-04-01,Mumbai,42
2018-04-02,Mumbai,145
2018-04-03,Mumbai,97
2018-04-04,Mumbai,186
2018-04-05,Mumbai,159
2018-04-06,Mumbai,101
2018-04-07,Mumbai,170
2018-04-08,Mumbai,103
2018-04-09,Mumbai,0
2018-04-10,Mumbai,235
2018-04-11,Mumbai,231
2018-04-12,Mumbai,209
2018-04-13,Mumbai,101
2018-04-14,Mumbai,184
2018-04-15,Mumbai,235
2018-04-16,Mumbai,349
2018-04-17,Mumbai,238
2018-04-18,Mumbai,285
2018-04-19,Mumbai,177
2018-04-20,Mumbai,118
2018-04-21,Mumbai,125
2018-04-22,Mumbai,162
2018-04-23,Mumbai,42
2018-04-24,Mumbai,141
2018-04-25,Mumbai,210
2018-04-26,Mumbai,53
2018-04-27,Mumbai,247
2018-04-28,Mumbai,316
2018-04-29,Mumbai,98
2018-04-30,Mumbai,121
2018-05-01,Mumbai,112
2018-05-02,Mumbai,226
2018-05-03,Mumbai,0
2018-05-04,Mumbai,7
2018-05-05,Mumbai,195
2018-05-06,Mumbai,276
2018-05-07,Mumbai,10
2018-05-08,Mumbai,194
2018-05-09,Mumbai,202
2018-05-10,Mumbai,14
2018-05-11,Mumbai,274
2018-05-12,Mumbai,460
2018-05-13,Mumbai,207
2018-05-14,Mumbai,0
2018-05-15,Mumbai,53
2018-05-16,Mumbai,213
2018-05-17,Mumbai,34
2018-05-18,Mumbai,63
2018-05-19,Mumbai,87
2018-05-20,Mumbai,315
2018-05-21,Mumbai,231
2018-05-22,Mumbai,321
2018-05-23,Mumbai,94
2018-05-24,Mumbai,16
2018-05-25,Mumbai,80
2018-05-26,Mumbai,28
2018-05-27,Mumbai,208
2018-05-28,Mumbai,76
2018-05-29,Mumbai,90
2018-05-30,Mumbai,14
2018-05-31,Mumbai,223
2018-06-01,Mumbai,179
2018-06-02,Mumbai,115
2018-06-03,Mumbai,61
2018-06-04,Mumbai,97
2018-06-05,Mumbai,267
2018-06-06,Mumbai,103
2018-06-07,Mumbai,178
2018-06-08,Mumbai,279
2018-06-09,Mumbai,106
2018-06-10,Mumbai,176
2018-06-11,Mumbai,152
2018-06-12,Mumbai,162
2018-06-13,Mumbai,3
2018-06-14,Mumbai,278
2018-06-15,Mumbai,131
2018-06-16,Mumbai,309
2018-06-17,Mumbai,88
2018-06-18,Mumbai,17
2018-06-19,Mumbai,238
2018-06-20,Mumbai,228
2018-06-21,Mumbai,65
2018-06-22,Mumbai,186
2018-06-23,Mumbai,7
2018-06-24,Mumbai,131
2018-06-25,Mumbai,160
2018-06-26,Mumbai,185
2018-06-27,Mumbai,149
2018-06-28,Mumbai,19
2018-06-29,Mumbai,62
2018-06-30,Mumbai,142
2018-07-01,Mumbai,0
2018-07-02,Mumbai,262
2018-07-03,Mumbai,123
2018-07-04,Mumbai,265
2018-07-05,Mumbai,111
2018-07-06,Mumbai,56
2018-07-07,Mumbai,189
2018-07-08,Mumbai,6
2018-07-09,Mumbai,69
2018-07-10,Mumbai,62
2018-07-11,Mumbai,76
2018-07-12,Mumbai,79
2018-07-13,Mumbai,188
2018-07-14,Mumbai,117
2018-07-15,Mumbai,30
2018-07-16,Mumbai,7
2018-07-17,Mumbai,60
2018-07-18,Mumbai,149
2018-07-19,Mumbai,123
2018-07-20,Mumbai,56
2018-07-21,Mumbai,273
2018-07-22,Mumbai,13
2018-07-23,Mumbai,115
2018-07-24,Mumbai,165
2018-07-25,Mumbai,87
2018-07-26,Mumbai,174
2018-07-27,Mumbai,99
2018-07-28,Mumbai,212
2018-07-29,Mumbai,74
2018-07-30,Mumbai,149
2018-07-31,Mumbai,0
2018-08-01,Mumbai,0
2018-08-02,Mumbai,0
2018-08-03,Mumbai,142
2018-08-04,Mumbai,135
2018-08-05,Mumbai,111
2018-08-06,Mumbai,129
2018-08-07,Mumbai,68
2018-08-08,Mumbai,0
2018-08-09,Mumbai,80
2018-08-10,Mumbai,107
2018-08-11,Mumbai,36
2018-08-12,Mumbai,123
2018-08-13,Mumbai,79
2018-08-14,Mumbai,153
2018-08-15,Mumbai,85
2018-08-16,Mumbai,43
2018-08-17,Mumbai,143
2018-08-18,Mumbai,68
2018-08-19,Mumbai,29
2018-08-20,Mumbai,107
2018-08-21,Mumbai,93
2018-08-22,Mumbai,0
2018-08-23,Mumbai,23
2018-08-24,Mumbai,160
2018-08-25,Mumbai,173
2018-08-26,Mumbai,143
2018-08-27,Mumbai,120
2018-08-28,Mumbai,111
2018-08-29,Mumbai,6
2018-08-30,Mumbai,57
2018-08-31,Mumbai,239
2018-09-01,Mumbai,142
2018-09-02,Mumbai,162
2018-09-03,Mumbai,13
2018-09-04,Mumbai,124
2018-09-05,Mumbai,78
2018-09-06,Mumbai,25
2018-09-07,Mumbai,124
2018-09-08,Mumbai,189
2018-09-09,Mumbai,0
2018-09-10,Mumbai,197
2018-09-11,Mumbai,67
2018-09-12,Mumbai,113
2018-09-13,Mumbai,23
2018-09-14,Mumbai,133
2018-09-15,Mumbai,0
2018-09-16,Mumbai,85
2018-09-17,Mumbai,108
2018-09-18,Mumbai,111
2018-09-19,Mumbai,97
2018-09-20,Mumbai,22
2018-09-21,Mumbai,91
2018-09-22,Mumbai,0
2018-09-23,Mumbai,118
2018-09-24,Mumbai,139
2018-09-25,Mumbai,77
2018-09-26,Mumbai,40
2018-09-27,Mumbai,103
2018-09-28,Mumbai,69
2018-09-29,Mumbai,18
2018-09-30,Mumbai,98
2018-10-01,Mumbai,89
2018-10-02,Mumbai,125
2018-10-03,Mumbai,59
2018-10-04,Mumbai,0
2018-10-05,Mumbai,0
2018-10-06,Mumbai,86
2018-10-07,Mumbai,107
2018-10-08,Mumbai,19
2018-10-09,Mumbai,103
2018-10-10,Mumbai,54
2018-10-11,Mumbai,29
2018-10-12,Mumbai,181
2018-10-13,Mumbai,112
2018-10-14,Mumbai,198
2018-10-15,Mumbai,85
2018-10-16,Mumbai,36
2018-10-17,Mumbai,120
2018-10-18,Mumbai,13
2018-10-19,Mumbai,58
2018-10-20,Mumbai,88
2018-10-21,Mumbai,9
2018-10-22,Mumbai,163
2018-10-23,Mumbai,119
2018-10-24,Mumbai,40
2018-10-25,Mumbai,172
2018-10-26,Mumbai,108
2018-10-27,Mumbai,5
2018-10-28,Mumbai,28
2018-10-29,Mumbai,7
2018-10-30,Mumbai,97
2018-10-31,Mumbai,75
2018-11-01,Mumbai,0
2018-11-02,Mumbai,107
2018-11-03,Mumbai,55
2018-11-04,Mumbai,66
2018-11-05,Mumbai,51
2018-11-06,Mumbai,183
2018-11-07,Mumbai,107
2018-11-08,Mumbai,0
2018-11-09,Mumbai,108
2018-11-10,Mumbai,42
2018-11-11,Mumbai,81
2018-11-12,Mumbai,29
2018-11-13,Mumbai,143
2018-11-14,Mumbai,24
2018-11-15,Mumbai,46
2018-11-16,Mumbai,57
2018-11-17,Mumbai,66
2018-11-18,Mumbai,160
2018-11-19,Mumbai,83
2018-11-20,Mumbai,52
2018-11-21,Mumbai,14
2018-11-22,Mumbai,175
2018-11-23,Mumbai,91
2018-11-24,Mumbai,81
2018-11-25,Mumbai,97
2018-11-26,Mumbai,113
2018-11-27,Mumbai,152
2018-11-28,Mumbai,120
2018-11-29,Mumbai,205
2018-11-30,Mumbai,21
2018-12-01,Mumbai,0
2018-12-02,Mumbai,0
2018-12-03,Mumbai,9
2018-12-04,Mumbai,130
2018-12-05,Mumbai,166
2018-12-06,Mumbai,249
2018-12-07,Mumbai,84
2018-12-08,Mumbai,159
2018-12-09,Mumbai,7
2018-12-10,Mumbai,0
2018-12-11,Mumbai,0
2018-12-12,Mumbai,146
2018-12-13,Mumbai,102
2018-12-14,Mumbai,0
2018-12-15,Mumbai,169
2018-12-16,Mumbai,57
2018-12-17,Mumbai,38
2018-12-18,Mumbai,5
2018-12-19,Mumbai,75
2018-12-20,Mumbai,28
2018-12-21,Mumbai,46
2018-12-22,Mumbai,0
2018-12-23,Mumbai,89
2018-12-24,Mumbai,80
2018-12-25,Mumbai,209
2018-12-26,Mumbai,29
2018-12-27,Mumbai,178
2018-12-28,Mumbai,92
2018-12-29,Mumbai,132
2018-12-30,Mumbai,155
2018-12-31,Mumbai,187
2019-01-01,Mumbai,173
2019-01-02,Mumbai,107
2019-01-03,Mumbai,20
2019-01-04,Mumbai,134
2019-01-05,Mumbai,239
2019-01-06,Mumbai,92
2019-01-07,Mumbai,143
2019-01-08,Mumbai,185
2019-01-09,Mumbai,144
2019-01-10,Mumbai,40
2019-01-11,Mumbai,157
2019-01-12,Mumbai,0
2019-01-13,Mumbai,0
2019-01-14,Mumbai,153
2019-01-15,Mumbai,122
2019-01-16,Mumbai,202
2019-01-17,Mumbai,126
2019-01-18,Mumbai,103
2019-01-19,Mumbai,138
2019-01-20,Mumbai,95
2019-01-21,Mumbai,21
2019-01-22,Mumbai,143
2019-01-23,Mumbai,188
2019-01-24,Mumbai,205
2019-01-25,Mumbai,89
2019-01-26,Mumbai,171
2019-01-27,Mumbai,320
2019-01-28,Mumbai,232
2019-01-29,Mumbai,162
2019-01-30,Mumbai,154
2019-01-31,Mumbai,272
2019-02-01,Mumbai,134
2019-02-02,Mumbai,98
2019-02-03,Mumbai,53
2019-02-04,Mumbai,141
2019-02-05,Mumbai,21
2019-02-06,Mumbai,0
2019-02-07,Mumbai,251
2019-02-08,Mumbai,70
2019-02-09,Mumbai,39
2019-02-10,Mumbai,166
2019-02-11,Mumbai,111
2019-02-12,Mumbai,0
2019-02-13,Mumbai,78
2019-02-14,Mumbai,250
2019-02-15,Mumbai,0
2019-02-16,Mumbai,190
2019-02-17,Mumbai,140
2019-02-18,Mumbai,142
2019-02-19,Mumbai,164
2019-02-20,Mumbai,0
2019-02-21,Mumbai,286
2019-02-22,Mumbai,0
2019-02-23,Mumbai,0
2019-02-24,Mumbai,193
2019-02-25,Mumbai,244
2019-02-26,Mumbai,317
2019-02-27,Mumbai,18
2019-02-28,Mumbai,321
2019-03-01,Mumbai,159
2019-03-02,Mumbai,37
2019-03-03,Mumbai,0
2019-03-04,Mumbai,108
2019-03-05,Mumbai,161
2019-03-06,Mumbai,0
2019-03-07,Mumbai,199
2019-03-08,Mumbai,40
2019-03-09,Mumbai,241
2019-03-10,Mumbai,119
2019-03-11,Mumbai,302
2019-03-12,Mumbai,95
2019-03-13,Mumbai,223
2019-03-14,Mumbai,204
2019-03-15,Mumbai,197
2019-03-16,Mumbai,118
2019-03-17,Mumbai,116
2019-03-18,Mumbai,261
2019-03-19,Mumbai,34
2019-03-20,Mumbai,203
2019-03-21,Mumbai,225
2019-03-22,Mumbai,60
2019-03-23,Mumbai,0
2019-03-24,Mumbai,264
2019-03-25,Mumbai,71
2019-03-26,Mumbai,188
2019-03-27,Mumbai,118
2019-03-28,Mumbai,52
2019-03-29,Mumbai,93
2019-03-30,Mumbai,191
2019-03-31,Mumbai,165
2019-04-01,Mumbai,123
2019-04-02,Mumbai,172
2019-04-03,Mumbai,7
2019-04-04,Mumbai,192
2019-04-05,Mumbai,197
2019-04-06,Mumbai,222
2019-04-07,Mumbai,104
2019-04-08,Mumbai,352
2019-04-09,Mumbai,159
2019-04-10,Mumbai,155
2019-04-11,Mumbai,67
2019-04-12,Mumbai,65
2019-04-13,Mumbai,0
2019-04-14,Mumbai,136
2019-04-15,Mumbai,65
2019-04-16,Mumbai,0
2019-04-17,Mumbai,167
2019-04-18,Mumbai,253
2019-04-19,Mumbai,145
2019-04-20,Mumbai,85
2019-04-21,Mumbai,220
2019-04-22,Mumbai,417
2019-04-23,Mumbai,307
2019-04-24,Mumbai,152
2019-04-25,Mumbai,292
2019-04-26,Mumbai,318
2019-04-27,Mumbai,32
2019-04-28,Mumbai,11
2019-04-29,Mumbai,267
2019-04-30,Mumbai,107
2019-05-01,Mumbai,230
2019-05-02,Mumbai,180
2019-05-03,Mumbai,93
2019-05-04,Mumbai,133
2019-05-05,Mumbai,98
2019-05-06,Mumbai,163
2019-05-07,Mumbai,376
2019-05-08,Mumbai,297
2019-05-09,Mumbai,109
2019-05-10,Mumbai,108
2019-05-11,Mumbai,0
2019-05-12,Mumbai,264
2019-05-13,Mumbai,150
2019-05-14,Mumbai,88
2019-05-15,Mumbai,160
2019-05-16,Mumbai,0
2019-05-17,Mumbai,160
2019-05-18,Mumbai,50
2019-05-19,Mumbai,176
2019-05-20,Mumbai,275
2019-05-21,Mumbai,92
2019-05-22,Mumbai,176
2019-05-23,Mumbai,290
2019-05-24,Mumbai,274
2019-05-25,Mumbai,116
2019-05-26,Mumbai,32
2019-05-27,Mumbai,324
2019-05-28,Mumbai,121
2019-05-29,Mumbai,97
2019-05-30,Mumbai,232
2019-05-31,Mumbai,152
2019-06-01,Mumbai,58
2019-06-02,Mumbai,240
2019-06-03,Mumbai,97
2019-06-04,Mumbai,156
2019-06-05,Mumbai,66
2019-06-06,Mumbai,170
2019-06-07,Mumbai,65
2019-06-08,Mumbai,0
2019-06-09,Mumbai,138
2019-06-10,Mumbai,181
2019-06-11,Mumbai,100
2019-06-12,Mumbai,68
2019-06-13,Mumbai,0
2019-06-14,Mumbai,162
2019-06-15,Mumbai,73
2019-06-16,Mumbai,126
2019-06-17,Mumbai,0
2019-06-18,Mumbai,185
2019-06-19,Mumbai,313
2019-06-20,Mumbai,261
2019-06-21,Mumbai,92
2019-06-22,Mumbai,94
2019-06-23,Mumbai,372
2019-06-24,Mumbai,110
2019-06-25,Mumbai,22
2019-06-26,Mumbai,84
2019-06-27,Mumbai,278
2019-06-28,Mumbai,170
2019-06-29,Mumbai,128
2019-06-30,Mumbai,159
2019-07-01,Mumbai,161
2019-07-02,Mumbai,14
2019-07-03,Mumbai,147
2019-07-04,Mumbai,178
2019-07-05,Mumbai,98
2019-07-06,Mumbai,20
2019-07-07,Mumbai,133
2019-07-08,Mumbai,159
2019-07-09,Mumbai,127
2019-07-10,Mumbai,206
2019-07-11,Mumbai,97
2019-07-12,Mumbai,26
2019-07-13,Mumbai,98
2019-07-14,Mumbai,171
2019-07-15,Mumbai,81
2019-07-16,Mumbai,104
2019-07-17,Mumbai,141
2019-07-18,Mumbai,0
2019-07-19,Mumbai,158
2019-07-20,Mumbai,89
2019-07-21,Mumbai,106
2019-07-22,Mumbai,81
2019-07-23,Mumbai,143
2019-07-24,Mumbai,0
2019-07-25,Mumbai,129
2019-07-26,Mumbai,37
2019-07-27,Mumbai,141
2019-07-28,Mumbai,143
2019-07-29,Mumbai,2
2019-07-30,Mumbai,167
2019-07-31,Mumbai,73
2019-08-01,Mumbai,73
2019-08-02,Mumbai,44
2019-08-03,Mumbai,7
2019-08-04,Mumbai,84
2019-08-05,Mumbai,6
2019-08-06,Mumbai,37
2019-08-07,Mumbai,226
2019-08-08,Mumbai,90
2019-08-09,Mumbai,187
2019-08-10,Mumbai,72
2019-08-11,Mumbai,142
2019-08-12,Mumbai,56
2019-08-13,Mumbai,0
2019-08-14,Mumbai,211
2019-08-15,Mumbai,83
2019-08-16,Mumbai,81
2019-08-17,Mumbai,73
2019-08-18,Mumbai,48
2019-08-19,Mumbai,220
2019-08-20,Mumbai,76
2019-08-21,Mumbai,0
2019-08-22,Mumbai,19
2019-08-23,Mumbai,0
2019-08-24,Mumbai,91
2019-08-25,Mumbai,93
2019-08-26,Mumbai,31
2019-08-27,Mumbai,65
2019-08-28,Mumbai,163
2019-08-29,Mumbai,168
2019-08-30,Mumbai,47
2019-08-31,Mumbai,9
2019-09-01,Mumbai,104
2019-09-02,Mumbai,55
2019-09-03,Mumbai,124
2019-09-04,Mumbai,105
2019-09-05,Mumbai,63
2019-09-06,Mumbai,19
2019-09-07,Mumbai,148
2019-09-08,Mumbai,56
2019-09-09,Mumbai,43
2019-09-10,Mumbai,40
2019-09-11,Mumbai,98
2019-09-12,Mumbai,10
2019-09-13,Mumbai,57
2019-09-14,Mumbai,83
2019-09-15,Mumbai,135
2019-09-16,Mumbai,118
2019-09-17,Mumbai,54
2019-09-18,Mumbai,68
2019-09-19,Mumbai,48
2019-09-20,Mumbai,190
2019-09-21,Mumbai,47
2019-09-22,Mumbai,83
2019-09-23,Mumbai,29
2019-09-24,Mumbai,0
2019-09-25,Mumbai,19
2019-09-26,Mumbai,103
2019-09-27,Mumbai,35
2019-09-28,Mumbai,40
2019-09-29,Mumbai,45
2019-09-30,Mumbai,80
2019-10-01,Mumbai,133
2019-10-02,Mumbai,86
2019-10-03,Mumbai,19
2019-10-04,Mumbai,113
2019-10-05,Mumbai,153
2019-10-06,Mumbai,120
2019-10-07,Mumbai,99
2019-10-08,Mumbai,52
2019-10-09,Mumbai,143
2019-10-10,Mumbai,0
2019-10-11,Mumbai,129
2019-10-12,Mumbai,71
2019-10-13,Mumbai,80
2019-10-14,Mumbai,112
2019-10-15,Mumbai,158
2019-10-16,Mumbai,86
2019-10-17,Mumbai,50
2019-10-18,Mumbai,269
2019-10-19,Mumbai,93
2019-10-20,Mumbai,0
2019-10-21,Mumbai,55
2019-10-22,Mumbai,126
2019-10-23,Mumbai,82
2019-10-24,Mumbai,41
2019-10-25,Mumbai,156
2019-10-26,Mumbai,119
2019-10-27,Mumbai,115
2019-10-28,Mumbai,159
2019-10-29,Mumbai,0
2019-10-30,Mumbai,104
2019-10-31,Mumbai,119
2019-11-01,Mumbai,13
2019-11-02,Mumbai,0
2019-11-03,Mumbai,70
2019-11-04,Mumbai,172
2019-11-05,Mumbai,57
2019-11-06,Mumbai,73
2019-11-07,Mumbai,0
2019-11-08,Mumbai,137
2019-11-09,Mumbai,161
2019-11-10,Mumbai,126
2019-11-11,Mumbai,0
2019-11-12,Mumbai,69
2019-11-13,Mumbai,74
2019-11-14,Mumbai,66
2019-11-15,Mumbai,1
2019-11-16,Mumbai,36
2019-11-17,Mumbai,62
2019-11-18,Mumbai,125
2019-11-19,Mumbai,73
2019-11-20,Mumbai,79
2019-11-21,Mumbai,113
2019-11-22,Mumbai,0
2019-11-23,Mumbai,76
2019-11-24,Mumbai,0
2019-11-25,Mumbai,106
2019-11-26,Mumbai,90
2019-11-27,Mumbai,117
2019-11-28,Mumbai,88
2019-11-29,Mumbai,182
2019-11-30,Mumbai,127
2019-12-01,Mumbai,48
2019-12-02,Mumbai,107
2019-12-03,Mumbai,93
2019-12-04,Mumbai,63
2019-12-05,Mumbai,137
2019-12-06,Mumbai,37
2019-12-07,Mumbai,0
2019-12-08,Mumbai,0
2019-12-09,Mumbai,59
2019-12-10,Mumbai,182
2019-12-11,Mumbai,20
2019-12-12,Mumbai,154
2019-12-13,Mumbai,0
2019-12-14,Mumbai,11
2019-12-15,Mumbai,52
2019-12-16,Mumbai,42
2019-12-17,Mumbai,15
2019-12-18,Mumbai,213
2019-12-19,Mumbai,0
2019-12-20,Mumbai,92
2019-12-21,Mumbai,244
2019-12-22,Mumbai,82
2019-12-23,Mumbai,228
2019-12-24,Mumbai,0
2019-12-25,Mumbai,99
2019-12-26,Mumbai,13
2019-12-27,Mumbai,61
2019-12-28,Mumbai,50
2019-12-29,Mumbai,57
2019-12-30,Mumbai,0
2019-12-31,Mumbai,13
2020-01-01,Mumbai,129
2020-01-02,Mumbai,109
2020-01-03,Mumbai,49
2020-01-04,Mumbai,130
2020-01-05,Mumbai,92
2020-01-06,Mumbai,70
2020-01-07,Mumbai,76
2020-01-08,Mumbai,284
2020-01-09,Mumbai,93
2020-01-10,Mumbai,88
2020-01-11,Mumbai,113
2020-01-12,Mumbai,162
2020-01-13,Mumbai,0
2020-01-14,Mumbai,178
2020-01-15,Mumbai,296
2020-01-16,Mumbai,97
2020-01-17,Mumbai,57
2020-01-18,Mumbai,0
2020-01-19,Mumbai,89
2020-01-20,Mumbai,97
2020-01-21,Mumbai,107
2020-01-22,Mumbai,286
2020-01-23,Mumbai,107
2020-01-24,Mumbai,43
2020-01-25,Mumbai,124
2020-01-26,Mumbai,128
2020-01-27,Mumbai,0
2020-01-28,Mumbai,114
2020-01-29,Mumbai,69
2020-01-30,Mumbai,195
2020-01-31,Mumbai,87
2020-02-01,Mumbai,268
2020-02-02,Mumbai,0
2020-02-03,Mumbai,274
2020-02-04,Mumbai,16
2020-02-05,Mumbai,247
2020-02-06,Mumbai,60
