date,city,daily_cardiac_admissions
2018-03-10,New York,140
2018-03-11,New York,219
2018-03-12,New York,99
2018-03-13,New York,270
2018-03-14,New York,42
2018-03-15,New York,175
2018-03-16,New York,278
2018-03-17,New York,512
2018-03-18,New York,346
2018-03-19,New York,260
2018-03-20,New York,86
2018-03-21,New York,653
2018-03-22,New York,415
2018-03-23,New York,272
2018-03-24,New York,469
2018-03-25,New York,266
2018-03-26,New York,273
2018-03-27,New York,290
2018-03-28,New York,636
2018-03-29,New York,347
2018-03-30,New York,509
2018-03-31,New York,645
2018-04-01,New York,299
2018-04-02,New York,408
2018-04-03,New York,206
2018-04-04,New York,349
2018-04-05,New York,394
2018-04-06,New York,340
2018-04-07,New York,370
2018-04-08,New York,279
2018-04-09,New York,198
2018-04-10,New York,273
2018-04-11,New York,332
2018-04-12,New York,233
2018-04-13,New York,286
2018-04-14,New York,285
2018-04-15,New York,395
2018-04-16,New York,380
2018-04-17,New York,266
2018-04-18,New York,140
2018-04-19,New York,365
2018-04-20,New York,143
2018-04-21,New York,409
2018-04-22,New York,86
2018-04-23,New York,249
2018-04-24,New York,614
2018-04-25,New York,241
2018-04-26,New York,465
2018-04-27,New York,295
2018-04-28,New York,467
2018-04-29,New York,387
2018-04-30,New York,185
2018-05-01,New York,390
2018-05-02,New York,154
2018-05-03,New York,366
2018-05-04,New York,432
2018-05-05,New York,471
2018-05-06,New York,658
2018-05-07,New York,379
2018-05-08,New York,415
2018-05-09,New York,367
2018-05-10,New York,227
2018-05-11,New York,459
2018-05-12,New York,213
2018-05-13,New York,564
2018-05-14,New York,316
2018-05-15,New York,333
2018-05-16,New York,179
2018-05-17,New York,359
2018-05-18,New York,356
2018-05-19,New York,313
2018-05-20,New York,181
2018-05-21,New York,135
2018-05-22,New York,348
2018-05-23,New York,243
2018-05-24,New York,305
2018-05-25,New York,266
2018-05-26,New York,347
2018-05-27,New York,134
2018-05-28,New York,271
2018-05-29,New York,339
2018-05-30,New York,160
2018-05-31,New York,87
2018-06-01,New York,0
2018-06-02,New York,492
2018-06-03,New York,512
2018-06-04,New York,384
2018-06-05,New York,327
2018-06-06,New York,372
2018-06-07,New York,434
2018-06-08,New York,230
2018-06-09,New York,283
2018-06-10,New York,242
2018-06-11,New York,314
2018-06-12,New York,114
2018-06-13,New York,105
2018-06-14,New York,159
2018-06-15,New York,123
2018-06-16,New York,416
2018-06-17,New York,192
2018-06-18,New York,364
2018-06-19,New York,241
2018-06-20,New York,230
2018-06-21,New York,165
2018-06-22,New York,170
2018-06-23,New York,56
2018-06-24,New York,260
2018-06-25,New York,203
2018-06-26,New York,270
2018-06-27,New York,221
2018-06-28,New York,192
2018-06-29,New York,417
2018-06-30,New York,187
2018-07-01,New York,156
2018-07-02,New York,253
2018-07-03,New York,347
2018-07-04,New York,329
2018-07-05,New York,167
2018-07-06,New York,84
2018-07-07,New York,94
2018-07-08,New York,226
2018-07-09,New York,332
2018-07-10,New York,337
2018-07-11,New York,271
2018-07-12,New York,103
2018-07-13,New York,118
2018-07-14,New York,298
2018-07-15,New York,219
2018-07-16,New York,360
2018-07-17,New York,208
2018-07-18,New York,361
2018-07-19,New York,116
2018-07-20,New York,185
2018-07-21,New York,197
2018-07-22,New York,22
2018-07-23,New York,37
2018-07-24,New York,66
2018-07-25,New York,164
2018-07-26,New York,72
2018-07-27,New York,114
2018-07-28,New York,158
2018-07-29,New York,90
2018-07-30,New York,131
2018-07-31,New York,234
2018-08-01,New York,208
2018-08-02,New York,133
2018-08-03,New York,224
2018-08-04,New York,0
2018-08-05,New York,93
2018-08-06,New York,121
2018-08-07,New York,70
2018-08-08,New York,1
2018-08-09,New York,200
2018-08-10,New York,212
2018-08-11,New York,128
2018-08-12,New York,80
2018-08-13,New York,351
2018-08-14,New York,80
2018-08-15,New York,113
2018-08-16,New York,131
2018-08-17,New York,193
2018-08-18,New York,230
2018-08-19,New York,126
2018-08-20,New York,53
2018-08-21,New York,45
2018-08-22,New York,0
2018-08-23,New York,234
2018-08-24,New York,134
2018-08-25,New York,158
2018-08-26,New York,171
2018-08-27,New York,122
2018-08-28,New York,94
2018-08-29,New York,71
2018-08-30,New York,0
2018-08-31,New York,47
2018-09-01,New York,137
2018-09-02,New York,72
2018-09-03,New York,95
2018-09-04,New York,114
2018-09-05,New York,98
2018-09-06,New York,0
2018-09-07,New York,107
2018-09-08,New York,82
2018-09-09,New York,104
2018-09-10,New York,119
2018-09-11,New York,71
2018-09-12,New York,82
2018-09-13,New York,213
2018-09-14,New York,87
2018-09-15,New York,42
2018-09-16,New York,0
2018-09-17,New York,123
2018-09-18,New York,151
2018-09-19,New York,7
2018-09-20,New York,28
2018-09-21,New York,205
2018-09-22,New York,62
2018-09-23,New York,114
2018-09-24,New York,199
2018-09-25,New York,39
2018-09-26,New York,188
2018-09-27,New York,64
2018-09-28,New York,67
2018-09-29,New York,100
2018-09-30,New York,0
2018-10-01,New York,19
2018-10-02,New York,79
2018-10-03,New York,107
2018-10-04,New York,0
2018-10-05,New York,144
2018-10-06,New York,63
2018-10-07,New York,67
2018-10-08,New York,183
2018-10-09,New York,120
2018-10-10,New York,71
2018-10-11,New York,122
2018-10-12,New York,175
2018-10-13,New York,133
2018-10-14,New York,23
2018-10-15,New York,107
2018-10-16,New York,139
2018-10-17,New York,164
2018-10-18,New York,99
2018-10-19,New York,119
2018-10-20,New York,42
2018-10-21,New York,0
2018-10-22,New York,32
2018-10-23,New York,38
2018-10-24,New York,0
2018-10-25,New York,0
2018-10-26,New York,0
2018-10-27,New York,0
2018-10-28,New York,55
2018-10-29,New York,33
2018-10-30,New York,74
2018-10-31,New York,19
2018-11-01,New York,12
2018-11-02,New York,0
2018-11-03,New York,46
2018-11-04,New York,160
2018-11-05,New York,55
2018-11-06,New York,70
2018-11-07,New York,126
2018-11-08,New York,99
2018-11-09,New York,58
2018-11-10,New York,111
2018-11-11,New York,24
2018-11-12,New York,72
2018-11-13,New York,135
2018-11-14,New York,153
2018-11-15,New York,85
2018-11-16,New York,133
2018-11-17,New York,47
2018-11-18,New York,78
2018-11-19,New York,0
2018-11-20,New York,29
2018-11-21,New York,5
2018-11-22,New York,0
2018-11-23,New York,110
2018-11-24,New York,0
2018-11-25,New York,72
2018-11-26,New York,69
2018-11-27,New York,29
2018-11-28,New York,0
2018-11-29,New York,50
2018-11-30,New York,141
2018-12-01,New York,124
2018-12-02,New York,188
2018-12-03,New York,163
2018-12-04,New York,64
2018-12-05,New York,265
2018-12-06,New York,164
2018-12-07,New York,317
2018-12-08,New York,193
2018-12-09,New York,0
2018-12-10,New York,115
2018-12-11,New York,57
2018-12-12,New York,79
2018-12-13,New York,114
2018-12-14,New York,0
2018-12-15,New York,157
2018-12-16,New York,128
2018-12-17,New York,57
2018-12-18,New York,127
2018-12-19,New York,0
2018-12-20,New York,290
2018-12-21,New York,54
2018-12-22,New York,0
2018-12-23,New York,15
2018-12-24,New York,98
2018-12-25,New York,193
2018-12-26,New York,136
2018-12-27,New York,129
2018-12-28,New York,60
2018-12-29,New York,151
2018-12-30,New York,72
2018-12-31,New York,0
2019-01-01,New York,166
2019-01-02,New York,194
2019-01-03,New York,95
2019-01-04,New York,165
2019-01-05,New York,173
2019-01-06,New York,59
2019-01-07,New York,233
2019-01-08,New York,0
2019-01-09,New York,0
2019-01-10,New York,69
2019-01-11,New York,235
2019-01-12,New York,311
2019-01-13,New York,32
2019-01-14,New York,8
2019-01-15,New York,178
2019-01-16,New York,248
2019-01-17,New York,168
2019-01-18,New York,172
2019-01-19,New York,168
2019-01-20,New York,219
2019-01-21,New York,173
2019-01-22,New York,0
2019-01-23,New York,315
2019-01-24,New York,359
2019-01-25,New York,210
2019-01-26,New York,341
2019-01-27,New York,286
2019-01-28,New York,20
2019-01-29,New York,307
2019-01-30,New York,104
2019-01-31,New York,209
2019-02-01,New York,235
2019-02-02,New York,134
2019-02-03,New York,161
2019-02-04,New York,245
2019-02-05,New York,0
2019-02-06,New York,58
2019-02-07,New York,272
2019-02-08,New York,259
2019-02-09,New York,391
2019-02-10,New York,0
2019-02-11,New York,406
2019-02-12,New York,301
2019-02-13,New York,89
2019-02-14,New York,308
2019-02-15,New York,121
2019-02-16,New York,242
2019-02-17,New York,293
2019-02-18,New York,416
2019-02-19,New York,135
2019-02-20,New York,391
2019-02-21,New York,354
2019-02-22,New York,298
2019-02-23,New York,104
2019-02-24,New York,176
2019-02-25,New York,462
2019-02-26,New York,259
2019-02-27,New York,381
2019-02-28,New York,164
2019-03-01,New York,467
2019-03-02,New York,662
2019-03-03,New York,339
2019-03-04,New York,448
2019-03-05,New York,275
2019-03-06,New York,270
2019-03-07,New York,490
2019-03-08,New York,177
2019-03-09,New York,88
2019-03-10,New York,413
2019-03-11,New York,429
2019-03-12,New York,329
2019-03-13,New York,179
2019-03-14,New York,273
2019-03-15,New York,227
2019-03-16,New York,191
2019-03-17,New York,465
2019-03-18,New York,290
2019-03-19,New York,225
2019-03-20,New York,368
2019-03-21,New York,281
2019-03-22,New York,286
2019-03-23,New York,215
2019-03-24,New York,146
2019-03-25,New York,223
2019-03-26,New York,260
2019-03-27,New York,250
2019-03-28,New York,238
2019-03-29,New York,422
2019-03-30,New York,289
2019-03-31,New York,118
2019-04-01,New York,350
2019-04-02,New York,289
2019-04-03,New York,424
2019-04-04,New York,299
2019-04-05,New York,367
2019-04-06,New York,364
2019-04-07,New York,513
2019-04-08,New York,366
2019-04-09,New York,417
2019-04-10,New York,1
2019-04-11,New York,471
2019-04-12,New York,420
2019-04-13,New York,223
2019-04-14,New York,902
2019-04-15,New York,459
2019-04-16,New York,286
2019-04-17,New York,310
2019-04-18,New York,121
2019-04-19,New York,571
2019-04-20,New York,463
2019-04-21,New York,483
2019-04-22,New York,231
2019-04-23,New York,303
2019-04-24,New York,202
2019-04-25,New York,512
2019-04-26,New York,548
2019-04-27,New York,181
2019-04-28,New York,341
2019-04-29,New York,99
2019-04-30,New York,150
2019-05-01,New York,331
2019-05-02,New York,214
2019-05-03,New York,480
2019-05-04,New York,187
2019-05-05,New York,388
2019-05-06,New York,386
2019-05-07,New York,405
2019-05-08,New York,521
2019-05-09,New York,355
2019-05-10,New York,261
2019-05-11,New York,173
2019-05-12,New York,217
2019-05-13,New York,442
2019-05-14,New York,417
2019-05-15,New York,423
2019-05-16,New York,256
2019-05-17,New York,380
2019-05-18,New York,173
2019-05-19,New York,350
2019-05-20,New York,321
2019-05-21,New York,379
2019-05-22,New York,261
2019-05-23,New York,91
2019-05-24,New York,131
2019-05-25,New York,347
2019-05-26,New York,373
2019-05-27,New York,210
2019-05-28,New York,430
2019-05-29,New York,234
2019-05-30,New York,220
2019-05-31,New York,37
2019-06-01,New York,0
2019-06-02,New York,246
2019-06-03,New York,250
2019-06-04,New York,315
2019-06-05,New York,167
2019-06-06,New York,329
2019-06-07,New York,380
2019-06-08,New York,320
2019-06-09,New York,385
2019-06-10,New York,427
2019-06-11,New York,384
2019-06-12,New York,287
2019-06-13,New York,152
2019-06-14,New York,348
2019-06-15,New York,427
2019-06-16,New York,270
2019-06-17,New York,231
2019-06-18,New York,218
2019-06-19,New York,185
2019-06-20,New York,305
2019-06-21,New York,119
2019-06-22,New York,282
2019-06-23,New York,473
2019-06-24,New York,169
2019-06-25,New York,113
2019-06-26,New York,207
2019-06-27,New York,337
2019-06-28,New York,363
2019-06-29,New York,184
2019-06-30,New York,305
2019-07-01,New York,182
2019-07-02,New York,155
2019-07-03,New York,314
2019-07-04,New York,138
2019-07-05,New York,0
2019-07-06,New York,270
2019-07-07,New York,40
2019-07-08,New York,182
2019-07-09,New York,295
2019-07-10,New York,242
2019-07-11,New York,297
2019-07-12,New York,87
2019-07-13,New York,151
2019-07-14,New York,27
2019-07-15,New York,337
2019-07-16,New York,283
2019-07-17,New York,190
2019-07-18,New York,135
2019-07-19,New York,62
2019-07-20,New York,111
2019-07-21,New York,87
2019-07-22,New York,119
2019-07-23,New York,114
2019-07-24,New York,193
2019-07-25,New York,260
2019-07-26,New York,10
2019-07-27,New York,123
2019-07-28,New York,23
2019-07-29,New York,280
2019-07-30,New York,163
2019-07-31,New York,216
2019-08-01,New York,136
2019-08-02,New York,254
2019-08-03,New York,178
2019-08-04,New York,249
2019-08-05,New York,268
2019-08-06,New York,145
2019-08-07,New York,16
2019-08-08,New York,87
2019-08-09,New York,20
2019-08-10,New York,165
2019-08-11,New York,112
2019-08-12,New York,129
2019-08-13,New York,146
2019-08-14,New York,79
2019-08-15,New York,141
2019-08-16,New York,90
2019-08-17,New York,237
2019-08-18,New York,125
2019-08-19,New York,137
2019-08-20,New York,161
2019-08-21,New York,275
2019-08-22,New York,63
2019-08-23,New York,194
2019-08-24,New York,128
2019-08-25,New York,17
2019-08-26,New York,117
2019-08-27,New York,153
2019-08-28,New York,212
2019-08-29,New York,19
2019-08-30,New York,0
2019-08-31,New York,145
2019-09-01,New York,127
2019-09-02,New York,128
2019-09-03,New York,182
2019-09-04,New York,0
2019-09-05,New York,129
2019-09-06,New York,39
2019-09-07,New York,106
2019-09-08,New York,123
2019-09-09,New York,0
2019-09-10,New York,0
2019-09-11,New York,84
2019-09-12,New York,66
2019-09-13,New York,202
2019-09-14,New York,32
2019-09-15,New York,147
2019-09-16,New York,80
2019-09-17,New York,55
2019-09-18,New York,80
2019-09-19,New York,98
2019-09-20,New York,173
2019-09-21,New York,116
2019-09-22,New York,74
2019-09-23,New York,130
2019-09-24,New York,178
2019-09-25,New York,0
2019-09-26,New York,95
2019-09-27,New York,15
2019-09-28,New York,0
2019-09-29,New York,98
2019-09-30,New York,72
2019-10-01,New York,72
2019-10-02,New York,88
2019-10-03,New York,37
2019-10-04,New York,92
2019-10-05,New York,74
2019-10-06,New York,132
2019-10-07,New York,211
2019-10-08,New York,136
2019-10-09,New York,16
2019-10-10,New York,78
2019-10-11,New York,148
2019-10-12,New York,30
2019-10-13,New York,139
2019-10-14,New York,134
2019-10-15,New York,10
2019-10-16,New York,80
2019-10-17,New York,34
2019-10-18,New York,52
2019-10-19,New York,137
2019-10-20,New York,144
2019-10-21,New York,43
2019-10-22,New York,92
2019-10-23,New York,52
2019-10-24,New York,87
2019-10-25,New York,113
2019-10-26,New York,4
2019-10-27,New York,57
2019-10-28,New York,0
2019-10-29,New York,0
2019-10-30,New York,71
2019-10-31,New York,0
2019-11-01,New York,86
2019-11-02,New York,66
2019-11-03,New York,14
2019-11-04,New York,131
2019-11-05,New York,142
2019-11-06,New York,49
2019-11-07,New York,31
2019-11-08,New York,192
2019-11-09,New York,168
2019-11-10,New York,0
2019-11-11,New York,98
2019-11-12,New York,103
2019-11-13,New York,0
2019-11-14,New York,2
2019-11-15,New York,95
2019-11-16,New York,0
2019-11-17,New York,9
2019-11-18,New York,40
2019-11-19,New York,93
2019-11-20,New York,98
2019-11-21,New York,159
2019-11-22,New York,43
2019-11-23,New York,109
2019-11-24,New York,64
2019-11-25,New York,128
2019-11-26,New York,64
2019-11-27,New York,0
2019-11-28,New York,111
2019-11-29,New York,140
2019-11-30,New York,130
2019-12-01,New York,66
2019-12-02,New York,127
2019-12-03,New York,0
2019-12-04,New York,0
2019-12-05,New York,20
2019-12-06,New York,86
2019-12-07,New York,0
2019-12-08,New York,152
2019-12-09,New York,20
2019-12-10,New York,105
2019-12-11,New York,123
2019-12-12,New York,0
2019-12-13,New York,294
2019-12-14,New York,96
2019-12-15,New York,54
2019-12-16,New York,171
2019-12-17,New York,294
2019-12-18,New York,99
2019-12-19,New York,102
2019-12-20,New York,0
2019-12-21,New York,260
2019-12-22,New York,304
2019-12-23,New York,0
2019-12-24,New York,0
2019-12-25,New York,0
2019-12-26,New York,177
2019-12-27,New York,155
2019-12-28,New York,164
2019-12-29,New York,67
2019-12-30,New York,263
2019-12-31,New York,114
2020-01-01,New York,0
2020-01-02,New York,287
2020-01-03,New York,68
2020-01-04,New York,20
2020-01-05,New York,271
2020-01-06,New York,90
2020-01-07,New York,170
2020-01-08,New York,92
2020-01-09,New York,105
2020-01-10,New York,113
2020-01-11,New York,100
2020-01-12,New York,36
2020-01-13,New York,50
2020-01-14,New York,162
2020-01-15,New York,115
2020-01-16,New York,132
2020-01-17,New York,0
2020-01-18,New York,276
2020-01-19,New York,36
2020-01-20,New York,277
2020-01-21,New York,0
2020-01-22,New York,203
2020-01-23,New York,143
2020-01-24,New York,232
2020-01-25,New York,59
2020-01-26,New York,111
2020-01-27,New York,0
2020-01-28,New York,142
2020-01-29,New York,132
2020-01-30,New York,330
2020-01-31,New York,310
2020-02-01,New York,234
2020-02-02,New York,224
2020-02-03,New York,18
2020-02-04,New York,145
2020-02-05,New York,309
2020-02-06,New York,238
2020-02-07,New York,217
2020-02-08,New York,318
2020-02-09,New York,118
2020-02-10,New York,229
2020-02-11,New York,283
2020-02-12,New York,432
2020-02-13,New York,540
2020-02-14,New York,501
2020-02-15,New York,0
2020-02-16,New York,120
2020-02-17,New York,375
2020-02-18,New York,131
2020-02-19,New York,24
2020-02-20,New York,13
2020-02-21,New York,289
2020-02-22,New York,107
2020-02-23,New York,184
2020-02-24,New York,360
2020-02-25,New York,361
2020-02-26,New York,309
2020-02-27,New York,62
2020-02-28,New York,224
2020-02-29,New York,398
2020-03-01,New York,336
2020-03-02,New York,528
2020-03-03,New York,184
2020-03-04,New York,158
2020-03-05,New York,193
2020-03-06,New York,102
2020-03-07,New York,283
2020-03-08,New York,329
2020-03-09,New York,502
2020-03-10,New York,244
2020-03-11,New York,329
2020-03-12,New York,183
2020-03-13,New York,352
2020-03-14,New York,280
2020-03-15,New York,383
2020-03-16,New York,105
2020-03-17,New York,401
2020-03-18,New York,282
2020-03-19,New York,274
2020-03-20,New York,353
2020-03-21,New York,460
2020-03-22,New York,286
2020-03-23,New York,571
2020-03-24,New York,441
2020-03-25,New York,384
2020-03-26,New York,265
2020-03-27,New York,243
2020-03-28,New York,384
2020-03-29,New York,427
2020-03-30,New York,139
2020-03-31,New York,266
2020-04-01,New York,429
2020-04-02,New York,230
2020-04-03,New York,190
2020-04-04,New York,69
2020-04-05,New York,392
2020-04-06,New York,432
2020-04-07,New York,267
2020-04-08,New York,221
2020-04-09,New York,587
2020-04-10,New York,519
2020-04-11,New York,302
2020-04-12,New York,391
2020-04-13,New York,349
2020-04-14,New York,407
2020-04-15,New York,328
2020-04-16,New York,260
2020-04-17,New York,449
2020-04-18,New York,454
2020-04-19,New York,225
2020-04-20,New York,250
2020-04-21,New York,551
2020-04-22,New York,273
2020-04-23,New York,543
2020-04-24,New York,334
2020-04-25,New York,297
2020-04-26,New York,349
2020-04-27,New York,245
2020-04-28,New York,172
2020-04-29,New York,261
2020-04-30,New York,542
2020-05-01,New York,136
2020-05-02,New York,167
2020-05-03,New York,297
2020-05-04,New York,142
2020-05-05,New York,216
2020-05-06,New York,557
2020-05-07,New York,363
2020-05-08,New York,276
2020-05-09,New York,348
2020-05-10,New York,299
2020-05-11,New York,136
2020-05-12,New York,322
2020-05-13,New York,407
2020-05-14,New York,446
2020-05-15,New York,608
2020-05-16,New York,263
2020-05-17,New York,571
2020-05-18,New York,176
2020-05-19,New York,403
2020-05-20,New York,269
2020-05-21,New York,329
2020-05-22,New York,244
2020-05-23,New York,417
2020-05-24,New York,271
2020-05-25,New York,432
2020-05-26,New York,118
2020-05-27,New York,204
2020-05-28,New York,252
2020-05-29,New York,183
2020-05-30,New York,344
2020-05-31,New York,219
2020-06-01,New York,490
2020-06-02,New York,2
2020-06-03,New York,152
2020-06-04,New York,306
2020-06-05,New York,134
2020-06-06,New York,339
2020-06-07,New York,184
2020-06-08,New York,442
2020-06-09,New York,226
2020-06-10,New York,262
2020-06-11,New York,121
2020-06-12,New York,398
2020-06-13,New York,238
2020-06-14,New York,320
2020-06-15,New York,260
2020-06-16,New York,175
2020-06-17,New York,317
2020-06-18,New York,102
2020-06-19,New York,421
2020-06-20,New York,239
2020-06-21,New York,227
2020-06-22,New York,283
2020-06-23,New York,329
2020-06-24,New York,399
2020-06-25,New York,138
2020-06-26,New York,246
2020-06-27,New York,244
2020-06-28,New York,477
2020-06-29,New York,338
2020-06-30,New York,322
2020-07-01,New York,160
2020-07-02,New York,148
2020-07-03,New York,104
2020-07-04,New York,68
2020-07-05,New York,171
2020-07-06,New York,273
2020-07-07,New York,221
2020-07-08,New York,247
2020-07-09,New York,327
2020-07-10,New York,245
2020-07-11,New York,360
2020-07-12,New York,262
2020-07-13,New York,141
2020-07-14,New York,0
2020-07-15,New York,298
2020-07-16,New York,4
2020-07-17,New York,83
2020-07-18,New York,223
2020-07-19,New York,48
2020-07-20,New York,334
2020-07-21,New York,111
2020-07-22,New York,182
2020-07-23,New York,20
2020-07-24,New York,263
2020-07-25,New York,78
2020-07-26,New York,194
2020-07-27,New York,15
2020-07-28,New York,89
2020-07-29,New York,179
2020-07-30,New York,192
2020-07-31,New York,289
2020-08-01,New York,179
2020-08-02,New York,82
2020-08-03,New York,301
2020-08-04,New York,202
2020-08-05,New York,0
2020-08-06,New York,211
2020-08-07,New York,102
2020-08-08,New York,155
2020-08-09,New York,167
2020-08-10,New York,99
2020-08-11,New York,112
2020-08-12,New York,86
2020-08-13,New York,0
2020-08-14,New York,77
2020-08-15,New York,0
2020-08-16,New York,176
2020-08-17,New York,67
2020-08-18,New York,58
2020-08-19,New York,248
2020-08-20,New York,97
2020-08-21,New York,193
2020-08-22,New York,115
2020-08-23,New York,156
2020-08-24,New York,27
2020-08-25,New York,0
2020-08-26,New York,76
2020-08-27,New York,173
2020-08-28,New York,133
2020-08-29,New York,145
2020-08-30,New York,118
2020-08-31,New York,80
2020-09-01,New York,288
2020-09-02,New York,139
2020-09-03,New York,0
2020-09-04,New York,134
2020-09-05,New York,111
2020-09-06,New York,21
2020-09-07,New York,98
2020-09-08,New York,0
2020-09-09,New York,75
2020-09-10,New York,224
2020-09-11,New York,180
2020-09-12,New York,54
2020-09-13,New York,58
2020-09-14,New York,68
2020-09-15,New York,62
2020-09-16,New York,20
2020-09-17,New York,41
2020-09-18,New York,139
2020-09-19,New York,103
2020-09-20,New York,169
2020-09-21,New York,88
2020-09-22,New York,113
2020-09-23,New York,30
2020-09-24,New York,149
2020-09-25,New York,139
2020-09-26,New York,90
2020-09-27,New York,16
2020-09-28,New York,110
2020-09-29,New York,0
2020-09-30,New York,103
2020-10-01,New York,51
2020-10-02,New York,62
2020-10-03,New York,94
2020-10-04,New York,137
2020-10-05,New York,187
2020-10-06,New York,0
2020-10-07,New York,68
2020-10-08,New York,72
2020-10-09,New York,65
2020-10-10,New York,129
2020-10-11,New York,21
2020-10-12,New York,77
2020-10-13,New York,16
2020-10-14,New York,19
2020-10-15,New York,71
2020-10-16,New York,160
2020-10-17,New York,0
2020-10-18,New York,0
2020-10-19,New York,70
2020-10-20,New York,175
2020-10-21,New York,74
2020-10-22,New York,151
2020-10-23,New York,93
2020-10-24,New York,33
2020-10-25,New York,31
2020-10-26,New York,70
2020-10-27,New York,89
2020-10-28,New York,114
2020-10-29,New York,123
2020-10-30,New York,200
2020-10-31,New York,67
2020-11-01,New York,134
2020-11-02,New York,2
2020-11-03,New York,204
2020-11-04,New York,101
2020-11-05,New York,83
2020-11-06,New York,120
2020-11-07,New York,106
2020-11-08,New York,100
2020-11-09,New York,88
2020-11-10,New York,72
2020-11-11,New York,0
2020-11-12,New York,19
2020-11-13,New York,42
2020-11-14,New York,0
2020-11-15,New York,95
2020-11-16,New York,20
2020-11-17,New York,70
2020-11-18,New York,150
2020-11-19,New York,122
2020-11-20,New York,72
2020-11-21,New York,0
2020-11-22,New York,61
2020-11-23,New York,82
2020-11-24,New York,69
2020-11-25,New York,56
2020-11-26,New York,12
2020-11-27,New York,195
2020-11-28,New York,28
2020-11-29,New York,151
2020-11-30,New York,230
2020-12-01,New York,116
2020-12-02,New York,204
2020-12-03,New York,108
2020-12-04,New York,107
2020-12-05,New York,0
2020-12-06,New York,114
2020-12-07,New York,104
2020-12-08,New York,88
2020-12-09,New York,226
2020-12-10,New York,0
2020-12-11,New York,144
2020-12-12,New York,141
2020-12-13,New York,0
2020-12-14,New York,143
2020-12-15,New York,0
2020-12-16,New York,102
2020-12-17,New York,129
2020-12-18,New York,41
2020-12-19,New York,129
2020-12-20,New York,0
2020-12-21,New York,70
2020-12-22,New York,156
2020-12-23,New York,0
2020-12-24,New York,1
2020-12-25,New York,126
2020-12-26,New York,90
2020-12-27,New York,27
2020-12-28,New York,79
2020-12-29,New York,230
2020-12-30,New York,65
2020-12-31,New York,164
2021-01-01,New York,90
2021-01-02,New York,0
2021-01-03,New York,237
2021-01-04,New York,78
2021-01-05,New York,228
2021-01-06,New York,180
2021-01-07,New York,96
2021-01-08,New York,254
2021-01-09,New York,169
2021-01-10,New York,216
2021-01-11,New York,171
2021-01-12,New York,0
2021-01-13,New York,186
2021-01-14,New York,112
2021-01-15,New York,211
2021-01-16,New York,207
2021-01-17,New York,118
2021-01-18,New York,255
2021-01-19,New York,0
2021-01-20,New York,150
2021-01-21,New York,0
2021-01-22,New York,0
2021-01-23,New York,155
2021-01-24,New York,302
2021-01-25,New York,183
2021-01-26,New York,308
2021-01-27,New York,93
2021-01-28,New York,393
2021-01-29,New York,210
2021-01-30,New York,593
2021-01-31,New York,210
2021-02-01,New York,440
2021-02-02,New York,0
2021-02-03,New York,245
2021-02-04,New York,127
2021-02-05,New York,254
2021-02-06,New York,112
2021-02-07,New York,218
2021-02-08,New York,358
2021-02-09,New York,148
2021-02-10,New York,248
2021-02-11,New York,510
2021-02-12,New York,241
2021-02-13,New York,495
2021-02-14,New York,389
2021-02-15,New York,238
2021-02-16,New York,37
2021-02-17,New York,201
2021-02-18,New York,174
2021-02-19,New York,227
2021-02-20,New York,1
2021-02-21,New York,180
2021-02-22,New York,164
2021-02-23,New York,146
2021-02-24,New York,61
2021-02-25,New York,61
2021-02-26,New York,242
2021-02-27,New York,456
2021-02-28,New York,273
2021-03-01,New York,296
2021-03-02,New York,300
2021-03-03,New York,436
2021-03-04,New York,311
2021-03-05,New York,558
2021-03-06,New York,527
2021-03-07,New York,22
2021-03-08,New York,279
2021-03-09,New York,397
2021-03-10,New York,279
2021-03-11,New York,351
2021-03-12,New York,287
2021-03-13,New York,308
2021-03-14,New York,349
2021-03-15,New York,408
2021-03-16,New York,271
2021-03-17,New York,266
2021-03-18,New York,0
2021-03-19,New York,136
2021-03-20,New York,163
2021-03-21,New York,245
2021-03-22,New York,485
2021-03-23,New York,198
2021-03-24,New York,554
2021-03-25,New York,83
2021-03-26,New York,346
2021-03-27,New York,436
2021-03-28,New York,452
2021-03-29,New York,393
2021-03-30,New York,438
2021-03-31,New York,194
2021-04-01,New York,244
2021-04-02,New York,305
2021-04-03,New York,358
2021-04-04,New York,365
2021-04-05,New York,421
2021-04-06,New York,293
2021-04-07,New York,381
2021-04-08,New York,238
2021-04-09,New York,352
2021-04-10,New York,386
2021-04-11,New York,455
2021-04-12,New York,348
2021-04-13,New York,352
2021-04-14,New York,314
2021-04-15,New York,251
2021-04-16,New York,487
2021-04-17,New York,483
2021-04-18,New York,213
2021-04-19,New York,155
2021-04-20,New York,361
2021-04-21,New York,285
2021-04-22,New York,456
2021-04-23,New York,540
2021-04-24,New York,226
2021-04-25,New York,267
2021-04-26,New York,448
2021-04-27,New York,259
2021-04-28,New York,512
2021-04-29,New York,534
2021-04-30,New York,176
2021-05-01,New York,248
2021-05-02,New York,454
2021-05-03,New York,27
2021-05-04,New York,469
2021-05-05,New York,493
2021-05-06,New York,274
2021-05-07,New York,398
2021-05-08,New York,336
2021-05-09,New York,71
2021-05-10,New York,190
2021-05-11,New York,452
2021-05-12,New York,145
2021-05-13,New York,475
2021-05-14,New York,350
2021-05-15,New York,330
2021-05-16,New York,280
2021-05-17,New York,454
