Packet Collision Rate (%),Channel Utilization (%),Queue Length (packets),UAV Count,Mobility Speed (m/s),Network Density (UAVs/km²),Traffic Load (packets/sec),SNR (dB),Optimal CW Size
30.05605681062576,57.969883168465074,39,26,2.056536308866198,41.34730189916658,106.329927827236,15.704234893066642,54
47.12696483723514,43.03410723552189,18,21,5.136381229616832,44.86612979738412,118.71267273891625,21.079398997565498,56
36.32134085037379,61.9536455381934,40,23,17.757301252193017,41.723556905450806,187.14614691040507,10.032023750980576,62
30.652752654021423,34.17358090988372,16,5,9.951436849478728,5.852543151845956,173.05929028563565,15.664381676193349,43
9.372942219684585,67.82814112443592,21,14,19.71622098621981,38.11630790983949,42.414213678112425,27.628206646465003,25
32.67532520146264,47.484571288281344,43,28,9.122743344328267,14.377980812824923,92.98398539094426,21.87297170214722,57
49.552423254691846,81.84134154141722,13,21,14.873356186044342,10.981761921859219,98.16008135732099,22.15725648161961,55
11.30378068564358,50.17352733003229,39,21,7.074542772285124,33.7319953159611,159.92826121326377,18.067286100527063,39
28.324834356368154,59.58930969031708,17,15,8.548573540536804,19.38844379334627,124.5496476950327,23.52944286984822,40
44.48178823675799,30.75533509402654,19,9,5.433067776636104,7.570272351669947,134.30188778551246,13.798655324607182,56
38.3345877989392,34.70904770664633,22,17,8.24712263298911,11.193338047926261,199.65798245646735,26.37493620768383,49
36.36570834478706,55.51208116643451,37,25,11.850275367571577,5.041823759148248,24.24240825930248,12.333782398717997,59
36.611783779419916,61.19602425661303,10,9,19.85191185762649,45.64506323051183,52.37186647140927,23.120027093062184,43
21.177101804888984,69.00133562775474,31,28,13.955630835292142,6.107809272855737,87.5002281005939,16.822986516393662,43
18.2116329919022,48.958067616104714,27,10,5.586427179349653,14.425509627927998,76.07865657928856,24.950259411649537,36
41.421251996533115,75.17382259822526,31,7,2.8093059486479204,23.73182513095583,14.112656655926882,20.995291025320398,58
41.455102760563136,85.9079558172983,38,23,4.27441666366119,21.04570966778686,27.437745229523408,19.047060769574323,62
44.01825433610467,80.69031427806775,42,16,12.125993622914853,46.027664461074906,139.38112536667947,13.38844804186494,68
46.09582486504121,32.57522364764321,18,6,15.772885918701794,6.813002558054395,177.07164803888654,22.736429285687056,55
28.010407948742202,61.23295157175888,40,25,18.927545731413446,28.04966184546732,107.70313214053574,29.49539686840826,49
27.568233260923982,36.820461597181364,12,12,2.284817095942775,35.62157581359683,112.44630510759026,26.5120684981403,36
40.92328305350488,45.73292603106429,39,22,11.409682548113656,46.92640881565259,58.46775223815209,11.200163851780236,64
34.24837688499943,94.13306856236451,23,17,10.475612412017181,32.91670634556745,155.89650909040515,17.524587567223822,49
36.588509476596656,39.26221028859836,34,20,13.808990395562672,41.16898562052932,152.8409715997787,28.511660183805436,53
40.81067012462455,62.42772997433814,18,22,12.072419380376155,8.767622203040677,121.78948095135476,20.060874951140427,51
45.05024038179048,70.18012273067774,24,15,14.36670471048465,22.367277992161732,50.40621443715514,23.242236516163583,57
20.209782058319114,75.66022308536677,29,10,13.845486525485427,21.827621051558037,28.433461465046996,28.25198691182781,38
21.901232868797482,66.37716442664941,44,11,4.106211047443032,44.88296974050729,22.20532941285392,27.475893808397615,47
9.229187292839105,30.635105082246938,28,18,16.394922445136952,11.811702706847372,122.61225266214677,20.03640751081022,31
31.022606344827828,51.21998503585947,18,21,4.218186362893848,11.834877755148362,166.75671063713202,18.75292605315204,44
6.617402320853394,63.651256820006246,30,18,14.573551253764467,19.78511674486093,173.0827820383757,16.79385236959174,31
25.95191081596071,35.711322444414165,42,9,9.490616617530922,7.450972131507691,98.08819412525547,24.38038886325782,50
29.419008561840947,52.790750528596746,27,16,11.249313222378763,13.210611829362053,159.0115468682762,15.739735989430866,48
17.8943563457728,32.15820207143883,26,16,18.25936425876279,48.434433734558084,189.90723730479448,14.997752128618004,38
31.587496725605483,35.10760231507635,23,27,18.017907076522757,24.268277294022777,62.282321372732916,17.1249978920756,47
6.372511247257224,55.800012953103746,7,29,16.72141350179053,33.44086437900964,85.61246581234386,13.54430113757584,20
6.6806684937146485,38.626524012798924,46,6,11.182670848213819,37.675006670508665,186.98100859336932,23.902396318915347,37
42.01702522968462,66.89015513700127,23,28,15.252316582408996,21.51326331532402,74.26388379028413,22.324812986612244,54
21.20857886350683,74.81522299392228,13,17,11.23214699933857,11.625218348473265,183.63649516114128,19.657570682316873,33
10.717723069334816,82.03813544209038,32,5,17.652909484545994,14.296145729980138,196.3985238283485,17.806515585231093,35
28.500946702466198,43.009765875912656,24,7,9.249964998192198,19.09699144612747,135.7440384291407,28.18125085793463,42
39.64970988943749,40.88636784683953,49,3,19.464236199467784,33.62307891585016,165.20915500579198,10.582475699782105,69
14.711946237357942,36.79690962173602,11,5,18.781809648119797,22.922624709007447,152.4136572020062,25.382154870145982,25
33.03007141185501,71.36796622033638,18,17,15.348847150132139,5.306661405505765,142.9115089469495,28.038191434977776,43
8.84063592471956,75.92092222164857,13,26,7.029485915169296,28.553323328036235,68.31690386643419,18.92709158859852,23
7.325677452587346,32.05309941366673,23,29,4.3697645982786515,46.4681026358338,20.847924202509304,21.013809829412935,27
28.91095842056666,90.85379600583984,18,10,17.384662101677556,41.54349249539056,75.17982917873361,28.88927375764076,39
29.328580472454792,33.37813343734571,42,6,4.975441150483303,42.1345117066834,136.71783718874224,14.245550305710289,56
33.6843455674193,65.18426179456958,40,4,17.37669420195204,40.7776107922759,29.480547663282263,20.4026969556937,56
37.67411001751977,76.08893376430956,44,26,10.833770120822487,19.567887152469062,12.264416765865997,19.49442254256426,62
48.91334357581406,86.61299304349556,21,26,9.318022108545875,39.43372251894764,36.54155079455835,15.167852957407401,61
28.23351567355379,76.4156505886078,34,12,18.257434019019723,11.442261101503686,145.9898260180511,26.371864607462157,47
19.533041282356066,82.11232539953647,13,6,12.869317685725003,34.59722662741791,194.83080331472436,27.992011895264717,29
40.78337876459167,52.064262515282394,37,5,12.37905212833492,33.870585500824745,196.7822929268159,25.638651595764177,59
17.187451306793342,82.9636323935233,29,4,12.057787003239158,6.150640959038061,103.8560383366357,13.907179216972168,40
24.753713931753623,35.20746501500388,18,27,8.681051288351565,40.45865601159192,175.176937188546,11.73497271002763,41
8.530537160401968,88.1630826439343,15,19,16.141575863524288,45.646164729280876,149.99702659278577,22.108889706106847,23
6.1407834536955885,65.59350444999285,39,25,6.550371992283914,17.033687531244844,105.19764502707466,11.141895210197678,37
48.31917866050663,83.12435504756209,45,23,18.90010928074295,41.55758258837679,118.8245012614665,23.456517771161685,70
42.61910542304926,59.40068849368951,18,26,18.091733690845295,8.70826873378767,36.0731578572055,20.608484406544854,52
36.31883927421641,71.83255018777413,34,22,8.074645862148166,31.99855362174797,188.1556775171525,23.255714654873273,55
23.402882498642146,64.21617296084736,45,25,15.130347856969948,26.854108940042472,76.86665643903758,21.803415472994878,50
12.798244403188061,77.55331891409656,8,15,12.318017500092646,29.566558998905002,94.7683587268622,18.454051390543455,24
12.039666920198872,35.305948831988324,8,7,8.077687435986222,46.67923408479553,137.61544388960075,14.017543602804565,25
16.26093041740679,33.92288545938665,32,23,19.793389663918042,44.209186126108406,73.44146959004524,16.11404271620977,40
29.71519991177542,46.06171021065952,12,11,2.4542722252687557,40.328764575789066,58.3092405878968,20.49001148437953,39
37.156816521502805,40.37040420735724,6,27,6.54762855118316,17.316430595526693,129.8993847213419,23.03736187295212,41
34.70888195229791,86.66593182849311,45,27,11.361333100000707,46.03183829087413,14.746975633551395,25.589660337690567,58
17.59702536256743,44.24890917827288,26,24,11.39515406261415,9.387846160874386,146.93777128506898,25.343414368981215,35
47.96893762984374,93.43124162824353,45,8,12.600795349020155,43.39981474514545,107.66444027653685,29.453774865221707,68
38.20536125130958,51.898226465121944,20,7,15.530171096412547,19.76720325591235,125.09320879897754,15.71682897326819,51
29.945932363013032,41.837664519765454,33,27,13.222600949347335,7.419754024789252,130.05723025690816,11.422214164268736,53
32.527433580545846,81.33040296426114,34,12,12.805066289504666,35.12106429083367,110.13952973358711,16.913138710837185,53
23.882002809250547,72.81600540755696,16,10,2.9632603324347793,15.407596774217996,120.68141771373983,24.865889504481533,35
16.147894527552086,62.382721569454034,39,9,8.777545180207369,15.960700663908437,139.91975816907618,18.762233020665903,42
21.01877053930677,66.09863081094602,15,9,6.1770033146208085,18.77212248029472,153.09258096413808,26.35576861178839,32
39.10307497089661,76.74811558769716,25,8,6.776662008835558,7.865814537613253,148.2159543443629,20.9865273037203,53
5.647706988339014,44.849558186534416,25,23,11.978074538126208,12.97072148892143,175.22712696912973,28.59583445261006,24
10.223268822811232,94.76170454368823,9,22,5.591095668732952,5.231283241350214,45.994252301806526,28.957268839981374,19
7.070118890978874,93.3615555395409,24,5,7.2910838183041555,25.043428449760405,86.21811420344153,11.386090120374973,30
6.8327961043536565,72.27116961255089,41,21,6.267524753312122,8.791491983808708,190.08125254274685,19.128268794248484,36
43.495726280495326,42.97025931039443,7,24,19.073052977927507,35.71936722698895,85.35220913340265,22.193781224991362,47
36.664603672101066,74.21483575803393,48,17,19.003983179079714,15.603028303624177,33.7253146121253,15.117450816244256,64
26.337822308929635,34.69289658364643,37,6,12.978948054728932,47.46083648158297,109.83457400881412,18.141535587579604,50
9.402537229295067,31.992412643377396,13,14,18.6414044371742,44.20632323293937,30.80328478534781,23.553630822353966,22
27.122714380257456,46.74938775322889,13,8,16.144627618430718,18.02484027356937,48.54211535829439,14.534684537967228,39
26.306229685125455,60.07049218805556,8,21,12.619061890432558,40.24469545955054,199.68056374848177,22.03962705948905,34
12.794084145950684,86.43771285154473,39,6,2.115833806942323,41.14602070991628,112.85890129526507,23.94895656328612,38
24.523324215708787,77.26598953481002,21,17,15.905293149429273,49.39534013514847,63.971093917681515,11.809926221917335,42
22.932713047881805,78.27592387799876,38,11,14.644790148592438,31.902799408055824,199.00724136904216,19.950586320549057,47
32.71325441234974,57.6570667391249,28,7,13.074565759083452,8.688458058964798,193.6461945254772,15.261600598483815,51
33.579214289043975,52.48577451555259,36,15,15.68763761028449,34.10767530168714,93.74041780601007,24.48772711996089,53
7.038680439742003,54.11751959399918,5,25,11.232598965945783,33.12408867692159,59.476590669702595,13.79111017073881,19
21.857567658191204,94.19722164284376,12,28,14.673498883784104,33.72577598391943,169.2959312375161,27.844758310762128,31
33.16369620714064,32.60709744181136,49,20,18.83309756107688,18.821554164689516,145.9679362246393,18.618826730366536,61
27.641131636103946,86.35704724795916,27,7,8.764490285229552,43.68558132861498,140.51887265066696,13.960060606151071,47
43.542042853474506,67.61390155720557,44,27,14.746193028211257,48.17624823299354,179.6916108512698,18.760435927006586,67
34.64121342285253,58.510002247323385,16,18,10.562380724197258,14.797063084016818,140.98925543555168,18.17487525617056,46
12.332049218664336,77.14174792698387,16,29,14.139193732651668,8.966847116149001,63.92160917789434,18.578379189874205,28
8.175593633019343,61.633481192605686,19,21,15.732080039978554,13.754076492581785,141.83400075638914,21.71122586994894,25
33.9088675192842,86.77251047530794,45,16,2.8181450078443273,41.924846266507345,68.10456714389616,20.42347449827075,59
6.193008974372981,88.5456211607318,23,27,13.638807991075915,35.44900856689314,154.25540613482906,12.995542633618054,28
31.35990115730585,57.4118602467746,30,18,6.081341319325002,33.6221304052607,127.75209235339754,11.311581452932726,52
47.31036086412309,47.99380682027835,33,29,14.060585680536201,23.0806910799241,24.70819487710261,24.58830897453081,62
30.896338004414552,68.50277135856854,26,17,10.429943346808642,31.00225871801461,107.43871886267699,21.194348718566268,47
22.467646679293487,89.30361746508491,44,24,15.92394935356797,18.854335637346534,75.22718414719078,17.180015361585276,50
33.947969829905894,43.69304228536833,25,6,4.221214673700736,26.474003573808258,72.42842021913592,26.167156449961478,47
25.62138007211825,70.49282793162638,42,9,13.273802329811511,40.68783627667951,124.42869745167887,17.76116948521914,52
29.552755519217072,71.05141430601384,24,18,7.012473120695942,49.1558718854958,71.24171664919072,25.91930179201215,43
47.36591639494363,77.65234645699326,33,26,17.353675915950646,46.962001561541086,157.60981215892582,16.11512255024749,65
22.37461870103484,38.551899533271886,8,24,18.710903101453535,47.02396742808119,23.450372842123144,11.456905950903995,34
48.25357537207614,76.52862270433576,11,23,19.935169286222997,23.100068068120056,135.47376795520682,28.652793875998583,51
45.74077888802287,89.08711384326666,32,24,16.3281332436911,26.09554462280559,163.74701269478084,17.89102258562746,63
13.81060106551834,41.67940207656573,32,23,15.567213267704082,36.75359283660417,137.83802108488172,25.853851456987556,35
8.121258539382445,45.440316120052046,8,10,5.879013659615919,46.49863676230779,104.4735470537992,15.582882664446089,21
9.535010061984199,93.14068111270657,26,19,8.048127061821958,11.38974167084381,190.55833260987444,22.927302242473118,29
5.819982154319738,41.76350192611683,16,18,10.382285751721032,18.690883872223807,66.98831306163208,27.466217465154564,20
9.249933234016778,85.53503106902264,49,29,15.920858860080495,11.266108006734928,13.641898629745778,10.832880446799606,44
35.73530480373606,61.99806066912226,7,25,18.469385571403436,32.54038384817549,92.07798057805377,26.612715293721784,40
8.203489180710305,46.07001983620651,26,12,5.404503800413723,18.78354485993919,16.27226782106218,21.42666009943857,29
19.35390336321926,86.59874358271324,48,12,18.60261472406185,19.674853363065807,191.24798298001767,22.149435078171386,48
43.019388993625455,58.94484157517326,6,29,14.521243742373045,8.191218176959065,49.88442869212979,20.46316001611965,47
6.047237108112164,63.463128005429866,28,4,12.993873152330695,20.740822781341635,159.89613455028712,27.48950206567285,26
41.65108171650211,53.35016901098477,38,11,5.597142883074911,43.81234283307134,157.16869580312934,10.868667144712749,65
17.683464864802996,68.54180534327028,31,19,2.99945059056471,15.488276535087573,51.36849093975737,15.220567830716963,41
10.317417242974532,40.62905171802648,45,13,12.232368173142918,36.28343597945295,128.03304079123177,27.515250777183105,38
36.353172441386775,55.420299882364446,5,12,13.727282299920063,33.33327552223667,19.13500401242554,25.04691405063912,40
33.302428105094776,93.01180095179369,12,24,5.794066088384389,43.85680737661019,101.87917128373482,10.352903203572117,45
44.48624060871738,46.77867312557329,27,27,12.016211704858215,10.95295764429672,12.78295418177248,20.340125664194172,58
38.07819697117486,72.68788319518399,42,19,17.416881249726323,48.99154821552695,185.01733723435996,20.591453614253496,61
41.156641867318186,51.137354174605164,10,6,17.03118701819036,31.21828907181645,195.45634459791862,18.017642702558206,48
17.69155576570879,80.27575316962904,26,18,18.692393250553348,49.79633685560665,52.2337256613312,15.947866641239795,38
12.984779470087528,38.50678794669274,29,22,8.585944572023848,46.01816266396329,49.54014657331083,23.634497008246843,33
38.77766382383862,93.03836793010541,22,17,7.724892305916537,14.96827724508976,153.20683354680463,14.155809294095077,53
41.30756326702688,59.496320189936554,21,27,15.489668107654555,7.52729044564909,58.14208577757355,25.97897124143412,51
49.5727313900303,45.34328011752016,16,29,9.76002329174609,16.503759220791267,180.06454624075056,26.060743215349436,55
23.567795461014192,34.77728857645082,10,23,3.575875952500051,28.740364204973893,119.04653586336663,18.30522875145641,34
21.740813860675242,41.03426383069015,30,7,7.090420352068995,12.72183651793355,76.64774837195931,15.670960218192953,43
39.938583233389856,63.785306656141145,31,8,9.534481139566804,12.535688503309483,168.21181180638982,15.677563631814264,58
20.336159311385803,51.90520646803361,12,19,7.265295658572536,25.81670961973189,103.74727307854508,19.645826479924203,32
46.88407965216041,83.87741878236962,23,3,7.979700277051789,6.497058702621129,183.21025360461036,24.391584494987175,57
43.62857383293553,58.00768903801739,46,27,7.287966311139034,10.48496371395217,186.32270497858238,17.177373819877175,68
24.304731231875827,46.16642771819595,5,21,2.7469850092954298,23.71376027335764,41.42982890439777,22.20086690915503,31
38.78919805061738,70.11442412926195,33,6,13.467704614839965,7.840845914358491,10.441447165066752,17.649689211651886,58
38.95442933381071,75.94051909755399,49,19,12.751263566362447,22.85397754049882,196.94687862705644,16.090463783027666,66
9.640574097616968,40.85772401356174,39,11,13.76090297261625,26.33028196768003,182.1661318642211,10.497190318315884,40
45.6148808005805,40.895249058740646,44,26,5.461578128605295,25.30699763329015,20.53459478372987,10.078282114707813,71
27.736356760153573,32.383642750680295,18,4,7.321781749024735,44.112868583138926,168.27651014880328,14.54415355664009,42
42.190585974848375,77.86613097926664,39,10,13.153086685008601,28.85281047732796,96.98293718624926,18.12812573601991,63
19.402232046377527,73.14729429541734,49,17,12.793296232278585,26.059120811511953,59.20270495474529,27.025223347241205,47
45.29854528232902,60.8510069237379,24,9,11.11394556837682,23.481916042624977,176.96183949861668,25.96968485860851,56
22.51407554303734,84.87107918299782,17,29,8.307438500183554,41.793052023701875,47.36677415415838,15.343305251759798,37
5.487694316613426,82.36855994175346,42,8,18.432758085944418,45.27754717999249,189.98699988981272,14.890808859685986,36
45.74218893886687,68.04803368578888,12,3,8.115864361379188,43.39591111387029,49.06808266287481,14.546441421400548,54
9.10790045537601,86.43763323336181,47,17,10.201144815870528,35.30959601591259,126.59980566846127,16.78474681057734,41
19.36911369156867,43.379678652389934,24,25,14.206048957175756,11.18127856859034,52.38640356050522,19.963974391233705,37
47.75278851728622,37.27477526085231,37,28,11.774385755601754,17.45914862714055,113.6770463440406,18.77335544063151,67
47.77732161219002,47.53372474860433,30,9,8.243947574558941,7.072837865688984,139.95527468387684,14.365463975629876,64
30.804704965547874,33.710645645805464,43,27,9.841606228217177,46.88708337455513,46.14330685582614,12.60902819887236,58
33.43267454764097,64.52601932006708,25,19,16.30065472136311,34.735933836090965,108.96829871312904,10.251556249723908,52
25.18004848902439,90.8793699991725,46,4,7.006324798759024,38.58632979409587,99.1213514341226,13.079264773330078,55
18.194484726412902,32.55733014345313,47,29,4.560594315982677,19.020728281200302,23.497110066634836,24.107127403882366,46
19.789904541646216,37.93714441065174,45,11,7.636937632935988,43.054408502480406,165.47848535830755,14.872771386911658,49
35.26333052346673,59.392936838423296,13,11,17.291615878782224,16.682147766881535,73.77965612213993,19.372036202430195,44
38.8568538246956,90.70187613931381,28,15,3.60181486741424,5.073969070060236,119.17061753485712,21.826022978464895,54
40.621056967663186,50.55014682348879,41,8,19.850529320704133,21.938673313431227,107.80900463729554,27.736818056632142,60
40.53281642575492,62.97026256474551,45,8,11.738052180697926,30.684266643158303,107.51949586838403,27.77710196786839,62
9.104274637191066,32.702235838275485,21,22,19.72722339140769,26.541718608448512,30.372254899612614,24.91467467362718,26
27.248913711616165,39.642308062535776,28,22,18.901935597547595,43.79342641594687,90.46158175737322,10.703139840970028,48
7.590144200748993,94.13095799232505,25,23,10.150646855796502,9.743237868027512,95.94968424924834,21.5014083817083,28
29.7287997045681,92.73271526834296,43,5,5.572839342896284,29.922054828517652,149.3921396692452,25.73166941663013,53
24.868872561801965,30.321098760736625,45,19,4.967925978172492,28.084070741940835,169.60357806493272,10.345760895267265,55
44.94668822412349,91.86776605251053,43,19,6.3198085496592356,17.662684197747335,113.54663283900342,20.993692273131565,67
20.79117556484354,71.54279595800753,17,14,14.782387530161671,42.00026506596547,26.488761272348192,27.15528291572059,32
10.268015739242264,86.41468914380144,15,18,6.913099905166781,38.87818951469928,55.00139941334379,19.48204151684534,25
11.434625692377614,59.55809061620084,23,17,8.14565485287737,37.978663429932396,41.3374651020189,10.082124057948969,33
39.26797842728625,63.51374185765127,15,15,10.078018471903066,44.42866152213002,33.6768620059337,10.22026716671215,51
32.81981284923175,61.77502771669981,17,25,18.438188247586215,37.52530702796845,79.52086673738344,18.332720748275012,45
9.550520425525562,73.34617674049679,49,3,5.40908152192723,15.43285812716269,53.58476540933259,13.10017334833509,44
8.784806275174883,39.07733155916034,5,19,2.0904779469764563,36.7503220242361,51.47759124418734,23.28901314186519,18
36.543610915660395,31.948283341724068,44,5,3.081735386807063,18.846626602542973,20.391703169490853,24.17598529812308,59
8.274335286388709,50.01544620342741,48,28,18.285794150242122,15.897859265636175,13.357308511132437,13.557595909212573,42
41.98370266806603,75.80424957788203,23,17,13.655296367180537,8.28516168048323,29.52596610345854,27.770665770489696,52
36.780900222042334,43.12047438799164,16,6,6.914731147900522,38.48128611564545,42.71752109049028,18.838156899578518,47
8.66069512888549,73.77310816611963,12,6,5.18946501820144,36.99504328774151,91.8869084811586,12.856918151838475,25
8.817697133833637,93.04428299697258,12,20,7.296801259468058,15.552476495334218,106.99884964678049,25.285031961387908,21
49.3987810325529,36.10354652631219,49,19,4.066344690523042,38.72205575258702,36.71246445293946,25.799490000335457,72
21.842185809025416,73.71913768463321,16,21,18.94759238511994,46.30283973920989,90.7088348895954,22.785909453309152,34
21.678896618010093,58.84376425479712,37,13,16.115711138574802,9.861303087121065,74.93228004192618,27.069311064051064,43
41.575980526587614,86.42924653453784,49,22,10.323041184425733,15.468648727404872,44.850492264611646,24.747459440613426,66
47.62618598227364,41.51473631408008,30,5,17.569326892073633,38.7617357339292,11.299742148189075,27.644114744539813,60
49.37004787202919,75.0206868947007,43,10,6.490247677278181,17.35280030781852,98.73339463913092,18.67776096970959,71
38.902018336652375,84.47749382712716,32,16,14.908170232499483,33.10987884276726,140.27383236038787,24.95194256198885,55
21.93168134889121,91.3999242658115,9,28,17.410384982247383,8.652390100867153,52.992693487323336,29.995031268580888,29
8.757532251440095,74.41112183882697,12,3,8.421836809218906,25.349111559659242,35.04329768036908,24.498623950392385,21
39.97161121673466,62.316359660547775,29,16,15.634360018112918,38.25911398968289,178.53812144492275,12.283675604742644,58
30.128191238111228,70.1600706130789,31,4,7.311302286757568,35.893127436946365,62.25470677268158,20.36637444858366,49
24.08999041611393,86.47882399111668,27,25,7.379428434662554,41.678244530411305,52.48639776060631,21.746955824860557,42
45.78594732926312,67.08963353152393,34,6,3.927029213975349,44.4853456971426,172.848418525884,13.48421350142782,65
10.00388670377681,31.975158880294394,49,26,9.921044837169177,39.79325755664412,165.25034884168466,29.25783268356075,39
27.168129693088662,90.51166520795356,27,29,15.1348143169536,35.22144843225167,95.18582939968039,13.511595552692325,47
5.510914014533858,74.81923881705147,24,21,18.92397450028313,6.427512131721402,102.95538367127716,13.551158394264455,28
26.08972888973568,73.97337007552102,22,8,12.86834585472373,29.073500303424982,51.372253918464175,28.3033427594911,39
7.5336474056826805,44.018884905851614,22,27,17.5364396792433,6.696397621168376,24.877317391115923,19.30410866243342,27
10.346806232063237,72.82755556512271,6,3,16.804903687224087,41.36305177022102,118.9520468175756,11.263765585490324,23
10.288681104969719,55.6011863675203,8,19,5.120174953555056,19.43260360069809,28.685535102140495,21.963749998770574,21
34.21446359522286,72.33014350769699,34,10,10.744713720427367,30.30932183530644,95.36216392176347,22.03652697266096,53
38.57201956694405,36.9285469700194,37,21,4.104623639457047,17.575038829350618,188.69446771747204,11.290015173731236,61
31.251594429372183,72.75994479919734,40,23,14.278756908109429,40.21250649711321,191.03853394241102,29.45044991267324,52
48.29776468135439,94.96189217509333,22,3,19.09819402842937,44.89261369888561,55.473134443998134,20.88059930589151,59
21.86917607856668,33.13378252593614,41,7,4.467610245417617,22.93891223958788,128.58154980867434,21.195914443595285,47
17.857043882683733,93.51632197438562,23,29,15.209896354445743,43.831507707994504,100.07449018049294,20.40230829004789,35
44.086960768525714,56.44901744698659,32,18,13.380286715621498,17.018375335534955,176.38017424136012,22.2146355928924,60
15.061812733375369,86.59897427192185,44,8,12.504890666145796,29.059741538398573,61.571864212450116,15.285995055475098,45
48.345014274827506,80.85505646378778,24,10,9.022164224390107,43.64426434274168,10.7034572981592,15.744826959496816,61
5.546951361041735,66.85605696413342,37,15,8.392369659568626,19.664660417710568,40.88662912696887,20.226781795922655,32
48.64454720184376,77.99919860133622,16,18,2.8144854023399812,47.93190192851386,76.40933222218563,26.133717095271592,55
6.9421960377759255,87.10351148458761,19,5,5.9223567485362425,10.484577580162263,69.98701465639283,10.997291529883578,27
45.1014401164132,56.269120907317145,45,21,2.2731838811628844,5.822378137557781,160.35895463334833,22.068084244404922,67
28.746549908883495,51.25715550161051,43,14,12.46550790047637,45.68609086601858,139.30652656637918,26.13556285012628,52
49.68341582536851,73.393570061633,6,18,3.9053582458023595,8.08918997665425,66.91570072683048,13.138345440744544,54
8.320845413092949,82.50998622618181,33,29,17.71434909253489,49.63501381763712,96.97132526158055,10.300450839611326,36
29.923442798059437,79.54853376048003,45,13,11.416574372548974,47.812858789059774,28.156229752083693,16.25426590282916,57
48.61861410285945,81.85788717581124,14,12,14.594418363056752,11.165940951634429,180.64782451581914,21.76287413459196,55
28.539402987656697,58.31291546284065,6,27,9.395427653128937,29.191308156165462,187.7307166452215,12.765663468094955,38
33.32293871608681,83.15922405137641,15,22,12.090436562018876,13.321413386021495,196.16267172237824,18.522447419449712,44
36.308691004307775,37.81358859908955,17,6,18.967865185399347,24.266982786355392,175.02503784930917,21.046429947485557,47
25.454347914549796,65.39179136745523,14,14,3.489212713226074,7.764130816692471,43.05256866228285,21.977661895146344,36
33.24011360378286,30.3743129323779,18,25,6.570879894626531,15.076606450846528,18.777331808309476,15.488234420007503,46
31.29414403653951,51.09807894351757,22,4,16.039789884389798,21.34727583795048,120.12337820840806,18.000592719725827,46
45.552110472094505,53.81999976664086,13,26,3.7772697238879855,24.739137511072467,183.39495510779096,25.566784581351172,51
7.045087115365604,55.7512249546016,43,24,3.3618998702739953,48.987331619400194,43.696758715351145,28.82429388241371,34
17.643343531650366,75.20536843484103,32,21,8.507745177572694,41.353954055779155,11.338153778586953,27.237606622365146,37
47.76851678344514,55.25627658257247,7,27,3.659023252503782,38.18344749403758,163.0442487461264,21.285670034668637,51
45.06187027509124,59.16508547046449,24,7,12.531411959711656,29.166859163388843,24.591180014479463,18.20585605887893,58
25.504553875357082,45.440368506831284,10,10,6.072954514698797,42.79989922719545,88.60414606290578,16.659132287428363,36
32.90596690106915,54.26136645590711,31,9,18.1225633375887,20.269527604506997,138.98859406586917,12.49913132168036,54
17.48215323415097,44.77252577210484,6,16,16.10300145521462,36.90046007479923,54.99154123667422,12.13102494432226,29
13.465452187569259,34.75773504494884,33,26,14.59469370979057,49.720278892017745,25.952887054878072,23.767152498273155,36
25.8664282222992,69.22415856978957,42,25,13.104992492921035,19.158300902083944,156.30403340660743,15.195888323423208,53
20.900850261172376,73.43383190607605,7,5,17.542383146146342,35.33078906977853,129.73326612853788,15.093233728648936,31
31.264525033289242,70.26687249062493,20,20,6.0151171077696235,42.99416888685721,197.8131920524929,29.963901089555712,42
8.498058663424317,60.1271128470372,34,18,17.715959169756097,46.21134125078025,75.41852633079226,13.758519157475908,35
48.847766344977494,54.686075711649934,44,25,16.210861371632944,37.30697109230458,21.734853395137943,12.961195189776593,73
49.37948350158213,86.11668722216865,6,21,15.46689487497834,17.76235655377113,149.5265067137062,11.973704555198413,54
36.417277130888536,63.74031603385417,21,21,12.102602205348633,19.68269682060259,109.12934958211667,21.596106903335922,49
29.12433648548542,61.14682204593251,45,20,6.432394897470802,5.93411144557839,50.508746963935664,22.55727652004203,55
18.92874273288475,31.66673427741832,16,22,9.623862487854133,39.23986899521793,158.5285079109043,17.304558525137637,33
41.62077588681269,52.18110879570016,39,18,16.28427178169843,6.923282272787812,48.71354231148931,20.708266710229353,62
35.812902764924566,54.712715221080714,47,10,2.57201271843184,43.90935595712356,59.52571441825795,25.767990618898253,60
12.31776227052011,55.92348075829853,5,3,16.07691384674765,10.339727651354245,27.580425329676636,26.362083366434966,20
45.99172330222291,67.7112039997766,49,19,6.321273328776197,12.734443046116592,85.89213301586234,29.158241514312966,68
42.0141759315426,64.6841655372471,19,14,4.597565612988855,26.44369118745068,89.5965525481096,26.48535971845749,51
47.740996098136584,69.5138310315739,30,23,4.082623727245439,38.204618682593406,107.7667401661767,21.29682873434853,62
37.6573778774762,79.71741200023834,41,13,2.490500215114672,11.255099233958497,144.7032107535177,13.59313931673692,62
32.60368381711054,82.84407301654608,25,7,11.424556733986153,24.80319837799243,182.1591764492809,11.995271154056848,50
23.82093663307785,76.67799995472214,35,29,5.928677708487131,26.728307348454717,36.16947878868364,11.090237798217185,49
