sep=;
ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);GRAVITY X (m/s²);GRAVITY Y (m/s²);GRAVITY Z (m/s²);LINEAR ACCELERATION X (m/s²);LINEAR ACCELERATION Y (m/s²);LINEAR ACCELERATION Z (m/s²);GYROSCOPE X (rad/s);GYROSCOPE Y (rad/s);GYROSCOPE Z (rad/s);LIGHT (lux);MAGNETIC FIELD X (μT);MAGNETIC FIELD Y (μT);MAGNETIC FIELD Z (μT);ORIENTATION Z (azimuth °);ORIENTATION X (pitch °);ORIENTATION Y (roll °);PROXIMITY (i);SOUND LEVEL (dB);LOCATION Latitude : ;LOCATION Longitude : ;LOCATION Altitude ( m);LOCATION Altitude-google ( m);LOCATION Speed ( m/s);LOCATION Accuracy ( m);LOCATION ORIENTATION (°);Satellites in range;Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
5.706;-10.206;-0.459;4.464;-8.703;0.699;-0.999;1.058;-0.27;-1.2201;1.8087;-0.0306;0.0;-37.98;28.62;-0.18;161.49;62.13;-80.09;0.0;25.3;22.510813;88.40399;-24.52;NaN;0.0;12.258064;152.01;10 / 11;80235;2020-02-12 17:51:52:592
5.706;-10.206;-0.459;4.464;-8.703;0.699;-3.234;1.893;1.066;-0.1906;0.9693;-0.2024;0.0;-37.98;28.62;-0.18;161.49;62.13;-80.09;0.0;25.3;22.510813;88.40399;-24.52;NaN;0.0;12.258064;152.01;10 / 11;80245;2020-02-12 17:51:52:602
8.674;-10.091;0.861;4.495;-8.683;0.748;-3.234;1.893;1.066;-0.1906;0.9693;-0.2024;0.0;-37.98;28.62;-0.18;161.49;62.13;-80.09;0.0;25.3;22.510813;88.40399;-24.52;NaN;0.0;12.258064;152.01;10 / 11;80255;2020-02-12 17:51:52:612
8.674;-10.091;0.861;4.495;-8.683;0.748;-3.234;1.893;1.066;-0.1906;0.9693;-0.2024;0.0;-37.98;28.62;-0.66;161.49;62.13;-80.09;0.0;30.023;22.510813;88.40399;-24.52;NaN;0.0;12.258064;152.01;10 / 11;80265;2020-02-12 17:51:52:622
8.674;-10.091;0.861;4.495;-8.683;0.748;-3.234;1.893;1.066;-0.1906;0.9693;-0.2024;0.0;-37.98;28.62;-0.66;161.49;62.13;-80.09;0.0;30.023;22.510813;88.40399;-24.52;NaN;0.0;12.258064;152.01;10 / 11;80275;2020-02-12 17:51:52:632
8.674;-10.091;0.861;4.495;-8.683;0.748;-3.875;0.019;-1.215;-0.1825;0.5128;-1.0414;0.0;-37.98;28.62;-0.66;161.49;62.13;-80.09;0.0;30.023;22.510813;88.40399;-24.52;NaN;0.0;12.258064;152.01;10 / 11;80285;2020-02-12 17:51:52:642
8.712;-9.593;1.168;4.798;-8.516;0.786;-3.875;0.019;-1.215;-0.1825;0.5128;-1.0414;0.0;-38.21;28.5;-1.19;165.19;62.31;-80.55;0.0;30.023;22.510813;88.40399;-24.52;NaN;0.0;12.258064;152.01;10 / 11;80295;2020-02-12 17:51:52:652
8.712;-9.593;1.168;4.798;-8.516;0.786;-3.875;0.019;-1.215;-0.1825;0.5128;-1.0414;0.0;-38.21;28.5;-1.19;165.19;62.31;-80.55;0.0;30.023;22.510813;88.40399;-24.52;NaN;0.0;12.258064;152.01;10 / 11;80305;2020-02-12 17:51:52:662
8.712;-9.593;1.168;4.798;-8.516;0.786;-0.606;4.543;1.877;-1.0934;1.1606;-1.1435;0.0;-38.21;28.5;-1.19;165.19;62.31;-80.55;0.0;30.023;22.510813;88.40399;-24.52;NaN;0.0;12.258064;152.01;10 / 11;80314;2020-02-12 17:51:52:671
4.327;-16.372;-2.451;5.041;-8.384;0.673;-0.606;4.543;1.877;-1.0934;1.1606;-1.1435;0.0;-39.0;26.82;-0.96;165.19;62.31;-80.55;0.0;30.023;22.510813;88.40399;-24.52;NaN;0.0;12.258064;152.01;10 / 11;80325;2020-02-12 17:51:52:682
4.327;-16.372;-2.451;5.041;-8.384;0.673;-0.606;4.543;1.877;-1.0934;1.1606;-1.1435;0.0;-39.0;26.82;-0.96;165.19;62.31;-80.55;0.0;30.023;22.510813;88.40399;-24.52;NaN;0.0;12.258064;152.01;10 / 11;80335;2020-02-12 17:51:52:692
4.327;-16.372;-2.451;5.041;-8.384;0.673;-0.606;4.543;1.877;-1.0934;1.1606;-1.1435;0.0;-39.0;26.82;-0.96;165.19;62.31;-80.55;0.0;30.023;22.510813;88.40399;-24.52;NaN;0.0;12.258064;152.01;10 / 11;80345;2020-02-12 17:51:52:702
3.236;-20.164;1.053;5.041;-8.384;0.673;1.711;11.202;0.203;-1.5289;1.6285;0.4543;0.0;-40.98;23.1;0.53;164.22;58.76;-82.4;0.0;30.023;22.510813;88.40399;-24.52;NaN;0.0;12.258064;152.01;10 / 11;80355;2020-02-12 17:51:52:712
3.236;-20.164;1.053;4.91;-8.475;0.476;1.711;11.202;0.203;-1.5289;1.6285;0.4543;0.0;-40.98;23.1;0.53;164.22;58.76;-82.4;0.0;30.023;22.510813;88.40399;-24.52;NaN;0.0;12.258064;152.01;10 / 11;80365;2020-02-12 17:51:52:722
3.236;-20.164;1.053;4.91;-8.475;0.476;1.711;11.202;0.203;-1.5289;1.6285;0.4543;0.0;-40.98;23.1;0.53;164.22;58.76;-82.4;0.0;30.023;22.510813;88.40399;-24.52;NaN;0.0;12.258064;152.01;10 / 11;80375;2020-02-12 17:51:52:732
2.853;-20.029;3.37;4.91;-8.475;0.476;1.707;12.482;-2.951;-0.511;0.9277;1.7263;0.0;-40.98;23.1;0.53;164.22;58.76;-82.4;0.0;30.023;22.510813;88.40399;-24.52;NaN;0.0;12.258064;152.01;10 / 11;80385;2020-02-12 17:51:52:742
2.853;-20.029;3.37;4.91;-8.475;0.476;1.707;12.482;-2.951;-0.511;0.9277;1.7263;0.0;-43.8;17.58;2.28;164.22;58.76;-82.4;0.0;30.023;22.510813;88.40399;-24.52;NaN;0.0;12.258064;152.01;10 / 11;80395;2020-02-12 17:51:52:752
2.853;-20.029;3.37;4.459;-8.721;0.472;1.707;12.482;-2.951;-0.511;0.9277;1.7263;0.0;-43.8;17.58;2.28;164.22;58.76;-82.4;0.0;30.023;22.510813;88.40399;-24.52;NaN;0.0;12.258064;152.01;10 / 11;80405;2020-02-12 17:51:52:762
2.853;-20.029;3.37;4.459;-8.721;0.472;1.707;12.482;-2.951;-0.511;0.9277;1.7263;0.0;-43.8;17.58;2.28;164.22;58.76;-82.4;0.0;30.023;22.510813;88.40399;-24.52;NaN;0.0;12.258064;152.01;10 / 11;80415;2020-02-12 17:51:52:772
0.114;-10.551;2.412;4.459;-8.721;0.472;3.649;2.216;-1.966;-0.0146;0.553;2.5685;0.0;-45.6;13.5;4.14;165.42;62.79;-83.96;0.0;30.023;22.510813;88.40399;-24.52;NaN;0.0;12.258064;152.01;10 / 11;80425;2020-02-12 17:51:52:782
0.114;-10.551;2.412;4.459;-8.721;0.472;3.649;2.216;-1.966;-0.0146;0.553;2.5685;0.0;-45.6;13.5;4.14;165.42;62.79;-83.96;0.0;30.023;22.510813;88.40399;-24.52;NaN;0.0;12.258064;152.01;10 / 11;80435;2020-02-12 17:51:52:792
0.114;-10.551;2.412;3.578;-9.114;0.545;3.649;2.216;-1.966;-0.0146;0.553;2.5685;0.0;-45.6;13.5;4.14;165.42;62.79;-83.96;0.0;30.023;22.510813;88.40399;-24.52;NaN;0.0;12.258064;152.01;10 / 11;80445;2020-02-12 17:51:52:802
0.114;-10.551;2.412;3.578;-9.114;0.545;3.649;2.216;-1.966;-0.0146;0.553;2.5685;0.0;-46.44;8.82;6.89;165.42;62.79;-83.96;0.0;30.023;22.510813;88.40399;-24.52;NaN;0.0;12.258064;152.01;10 / 11;80455;2020-02-12 17:51:52:812
-0.689;-6.051;2.68;3.578;-9.114;0.545;3.825;-2.831;-1.838;0.7927;-0.0119;2.4818;0.0;-46.44;8.82;6.89;165.42;62.79;-83.96;0.0;30.023;22.510813;88.40399;-24.52;NaN;0.0;12.258064;152.01;10 / 11;80465;2020-02-12 17:51:52:822
-0.689;-6.051;2.68;2.672;-9.393;0.886;3.825;-2.831;-1.838;0.7927;-0.0119;2.4818;0.0;-46.44;8.82;6.89;165.42;62.79;-83.96;0.0;30.023;22.510813;88.40399;-24.52;NaN;0.0;12.258064;152.01;10 / 11;80474;2020-02-12 17:51:52:831
-0.689;-6.051;2.68;2.672;-9.393;0.886;3.825;-2.831;-1.838;0.7927;-0.0119;2.4818;0.0;-46.44;8.82;6.89;165.42;62.79;-83.96;0.0;30.023;22.510813;88.40399;-24.52;NaN;0.0;12.258064;152.01;10 / 11;80485;2020-02-12 17:51:52:842
1.57;-4.768;-0.689;2.672;-9.393;0.886;0.756;-4.749;2.279;1.0291;-0.3541;2.0093;0.0;-46.92;3.3;9.54;148.0;73.32;-71.66;0.0;30.023;22.510813;88.40399;-24.52;NaN;0.0;12.258064;152.01;10 / 11;80495;2020-02-12 17:51:52:852
1.57;-4.768;-0.689;2.109;-9.506;1.163;0.756;-4.749;2.279;1.0291;-0.3541;2.0093;0.0;-46.92;3.3;9.54;148.0;73.32;-71.66;0.0;30.023;22.510813;88.40399;-24.52;NaN;0.0;12.258064;152.01;10 / 11;80505;2020-02-12 17:51:52:862
1.57;-4.768;-0.689;2.109;-9.506;1.163;0.756;-4.749;2.279;1.0291;-0.3541;2.0093;0.0;-46.92;3.3;9.54;148.0;73.32;-71.66;0.0;30.023;22.510813;88.40399;-24.52;NaN;0.0;12.258064;152.01;10 / 11;80515;2020-02-12 17:51:52:872
1.302;-5.036;1.206;2.109;-9.506;1.163;0.656;-4.558;0.098;1.0291;-0.3541;2.0093;0.0;-46.74;0.18;10.67;148.0;73.32;-71.66;0.0;30.023;22.510813;88.40399;-24.52;NaN;0.0;12.258064;152.01;10 / 11;80525;2020-02-12 17:51:52:882
1.302;-5.036;1.206;2.109;-9.506;1.163;0.656;-4.558;0.098;0.8373;-0.4789;1.2732;0.0;-46.74;0.18;10.67;148.0;73.32;-71.66;0.0;30.023;22.510813;88.40399;-24.52;NaN;0.0;12.258064;152.01;10 / 11;80535;2020-02-12 17:51:52:892
1.302;-5.036;1.206;1.601;-9.564;1.456;0.656;-4.558;0.098;0.8373;-0.4789;1.2732;0.0;-46.74;0.18;10.67;148.0;73.32;-71.66;0.0;30.023;22.510813;88.40399;-24.52;NaN;0.0;12.258064;152.01;10 / 11;80545;2020-02-12 17:51:52:902
-0.861;-5.304;1.378;1.601;-9.564;1.456;2.152;-4.23;0.142;0.8373;-0.4789;1.2732;0.0;-45.78;-2.39;12.42;122.89;77.25;-47.72;0.0;30.023;22.510813;88.40399;-24.52;NaN;0.0;12.258064;152.01;10 / 11;80555;2020-02-12 17:51:52:912
-0.861;-5.304;1.378;1.601;-9.564;1.456;2.152;-4.23;0.142;0.7282;-0.5395;0.9207;0.0;-45.78;-2.39;12.42;122.89;77.25;-47.72;0.0;30.023;22.510813;88.40399;-24.52;NaN;0.0;12.258064;152.01;10 / 11;80565;2020-02-12 17:51:52:922
-0.861;-5.304;1.378;1.601;-9.564;1.456;2.152;-4.23;0.142;0.7282;-0.5395;0.9207;0.0;-45.78;-2.39;12.42;122.89;77.25;-47.72;0.0;25.193;22.510813;88.40399;-24.52;NaN;0.0;12.258064;152.01;10 / 11;80575;2020-02-12 17:51:52:932
-0.861;-5.304;1.378;1.361;-9.572;1.635;2.152;-4.23;0.142;0.7282;-0.5395;0.9207;0.0;-45.78;-2.39;12.42;122.89;77.25;-47.72;0.0;25.193;22.510813;88.40399;-24.52;NaN;0.0;12.258064;152.01;10 / 11;80585;2020-02-12 17:51:52:942
-2.374;-4.289;0.497;1.361;-9.572;1.635;3.368;-5.152;1.021;0.7282;-0.5395;0.9207;0.0;-43.98;-4.08;15.83;122.89;77.25;-47.72;0.0;25.193;22.510813;88.40399;-24.52;NaN;0.0;12.258064;152.01;10 / 11;80595;2020-02-12 17:51:52:952
-2.374;-4.289;0.497;1.361;-9.572;1.635;3.368;-5.152;1.021;-0.006;-0.5331;1.6319;0.0;-43.98;-4.08;15.83;122.89;77.25;-47.72;0.0;25.193;22.510813;88.40399;-24.52;NaN;0.0;12.258064;152.01;10 / 11;80605;2020-02-12 17:51:52:962
-2.374;-4.289;0.497;0.797;-9.629;1.676;3.368;-5.152;1.021;-0.006;-0.5331;1.6319;0.0;-43.98;-4.08;15.83;122.89;77.25;-47.72;0.0;25.193;22.510813;88.40399;-24.52;NaN;0.0;12.258064;152.01;10 / 11;80615;2020-02-12 17:51:52:972
-3.217;-3.638;0.651;0.797;-9.629;1.676;3.712;-6.008;1.129;-0.006;-0.5331;1.6319;0.0;-43.14;-4.98;18.18;93.83;79.09;-25.43;0.0;25.193;22.510813;88.40399;-24.52;NaN;0.0;12.258064;152.01;10 / 11;80625;2020-02-12 17:51:52:982
-3.217;-3.638;0.651;0.797;-9.629;1.676;3.712;-6.008;1.129;-0.006;-0.5331;1.6319;0.0;-43.14;-4.98;18.18;93.83;79.09;-25.43;0.0;25.193;22.510813;88.40399;-24.52;NaN;0.0;12.258064;152.01;10 / 11;80635;2020-02-12 17:51:52:992
-3.217;-3.638;0.651;0.797;-9.629;1.676;3.712;-6.008;1.129;0.124;-0.4372;3.6074;0.0;-43.14;-4.98;18.18;93.83;79.09;-25.43;0.0;25.193;22.510813;88.40399;-24.52;NaN;0.0;12.258064;152.01;10 / 11;80644;2020-02-12 17:51:53:001
-3.217;-3.638;0.651;0.797;-9.629;1.676;3.712;-6.008;1.129;0.124;-0.4372;3.6074;0.0;-42.6;-4.98;20.34;93.83;79.09;-25.43;0.0;25.193;22.510813;88.40399;-24.52;NaN;0.0;12.258064;152.01;10 / 11;80655;2020-02-12 17:51:53:012
-3.025;-4.117;-0.095;-0.592;-9.643;1.681;2.349;-5.625;1.273;0.124;-0.4372;3.6074;0.0;-42.6;-4.98;20.34;93.83;79.09;-25.43;0.0;25.193;22.510813;88.40399;-24.52;NaN;0.0;12.258064;152.01;10 / 11;80665;2020-02-12 17:51:53:022
-3.025;-4.117;-0.095;-0.592;-9.643;1.681;2.349;-5.625;1.273;-2.013;-1.4645;4.4298;0.0;-42.6;-4.98;20.34;93.83;79.09;-25.43;0.0;25.193;22.510813;88.40399;-24.52;NaN;0.0;12.258064;152.01;10 / 11;80675;2020-02-12 17:51:53:032
7.966;-9.287;-16.219;-1.65;-9.608;1.061;-5.899;-1.477;13.251;-2.013;-1.4645;4.4298;0.0;-42.6;-4.98;20.34;93.83;79.09;-25.43;0.0;25.193;22.510813;88.40399;-24.52;NaN;0.0;12.258064;152.01;10 / 11;80685;2020-02-12 17:51:53:042
7.966;-9.287;-16.219;-1.65;-9.608;1.061;-5.899;-1.477;13.251;-2.013;-1.4645;4.4298;0.0;-42.0;-3.6;21.54;5.29;78.46;57.26;0.0;25.193;22.510813;88.40399;-24.52;NaN;0.0;12.258064;152.01;10 / 11;80695;2020-02-12 17:51:53:052
7.966;-9.287;-16.219;-1.65;-9.608;1.061;-5.899;-1.477;13.251;-2.013;-1.4645;4.4298;0.0;-42.0;-3.6;21.54;5.29;78.46;57.26;0.0;25.193;22.510813;88.40399;-24.52;NaN;0.0;12.258064;152.01;10 / 11;80705;2020-02-12 17:51:53:062
7.966;-9.287;-16.219;-1.65;-9.608;1.061;-5.899;-1.477;13.251;-4.5805;-0.4399;-5.4127;0.0;-42.0;-3.6;21.54;5.29;78.46;57.26;0.0;25.193;22.510813;88.40399;-24.52;NaN;0.0;12.258064;152.01;10 / 11;80715;2020-02-12 17:51:53:072
19.895;-12.217;-2.451;-0.069;-9.774;-0.795;-19.383;1.953;0.416;-4.5805;-0.4399;-5.4127;0.0;-41.94;-1.19;21.9;5.29;78.46;57.26;0.0;25.193;22.510813;88.40399;-24.52;NaN;0.0;12.258064;152.01;10 / 11;80724;2020-02-12 17:51:53:081
19.895;-12.217;-2.451;-0.069;-9.774;-0.795;-19.383;1.953;0.416;-4.5805;-0.4399;-5.4127;0.0;-41.94;-1.19;21.9;5.29;78.46;57.26;0.0;25.193;22.510813;88.40399;-24.52;NaN;0.0;12.258064;152.01;10 / 11;80735;2020-02-12 17:51:53:092
19.895;-12.217;-2.451;-0.069;-9.774;-0.795;-19.383;1.953;0.416;-1.5899;-1.0602;-7.378;0.0;-41.94;-1.19;21.9;5.29;78.46;57.26;0.0;25.193;22.510813;88.40399;-24.52;NaN;0.0;12.258064;152.01;10 / 11;80745;2020-02-12 17:51:53:102
16.736;-10.934;1.187;2.01;-9.507;-1.317;-15.696;1.838;-2.27;-1.5899;-1.0602;-7.378;0.0;-41.94;-1.19;21.9;5.29;78.46;57.26;0.0;25.193;22.510813;88.40399;-24.52;NaN;0.0;12.258064;152.01;10 / 11;80755;2020-02-12 17:51:53:112
16.736;-10.934;1.187;2.01;-9.507;-1.317;-15.696;1.838;-2.27;-1.5899;-1.0602;-7.378;0.0;-42.42;2.28;20.64;186.95;75.81;-123.23;0.0;25.193;22.510813;88.40399;-24.52;NaN;0.0;12.258064;152.01;10 / 11;80765;2020-02-12 17:51:53:122
16.736;-10.934;1.187;2.01;-9.507;-1.317;-15.696;1.838;-2.27;-1.5899;-1.0602;-7.378;0.0;-42.42;2.28;20.64;186.95;75.81;-123.23;0.0;25.193;22.510813;88.40399;-24.52;NaN;0.0;12.258064;152.01;10 / 11;80775;2020-02-12 17:51:53:132
16.736;-10.934;1.187;2.01;-9.507;-1.317;-15.696;1.838;-2.27;0.7897;-1.4168;-6.02;0.0;-42.42;2.28;20.64;186.95;75.81;-123.23;0.0;25.193;22.510813;88.40399;-24.52;NaN;0.0;12.258064;152.01;10 / 11;80785;2020-02-12 17:51:53:142
5.936;-14.132;0.938;4.218;-8.755;-1.306;-2.06;4.387;-3.363;0.7897;-1.4168;-6.02;0.0;-43.08;3.72;19.14;186.95;75.81;-123.23;0.0;25.193;22.510813;88.40399;-24.52;NaN;0.0;12.258064;152.01;10 / 11;80795;2020-02-12 17:51:53:152
5.936;-14.132;0.938;4.218;-8.755;-1.306;-2.06;4.387;-3.363;0.7897;-1.4168;-6.02;0.0;-43.08;3.72;19.14;186.95;75.81;-123.23;0.0;25.193;22.510813;88.40399;-24.52;NaN;0.0;12.258064;152.01;10 / 11;80805;2020-02-12 17:51:53:162
5.936;-14.132;0.938;4.218;-8.755;-1.306;-2.06;4.387;-3.363;1.8919;-1.0425;-3.54;0.0;-43.08;3.72;19.14;186.95;75.81;-123.23;0.0;25.193;22.510813;88.40399;-24.52;NaN;0.0;12.258064;152.01;10 / 11;80815;2020-02-12 17:51:53:172
5.936;-14.132;0.938;4.218;-8.755;-1.306;-2.06;4.387;-3.363;1.8919;-1.0425;-3.54;0.0;-43.92;3.72;18.48;174.1;63.24;-107.2;0.0;25.193;22.510813;88.40399;-24.52;NaN;0.0;12.258064;152.01;10 / 11;80825;2020-02-12 17:51:53:182
-0.727;-10.225;-0.88;5.089;-8.319;-1.032;4.966;3.435;1.759;1.8919;-1.0425;-3.54;0.0;-43.92;3.72;18.48;174.1;63.24;-107.2;0.0;25.193;22.510813;88.40399;-24.52;NaN;0.0;12.258064;152.01;10 / 11;80835;2020-02-12 17:51:53:192
-0.727;-10.225;-0.88;5.089;-8.319;-1.032;4.966;3.435;1.759;1.8919;-1.0425;-3.54;0.0;-43.92;3.72;18.48;174.1;63.24;-107.2;0.0;25.193;22.510813;88.40399;-24.52;NaN;0.0;12.258064;152.01;10 / 11;80845;2020-02-12 17:51:53:202
0.21;-7.104;3.542;5.247;-8.25;-0.747;4.966;3.435;1.759;1.2387;0.119;0.2254;0.0;-43.92;3.72;18.48;174.1;63.24;-107.2;0.0;25.193;22.510813;88.40399;-24.52;NaN;0.0;12.258064;152.01;10 / 11;80855;2020-02-12 17:51:53:212
0.21;-7.104;3.542;5.247;-8.25;-0.747;5.727;-1.793;-3.986;1.2387;0.119;0.2254;0.0;-44.04;2.39;18.18;174.1;63.24;-107.2;0.0;25.193;22.510813;88.40399;-24.52;NaN;0.0;12.258064;152.01;10 / 11;80865;2020-02-12 17:51:53:222
0.21;-7.104;3.542;5.247;-8.25;-0.747;5.727;-1.793;-3.986;1.2387;0.119;0.2254;0.0;-44.04;2.39;18.18;174.1;63.24;-107.2;0.0;25.193;22.510813;88.40399;-24.52;NaN;0.0;12.258064;152.01;10 / 11;80875;2020-02-12 17:51:53:232
0.21;-7.104;3.542;5.247;-8.25;-0.747;5.727;-1.793;-3.986;1.2387;0.119;0.2254;0.0;-44.04;2.39;18.18;174.1;63.24;-107.2;0.0;25.193;22.510813;88.40399;-24.52;NaN;0.0;12.258064;152.01;10 / 11;80885;2020-02-12 17:51:53:242
-2.278;-7.774;2.182;4.72;-8.586;-0.393;5.727;-1.793;-3.986;0.9474;0.8328;3.0802;0.0;-43.32;1.19;18.24;159.46;61.12;-94.76;0.0;25.171;22.510813;88.40399;-24.52;NaN;0.0;12.258064;152.01;10 / 11;80896;2020-02-12 17:51:53:253
-2.278;-7.774;2.182;4.72;-8.586;-0.393;6.319;0.098;-1.998;0.9474;0.8328;3.0802;0.0;-43.32;1.19;18.24;159.46;61.12;-94.76;0.0;25.171;22.510813;88.40399;-24.52;NaN;0.0;12.258064;152.01;10 / 11;80904;2020-02-12 17:51:53:261
-2.278;-7.774;2.182;4.72;-8.586;-0.393;6.319;0.098;-1.998;0.9474;0.8328;3.0802;0.0;-43.32;1.19;18.24;159.46;61.12;-94.76;0.0;25.171;22.510813;88.40399;-24.52;NaN;0.0;12.258064;152.01;10 / 11;80915;2020-02-12 17:51:53:272
-2.221;-12.81;3.274;3.222;-9.261;0.026;6.319;0.098;-1.998;1.2518;0.9313;4.6302;0.0;-43.32;1.19;18.24;159.46;61.12;-94.76;0.0;25.171;22.510813;88.40399;-24.52;NaN;0.0;12.258064;152.01;10 / 11;80925;2020-02-12 17:51:53:282
-2.221;-12.81;3.274;3.222;-9.261;0.026;5.121;2.911;-4.103;1.2518;0.9313;4.6302;0.0;-42.3;1.26;19.68;159.46;61.12;-94.76;0.0;25.171;22.510813;88.40399;-24.52;NaN;0.0;12.258064;152.01;10 / 11;80935;2020-02-12 17:51:53:292
-2.221;-12.81;3.274;3.222;-9.261;0.026;5.121;2.911;-4.103;1.2518;0.9313;4.6302;0.0;-42.3;1.26;19.68;159.46;61.12;-94.76;0.0;25.171;22.510813;88.40399;-24.52;NaN;0.0;12.258064;152.01;10 / 11;80945;2020-02-12 17:51:53:302
-2.221;-12.81;3.274;3.222;-9.261;0.026;5.121;2.911;-4.103;1.2518;0.9313;4.6302;0.0;-42.3;1.26;19.68;159.46;61.12;-94.76;0.0;25.171;22.510813;88.40399;-24.52;NaN;0.0;12.258064;152.01;10 / 11;80955;2020-02-12 17:51:53:312
-1.225;-8.655;5.131;1.626;-9.61;1.074;5.121;2.911;-4.103;2.5519;1.0543;3.5601;0.0;-42.3;1.26;19.68;159.46;61.12;-94.76;0.0;25.171;22.510813;88.40399;-24.52;NaN;0.0;12.258064;152.01;10 / 11;80965;2020-02-12 17:51:53:322
-1.225;-8.655;5.131;1.626;-9.61;1.074;2.08;-1.511;-3.132;2.5519;1.0543;3.5601;0.0;-41.64;2.15;21.9;118.0;78.54;-56.55;0.0;25.171;22.510813;88.40399;-24.52;NaN;0.0;12.258064;152.01;10 / 11;80975;2020-02-12 17:51:53:332
-1.225;-8.655;5.131;1.626;-9.61;1.074;2.08;-1.511;-3.132;2.5519;1.0543;3.5601;0.0;-41.64;2.15;21.9;118.0;78.54;-56.55;0.0;25.171;22.510813;88.40399;-24.52;NaN;0.0;12.258064;152.01;10 / 11;80985;2020-02-12 17:51:53:342
0.517;-7.18;1.704;0.746;-9.622;1.739;2.08;-1.511;-3.132;1.9702;0.5988;2.6412;0.0;-41.64;2.15;21.9;118.0;78.54;-56.55;0.0;25.171;22.510813;88.40399;-24.52;NaN;0.0;12.258064;152.01;10 / 11;80995;2020-02-12 17:51:53:352
0.517;-7.18;1.704;0.746;-9.622;1.739;-0.503;-2.414;0.53;1.9702;0.5988;2.6412;0.0;-41.64;2.15;21.9;118.0;78.54;-56.55;0.0;25.171;22.510813;88.40399;-24.52;NaN;0.0;12.258064;152.01;10 / 11;81005;2020-02-12 17:51:53:362
0.517;-7.18;1.704;0.746;-9.622;1.739;-0.503;-2.414;0.53;1.9702;0.5988;2.6412;0.0;-40.73;4.56;22.5;118.0;78.54;-56.55;0.0;25.171;22.510813;88.40399;-24.52;NaN;0.0;12.258064;152.01;10 / 11;81015;2020-02-12 17:51:53:372
1.551;-7.487;0.44;0.246;-9.562;2.158;-0.503;-2.414;0.53;1.9702;0.5988;2.6412;0.0;-40.73;4.56;22.5;118.0;78.54;-56.55;0.0;25.171;22.510813;88.40399;-24.52;NaN;0.0;12.258064;152.01;10 / 11;81025;2020-02-12 17:51:53:382
1.551;-7.487;0.44;0.246;-9.562;2.158;-0.503;-2.414;0.53;1.046;-0.2324;0.7286;0.0;-40.73;4.56;22.5;118.0;78.54;-56.55;0.0;25.171;22.510813;88.40399;-24.52;NaN;0.0;12.258064;152.01;10 / 11;81035;2020-02-12 17:51:53:392
1.551;-7.487;0.44;0.246;-9.562;2.158;-2.017;-1.527;2.188;1.046;-0.2324;0.7286;0.0;-40.73;4.56;22.5;118.0;78.54;-56.55;0.0;25.171;22.510813;88.40399;-24.52;NaN;0.0;12.258064;152.01;10 / 11;81045;2020-02-12 17:51:53:402
2.91;-8.119;-0.019;0.193;-9.51;2.385;-2.017;-1.527;2.188;1.046;-0.2324;0.7286;0.0;-41.1;9.0;20.4;68.61;77.2;-6.5;0.0;25.171;22.510813;88.40399;-24.52;NaN;0.0;12.258064;152.01;10 / 11;81055;2020-02-12 17:51:53:412
2.91;-8.119;-0.019;0.193;-9.51;2.385;-2.017;-1.527;2.188;1.046;-0.2324;0.7286;0.0;-41.1;9.0;20.4;68.61;77.2;-6.5;0.0;25.171;22.510813;88.40399;-24.52;NaN;0.0;12.258064;152.01;10 / 11;81065;2020-02-12 17:51:53:422
2.91;-8.119;-0.019;0.193;-9.51;2.385;-2.017;-1.527;2.188;-0.082;-0.7292;-0.693;0.0;-41.1;9.0;20.4;68.61;77.2;-6.5;0.0;25.171;22.510813;88.40399;-24.52;NaN;0.0;12.258064;152.01;10 / 11;81075;2020-02-12 17:51:53:432
2.91;-8.119;-0.019;0.193;-9.51;2.385;-4.857;-0.866;7.808;-0.082;-0.7292;-0.693;0.0;-41.1;9.0;20.4;68.61;77.2;-6.5;0.0;25.171;22.510813;88.40399;-24.52;NaN;0.0;12.258064;152.01;10 / 11;81085;2020-02-12 17:51:53:442
4.346;-8.463;-0.153;0.868;-9.601;1.794;-4.857;-0.866;7.808;-0.082;-0.7292;-0.693;0.0;-41.94;13.2;16.08;68.61;77.2;-6.5;0.0;25.171;22.510813;88.40399;-24.52;NaN;0.0;12.258064;152.01;10 / 11;81095;2020-02-12 17:51:53:452
4.346;-8.463;-0.153;0.868;-9.601;1.794;-2.818;-1.336;-0.297;-2.413;-0.8463;-2.4527;0.0;-41.94;13.2;16.08;68.61;77.2;-6.5;0.0;25.171;22.510813;88.40399;-24.52;NaN;0.0;12.258064;152.01;10 / 11;81105;2020-02-12 17:51:53:462
4.346;-8.463;-0.153;0.868;-9.601;1.794;-2.818;-1.336;-0.297;-2.413;-0.8463;-2.4527;0.0;-41.94;13.2;16.08;68.61;77.2;-6.5;0.0;25.171;22.510813;88.40399;-24.52;NaN;0.0;12.258064;152.01;10 / 11;81115;2020-02-12 17:51:53:472
