sep=;
ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);GRAVITY X (m/s²);GRAVITY Y (m/s²);GRAVITY Z (m/s²);LINEAR ACCELERATION X (m/s²);LINEAR ACCELERATION Y (m/s²);LINEAR ACCELERATION Z (m/s²);GYROSCOPE X (rad/s);GYROSCOPE Y (rad/s);GYROSCOPE Z (rad/s);LIGHT (lux);MAGNETIC FIELD X (μT);MAGNETIC FIELD Y (μT);MAGNETIC FIELD Z (μT);ORIENTATION Z (azimuth °);ORIENTATION X (pitch °);ORIENTATION Y (roll °);PROXIMITY (i);SOUND LEVEL (dB);LOCATION Latitude : ;LOCATION Longitude : ;LOCATION Altitude ( m);LOCATION Altitude-google ( m);LOCATION Speed ( m/s);LOCATION Accuracy ( m);LOCATION ORIENTATION (°);Satellites in range;Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
-0.976;-4.04;0.019;0.491;-9.787;0.372;1.35;-5.932;-0.131;0.4145;-2.7195;3.0895;0.0;-35.57;18.9;-31.92;184.61;86.4;-52.85;0.0;19.555;22.509424;88.40601;;NaN;;72.69032;;0 / 0;4895;2020-02-14 21:04:05:431
3.829;-8.291;-5.61;-0.294;-9.8;0.184;-2.473;-2.186;4.91;-1.5568;-1.5297;0.9431;0.0;-35.57;18.9;-31.92;184.61;86.4;-52.85;0.0;19.555;22.509424;88.40601;;NaN;;72.69032;;0 / 0;4906;2020-02-14 21:04:05:442
3.829;-8.291;-5.61;-0.294;-9.8;0.184;-2.473;-2.186;4.91;-1.5568;-1.5297;0.9431;0.0;-35.04;19.5;-33.41;184.61;86.4;-52.85;0.0;19.555;22.509424;88.40601;;NaN;;72.69032;;0 / 0;4916;2020-02-14 21:04:05:452
3.829;-8.291;-5.61;-0.294;-9.8;0.184;-2.473;-2.186;4.91;-1.5568;-1.5297;0.9431;0.0;-35.04;19.5;-33.41;184.61;86.4;-52.85;0.0;19.555;22.509424;88.40601;;NaN;;72.69032;;0 / 0;4926;2020-02-14 21:04:05:462
15.051;-12.638;-7.468;0.308;-9.769;-0.796;-14.252;2.747;8.356;-3.9225;0.5727;-3.3664;0.0;-35.04;19.5;-33.41;184.61;86.4;-52.85;0.0;19.555;22.509424;88.40601;;NaN;;72.69032;;0 / 0;4936;2020-02-14 21:04:05:472
15.051;-12.638;-7.468;0.308;-9.769;-0.796;-14.252;2.747;8.356;-3.9225;0.5727;-3.3664;0.0;-35.04;19.5;-33.41;184.61;86.4;-52.85;0.0;19.194;22.509424;88.40601;;NaN;;72.69032;;0 / 0;4946;2020-02-14 21:04:05:482
15.051;-12.638;-7.468;0.308;-9.769;-0.796;-14.252;2.747;8.356;-3.9225;0.5727;-3.3664;0.0;-32.57;21.0;-34.5;296.6;85.01;-158.85;0.0;19.194;22.509424;88.40601;;NaN;;72.69032;;0 / 0;4955;2020-02-14 21:04:05:491
15.051;-12.638;-7.468;0.308;-9.769;-0.796;-14.252;2.747;8.356;-3.9225;0.5727;-3.3664;0.0;-32.57;21.0;-34.5;296.6;85.01;-158.85;0.0;19.194;22.509424;88.40601;;NaN;;72.69032;;0 / 0;4966;2020-02-14 21:04:05:502
16.908;-13.021;-1.148;2.193;-9.376;-1.856;-15.567;3.835;-0.998;-2.5041;2.3339;-4.8535;0.0;-32.57;21.0;-34.5;296.6;85.01;-158.85;0.0;19.194;22.509424;88.40601;;NaN;;72.69032;;0 / 0;4976;2020-02-14 21:04:05:512
16.908;-13.021;-1.148;2.193;-9.376;-1.856;-15.567;3.835;-0.998;-2.5041;2.3339;-4.8535;0.0;-29.46;22.43;-36.48;296.6;85.01;-158.85;0.0;19.194;22.509424;88.40601;;NaN;;72.69032;;0 / 0;4985;2020-02-14 21:04:05:521
16.908;-13.021;-1.148;2.193;-9.376;-1.856;-15.567;3.835;-0.998;-2.5041;2.3339;-4.8535;0.0;-29.46;22.43;-36.48;296.6;85.01;-158.85;0.0;19.194;22.509424;88.40601;;NaN;;72.69032;;0 / 0;4996;2020-02-14 21:04:05:532
5.266;-11.144;1.168;3.521;-8.887;-2.185;-2.471;2.063;-3.207;-1.6552;2.5105;-3.917;0.0;-29.46;22.43;-36.48;296.6;85.01;-158.85;0.0;19.194;22.509424;88.40601;;NaN;;72.69032;;0 / 0;5005;2020-02-14 21:04:05:541
5.266;-11.144;1.168;3.521;-8.887;-2.185;-2.471;2.063;-3.207;-1.6552;2.5105;-3.917;0.0;-27.54;22.74;-37.32;277.2;65.0;-121.82;0.0;19.194;22.509424;88.40601;;NaN;;72.69032;;0 / 0;5015;2020-02-14 21:04:05:551
5.266;-11.144;1.168;3.521;-8.887;-2.185;-2.471;2.063;-3.207;-1.6552;2.5105;-3.917;0.0;-27.54;22.74;-37.32;277.2;65.0;-121.82;0.0;19.194;22.509424;88.40601;;NaN;;72.69032;;0 / 0;5026;2020-02-14 21:04:05:562
5.266;-11.144;1.168;3.521;-8.887;-2.185;-2.471;2.063;-3.207;-1.6552;2.5105;-3.917;0.0;-27.54;22.74;-37.32;277.2;65.0;-121.82;0.0;19.194;22.509424;88.40601;;NaN;;72.69032;;0 / 0;5036;2020-02-14 21:04:05:572
3.044;-20.987;-3.829;4.625;-8.407;-2.024;1.792;13.562;5.507;0.0415;1.8926;-1.589;0.0;-27.66;21.84;-37.38;277.2;65.0;-121.82;0.0;19.194;22.509424;88.40601;;NaN;;72.69032;;0 / 0;5045;2020-02-14 21:04:05:581
3.044;-20.987;-3.829;4.625;-8.407;-2.024;1.792;13.562;5.507;0.0415;1.8926;-1.589;0.0;-27.66;21.84;-37.38;277.2;65.0;-121.82;0.0;19.194;22.509424;88.40601;;NaN;;72.69032;;0 / 0;5056;2020-02-14 21:04:05:592
3.044;-20.987;-3.829;4.625;-8.407;-2.024;1.792;13.562;5.507;0.0415;1.8926;-1.589;0.0;-27.66;21.84;-37.38;277.2;65.0;-121.82;0.0;19.194;22.509424;88.40601;;NaN;;72.69032;;0 / 0;5066;2020-02-14 21:04:05:602
3.044;-20.987;-3.829;4.625;-8.407;-2.024;1.792;13.562;5.507;0.0415;1.8926;-1.589;0.0;-29.04;21.0;-37.07;270.95;59.01;-113.64;0.0;19.194;22.509424;88.40601;;NaN;;72.69032;;0 / 0;5075;2020-02-14 21:04:05:611
-0.612;-6.721;3.178;4.652;-8.522;-1.375;5.129;-0.717;-5.039;1.9796;0.1204;1.1742;0.0;-29.04;21.0;-37.07;270.95;59.01;-113.64;0.0;19.194;22.509424;88.40601;;NaN;;72.69032;;0 / 0;5086;2020-02-14 21:04:05:622
-0.612;-6.721;3.178;4.652;-8.522;-1.375;5.129;-0.717;-5.039;1.9796;0.1204;1.1742;0.0;-29.04;21.0;-37.07;270.95;59.01;-113.64;0.0;19.194;22.509424;88.40601;;NaN;;72.69032;;0 / 0;5096;2020-02-14 21:04:05:632
-0.612;-6.721;3.178;4.652;-8.522;-1.375;5.129;-0.717;-5.039;1.9796;0.1204;1.1742;0.0;-30.35;19.74;-36.78;270.95;59.01;-113.64;0.0;19.194;22.509424;88.40601;;NaN;;72.69032;;0 / 0;5106;2020-02-14 21:04:05:642
-1.819;-1.397;1.206;3.96;-8.927;-0.88;5.622;-7.102;-2.065;2.4104;-1.2932;3.0483;0.0;-30.35;19.74;-36.78;270.95;59.01;-113.64;0.0;19.194;22.509424;88.40601;;NaN;;72.69032;;0 / 0;5116;2020-02-14 21:04:05:652
-1.819;-1.397;1.206;3.96;-8.927;-0.88;5.622;-7.102;-2.065;2.4104;-1.2932;3.0483;0.0;-30.35;19.74;-36.78;270.95;59.01;-113.64;0.0;19.194;22.509424;88.40601;;NaN;;72.69032;;0 / 0;5126;2020-02-14 21:04:05:662
-1.819;-1.397;1.206;3.96;-8.927;-0.88;5.622;-7.102;-2.065;2.4104;-1.2932;3.0483;0.0;-32.09;18.11;-35.57;251.74;65.56;-102.53;0.0;19.194;22.509424;88.40601;;NaN;;72.69032;;0 / 0;5136;2020-02-14 21:04:05:672
-1.819;-1.397;1.206;3.96;-8.927;-0.88;5.622;-7.102;-2.065;2.4104;-1.2932;3.0483;0.0;-32.09;18.11;-35.57;251.74;65.56;-102.53;0.0;19.194;22.509424;88.40601;;NaN;;72.69032;;0 / 0;5146;2020-02-14 21:04:05:682
-2.719;-2.585;1.723;2.532;-9.471;-0.232;5.242;-8.081;-1.907;2.8216;-2.1617;4.4118;0.0;-32.09;18.11;-35.57;251.74;65.56;-102.53;0.0;19.194;22.509424;88.40601;;NaN;;72.69032;;0 / 0;5156;2020-02-14 21:04:05:692
-2.719;-2.585;1.723;2.532;-9.471;-0.232;5.242;-8.081;-1.907;2.8216;-2.1617;4.4118;0.0;-34.07;15.83;-34.62;251.74;65.56;-102.53;0.0;19.194;22.509424;88.40601;;NaN;;72.69032;;0 / 0;5166;2020-02-14 21:04:05:702
-0.248;-9.785;2.757;2.532;-9.471;-0.232;5.242;-8.081;-1.907;2.8216;-2.1617;4.4118;0.0;-34.07;15.83;-34.62;251.74;65.56;-102.53;0.0;19.194;22.509424;88.40601;;NaN;;72.69032;;0 / 0;5176;2020-02-14 21:04:05:712
-0.248;-9.785;2.757;1.006;-9.72;0.815;0.625;1.774;-2.398;3.7834;-2.7081;5.1137;0.0;-34.07;15.83;-34.62;251.74;65.56;-102.53;0.0;19.194;22.509424;88.40601;;NaN;;72.69032;;0 / 0;5185;2020-02-14 21:04:05:721
-0.248;-9.785;2.757;1.006;-9.72;0.815;0.625;1.774;-2.398;3.7834;-2.7081;5.1137;0.0;-34.07;15.83;-34.62;251.74;65.56;-102.53;0.0;19.194;22.509424;88.40601;;NaN;;72.69032;;0 / 0;5196;2020-02-14 21:04:05:732
-0.248;-9.785;2.757;1.006;-9.72;0.815;0.625;1.774;-2.398;3.7834;-2.7081;5.1137;0.0;-34.68;14.88;-34.07;185.42;82.41;-50.99;0.0;19.194;22.509424;88.40601;;NaN;;72.69032;;0 / 0;5206;2020-02-14 21:04:05:742
1.129;-11.374;4.078;1.006;-9.72;0.815;0.625;1.774;-2.398;3.7834;-2.7081;5.1137;0.0;-34.68;14.88;-34.07;185.42;82.41;-50.99;0.0;19.194;22.509424;88.40601;;NaN;;72.69032;;0 / 0;5215;2020-02-14 21:04:05:751
1.129;-11.374;4.078;-0.049;-9.644;1.776;-1.207;0.802;-1.873;2.0504;-1.6662;1.7772;0.0;-34.68;14.88;-34.07;185.42;82.41;-50.99;0.0;19.194;22.509424;88.40601;;NaN;;72.69032;;0 / 0;5226;2020-02-14 21:04:05:762
1.129;-11.374;4.078;-0.049;-9.644;1.776;-1.207;0.802;-1.873;2.0504;-1.6662;1.7772;0.0;-34.68;14.88;-34.07;185.42;82.41;-50.99;0.0;19.194;22.509424;88.40601;;NaN;;72.69032;;0 / 0;5236;2020-02-14 21:04:05:772
1.972;-8.176;2.221;-0.049;-9.644;1.776;-1.207;0.802;-1.873;2.0504;-1.6662;1.7772;0.0;-32.34;15.29;-36.05;185.42;82.41;-50.99;0.0;19.194;22.509424;88.40601;;NaN;;72.69032;;0 / 0;5245;2020-02-14 21:04:05:781
1.972;-8.176;2.221;-0.049;-9.644;1.776;-1.207;0.802;-1.873;2.0504;-1.6662;1.7772;0.0;-32.34;15.29;-36.05;185.42;82.41;-50.99;0.0;19.194;22.509424;88.40601;;NaN;;72.69032;;0 / 0;5256;2020-02-14 21:04:05:792
1.972;-8.176;2.221;-0.12;-9.555;2.202;-2.34;-1.573;0.35;1.1354;-0.9607;-0.1157;0.0;-32.34;15.29;-36.05;185.42;82.41;-50.99;0.0;22.485;22.509424;88.40601;;NaN;;72.69032;;0 / 0;5266;2020-02-14 21:04:05:802
2.738;-7.908;1.091;-0.12;-9.555;2.202;-2.34;-1.573;0.35;1.1354;-0.9607;-0.1157;0.0;-30.59;15.42;-38.28;134.06;77.0;3.12;0.0;22.485;22.509424;88.40601;;NaN;;72.69032;;0 / 0;5276;2020-02-14 21:04:05:812
2.738;-7.908;1.091;-0.12;-9.555;2.202;-2.34;-1.573;0.35;1.1354;-0.9607;-0.1157;0.0;-30.59;15.42;-38.28;134.06;77.0;3.12;0.0;22.485;22.509424;88.40601;;NaN;;72.69032;;0 / 0;5285;2020-02-14 21:04:05:821
2.738;-7.908;1.091;0.349;-9.512;2.358;-3.055;-1.19;2.004;0.0762;-0.0759;-1.5576;0.0;-30.59;15.42;-38.28;134.06;77.0;3.12;0.0;22.485;22.509424;88.40601;;NaN;;72.69032;;0 / 0;5296;2020-02-14 21:04:05:832
3.906;-8.77;0.191;0.349;-9.512;2.358;-3.055;-1.19;2.004;0.0762;-0.0759;-1.5576;0.0;-30.59;15.42;-38.28;134.06;77.0;3.12;0.0;22.485;22.509424;88.40601;;NaN;;72.69032;;0 / 0;5306;2020-02-14 21:04:05:842
3.906;-8.77;0.191;0.349;-9.512;2.358;-3.055;-1.19;2.004;0.0762;-0.0759;-1.5576;0.0;-27.9;14.82;-39.78;134.06;77.0;3.12;0.0;22.485;22.509424;88.40601;;NaN;;72.69032;;0 / 0;5316;2020-02-14 21:04:05:852
3.906;-8.77;0.191;0.349;-9.512;2.358;-3.055;-1.19;2.004;0.0762;-0.0759;-1.5576;0.0;-27.9;14.82;-39.78;134.06;77.0;3.12;0.0;22.485;22.509424;88.40601;;NaN;;72.69032;;0 / 0;5326;2020-02-14 21:04:05:862
3.906;-8.77;0.191;1.186;-9.545;1.908;-5.419;-0.106;6.839;-2.4726;1.5909;-2.9515;0.0;-27.9;14.82;-39.78;134.06;77.0;3.12;0.0;22.485;22.509424;88.40601;;NaN;;72.69032;;0 / 0;5335;2020-02-14 21:04:05:871
5.514;-9.497;0.229;1.186;-9.545;1.908;-5.419;-0.106;6.839;-2.4726;1.5909;-2.9515;0.0;-27.9;14.82;-39.78;134.06;77.0;3.12;0.0;22.485;22.509424;88.40601;;NaN;;72.69032;;0 / 0;5346;2020-02-14 21:04:05:882
5.514;-9.497;0.229;1.186;-9.545;1.908;-5.419;-0.106;6.839;-2.4726;1.5909;-2.9515;0.0;-24.0;15.17;-42.96;182.98;76.76;-31.86;0.0;22.485;22.509424;88.40601;;NaN;;72.69032;;0 / 0;5356;2020-02-14 21:04:05:892
5.514;-9.497;0.229;1.946;-9.532;1.227;-2.779;-0.311;-1.332;-2.5664;2.0249;-2.8527;0.0;-24.0;15.17;-42.96;182.98;76.76;-31.86;0.0;22.485;22.509424;88.40601;;NaN;;72.69032;;0 / 0;5365;2020-02-14 21:04:05:901
5.514;-9.497;0.229;1.946;-9.532;1.227;-2.779;-0.311;-1.332;-2.5664;2.0249;-2.8527;0.0;-24.0;15.17;-42.96;182.98;76.76;-31.86;0.0;22.485;22.509424;88.40601;;NaN;;72.69032;;0 / 0;5376;2020-02-14 21:04:05:912
3.772;-8.808;2.068;1.946;-9.532;1.227;-2.779;-0.311;-1.332;-2.5664;2.0249;-2.8527;0.0;-24.0;15.17;-42.96;182.98;76.76;-31.86;0.0;22.485;22.509424;88.40601;;NaN;;72.69032;;0 / 0;5385;2020-02-14 21:04:05:921
3.772;-8.808;2.068;2.608;-9.424;0.735;-0.905;-0.871;-0.966;-2.0856;2.1256;-2.371;0.0;-20.27;15.6;-46.14;182.98;76.76;-31.86;0.0;22.485;22.509424;88.40601;;NaN;;72.69032;;0 / 0;5396;2020-02-14 21:04:05:932
3.772;-8.808;2.068;2.608;-9.424;0.735;-0.905;-0.871;-0.966;-2.0856;2.1256;-2.371;0.0;-20.27;15.6;-46.14;182.98;76.76;-31.86;0.0;22.485;22.509424;88.40601;;NaN;;72.69032;;0 / 0;5405;2020-02-14 21:04:05:941
3.121;-8.904;1.187;2.608;-9.424;0.735;-0.905;-0.871;-0.966;-2.0856;2.1256;-2.371;0.0;-20.27;15.6;-46.14;182.98;76.76;-31.86;0.0;22.485;22.509424;88.40601;;NaN;;72.69032;;0 / 0;5416;2020-02-14 21:04:05:952
3.121;-8.904;1.187;3.111;-9.29;0.412;-0.035;-0.124;-0.922;-1.6347;2.0562;-1.6823;0.0;-20.27;15.6;-46.14;182.98;76.76;-31.86;0.0;22.485;22.509424;88.40601;;NaN;;72.69032;;0 / 0;5426;2020-02-14 21:04:05:962
3.121;-8.904;1.187;3.111;-9.29;0.412;-0.035;-0.124;-0.922;-1.6347;2.0562;-1.6823;0.0;-18.18;16.19;-45.96;247.96;71.34;-82.46;0.0;22.485;22.509424;88.40601;;NaN;;72.69032;;0 / 0;5436;2020-02-14 21:04:05:972
3.121;-8.904;1.187;3.111;-9.29;0.412;-0.035;-0.124;-0.922;-1.6347;2.0562;-1.6823;0.0;-18.18;16.19;-45.96;247.96;71.34;-82.46;0.0;22.485;22.509424;88.40601;;NaN;;72.69032;;0 / 0;5446;2020-02-14 21:04:05:982
3.236;-9.593;2.106;3.111;-9.29;0.412;-0.035;-0.124;-0.922;-1.6347;2.0562;-1.6823;0.0;-18.18;16.19;-45.96;247.96;71.34;-82.46;0.0;22.485;22.509424;88.40601;;NaN;;72.69032;;0 / 0;5456;2020-02-14 21:04:05:992
3.236;-9.593;2.106;3.392;-9.176;0.674;0.137;0.466;-1.246;0.6256;1.9187;-0.4337;0.0;-18.18;16.19;-45.96;247.96;71.34;-82.46;0.0;22.485;22.509424;88.40601;;NaN;;72.69032;;0 / 0;5466;2020-02-14 21:04:06:002
3.236;-9.593;2.106;3.392;-9.176;0.674;0.137;0.466;-1.246;0.6256;1.9187;-0.4337;0.0;-15.9;16.32;-45.12;247.96;71.34;-82.46;0.0;22.485;22.509424;88.40601;;NaN;;72.69032;;0 / 0;5476;2020-02-14 21:04:06:012
4.997;-9.114;-3.638;3.392;-9.176;0.674;0.137;0.466;-1.246;0.6256;1.9187;-0.4337;0.0;-15.9;16.32;-45.12;247.96;71.34;-82.46;0.0;22.485;22.509424;88.40601;;NaN;;72.69032;;0 / 0;5485;2020-02-14 21:04:06:021
4.997;-9.114;-3.638;3.438;-9.15;0.784;-1.424;-0.297;1.983;-0.7128;1.601;-0.294;0.0;-15.9;16.32;-45.12;247.96;71.34;-82.46;0.0;22.485;22.509424;88.40601;;NaN;;72.69032;;0 / 0;5497;2020-02-14 21:04:06:033
4.997;-9.114;-3.638;3.438;-9.15;0.784;-1.424;-0.297;1.983;-0.7128;1.601;-0.294;0.0;-15.9;16.32;-45.12;247.96;71.34;-82.46;0.0;22.485;22.509424;88.40601;;NaN;;72.69032;;0 / 0;5506;2020-02-14 21:04:06:042
4.461;-8.119;1.857;3.438;-9.15;0.784;-1.424;-0.297;1.983;-0.7128;1.601;-0.294;0.0;-13.62;16.02;-46.2;248.4;68.92;-77.15;0.0;22.485;22.509424;88.40601;;NaN;;72.69032;;0 / 0;5516;2020-02-14 21:04:06:052
4.461;-8.119;1.857;3.438;-9.15;0.784;-1.424;-0.297;1.983;-0.7128;1.601;-0.294;0.0;-13.62;16.02;-46.2;248.4;68.92;-77.15;0.0;22.485;22.509424;88.40601;;NaN;;72.69032;;0 / 0;5526;2020-02-14 21:04:06:062
4.461;-8.119;1.857;3.504;-9.128;0.754;-1.412;-1.909;-1.097;-0.6381;1.5348;-0.4007;0.0;-13.62;16.02;-46.2;248.4;68.92;-77.15;0.0;22.485;22.509424;88.40601;;NaN;;72.69032;;0 / 0;5536;2020-02-14 21:04:06:072
6.146;-7.736;-0.919;3.504;-9.128;0.754;-1.412;-1.909;-1.097;-0.6381;1.5348;-0.4007;0.0;-13.62;16.02;-46.2;248.4;68.92;-77.15;0.0;22.485;22.509424;88.40601;;NaN;;72.69032;;0 / 0;5546;2020-02-14 21:04:06:082
6.146;-7.736;-0.919;3.504;-9.128;0.754;-1.412;-1.909;-1.097;-0.6381;1.5348;-0.4007;0.0;-11.75;16.68;-46.56;248.4;68.92;-77.15;0.0;22.485;22.509424;88.40601;;NaN;;72.69032;;0 / 0;5555;2020-02-14 21:04:06:091
6.146;-7.736;-0.919;3.504;-9.128;0.754;-1.412;-1.909;-1.097;-0.6381;1.5348;-0.4007;0.0;-11.75;16.68;-46.56;248.4;68.92;-77.15;0.0;22.485;22.509424;88.40601;;NaN;;72.69032;;0 / 0;5566;2020-02-14 21:04:06:102
6.146;-7.736;-0.919;3.882;-8.989;0.53;-3.553;1.743;1.96;-1.6778;1.4733;-1.4051;0.0;-11.75;16.68;-46.56;248.4;68.92;-77.15;0.0;22.485;22.509424;88.40601;;NaN;;72.69032;;0 / 0;5575;2020-02-14 21:04:06:111
7.544;-9.153;-0.88;3.882;-8.989;0.53;-3.553;1.743;1.96;-1.6778;1.4733;-1.4051;0.0;-11.75;16.68;-46.56;248.4;68.92;-77.15;0.0;18.293;22.509424;88.40601;;NaN;;72.69032;;0 / 0;5586;2020-02-14 21:04:06:122
7.544;-9.153;-0.88;3.882;-8.989;0.53;-3.553;1.743;1.96;-1.6778;1.4733;-1.4051;0.0;-10.8;18.18;-46.32;259.08;66.45;-82.23;0.0;18.293;22.509424;88.40601;;NaN;;72.69032;;0 / 0;5596;2020-02-14 21:04:06:132
7.544;-9.153;-0.88;4.294;-8.811;0.283;-3.659;0.3;-1.242;-1.2478;1.6561;-1.7269;0.0;-10.8;18.18;-46.32;259.08;66.45;-82.23;0.0;18.293;22.509424;88.40601;;NaN;;72.69032;;0 / 0;5605;2020-02-14 21:04:06:141
9.057;-10.895;0.976;4.294;-8.811;0.283;-3.659;0.3;-1.242;-1.2478;1.6561;-1.7269;0.0;-10.8;18.18;-46.32;259.08;66.45;-82.23;0.0;18.293;22.509424;88.40601;;NaN;;72.69032;;0 / 0;5616;2020-02-14 21:04:06:152
9.057;-10.895;0.976;4.294;-8.811;0.283;-3.659;0.3;-1.242;-1.2478;1.6561;-1.7269;0.0;-11.1;20.21;-45.6;259.08;66.45;-82.23;0.0;18.293;22.509424;88.40601;;NaN;;72.69032;;0 / 0;5626;2020-02-14 21:04:06:162
9.057;-10.895;0.976;4.294;-8.811;0.283;-3.659;0.3;-1.242;-1.2478;1.6561;-1.7269;0.0;-11.1;20.21;-45.6;259.08;66.45;-82.23;0.0;18.293;22.509424;88.40601;;NaN;;72.69032;;0 / 0;5636;2020-02-14 21:04:06:172
9.057;-10.895;0.976;4.847;-8.522;0.174;-4.305;6.5;0.024;-1.2061;1.3229;-1.4125;0.0;-11.1;20.21;-45.6;259.08;66.45;-82.23;0.0;18.293;22.509424;88.40601;;NaN;;72.69032;;0 / 0;5646;2020-02-14 21:04:06:182
5.629;-17.195;0.497;4.847;-8.522;0.174;-4.305;6.5;0.024;-1.2061;1.3229;-1.4125;0.0;-12.71;22.38;-44.16;267.66;60.35;-87.94;0.0;18.293;22.509424;88.40601;;NaN;;72.69032;;0 / 0;5656;2020-02-14 21:04:06:192
5.629;-17.195;0.497;4.847;-8.522;0.174;-4.305;6.5;0.024;-1.2061;1.3229;-1.4125;0.0;-12.71;22.38;-44.16;267.66;60.35;-87.94;0.0;18.293;22.509424;88.40601;;NaN;;72.69032;;0 / 0;5666;2020-02-14 21:04:06:202
5.629;-17.195;0.497;4.959;-8.459;0.107;2.125;10.758;-1.663;-0.4893;0.8158;0.0808;0.0;-12.71;22.38;-44.16;267.66;60.35;-87.94;0.0;18.293;22.509424;88.40601;;NaN;;72.69032;;0 / 0;5676;2020-02-14 21:04:06:212
5.629;-17.195;0.497;4.959;-8.459;0.107;2.125;10.758;-1.663;-0.4893;0.8158;0.0808;0.0;-15.29;23.82;-42.71;267.66;60.35;-87.94;0.0;18.293;22.509424;88.40601;;NaN;;72.69032;;0 / 0;5686;2020-02-14 21:04:06:222
0.957;-19.57;2.182;4.959;-8.459;0.107;2.125;10.758;-1.663;-0.4893;0.8158;0.0808;0.0;-15.29;23.82;-42.71;267.66;60.35;-87.94;0.0;18.293;22.509424;88.40601;;NaN;;72.69032;;0 / 0;5696;2020-02-14 21:04:06:232
0.957;-19.57;2.182;4.959;-8.459;0.107;2.125;10.758;-1.663;-0.4893;0.8158;0.0808;0.0;-15.29;23.82;-42.71;267.66;60.35;-87.94;0.0;18.293;22.509424;88.40601;;NaN;;72.69032;;0 / 0;5706;2020-02-14 21:04:06:242
0.957;-19.57;2.182;4.512;-8.702;0.261;5.384;7.341;-2.08;0.6587;-0.1494;1.9442;0.0;-19.14;24.0;-40.8;262.96;59.61;-88.76;0.0;18.293;22.509424;88.40601;;NaN;;72.69032;;0 / 0;5716;2020-02-14 21:04:06:252
-0.919;-11.795;2.508;4.512;-8.702;0.261;5.384;7.341;-2.08;0.6587;-0.1494;1.9442;0.0;-19.14;24.0;-40.8;262.96;59.61;-88.76;0.0;18.293;22.509424;88.40601;;NaN;;72.69032;;0 / 0;5726;2020-02-14 21:04:06:262
-0.919;-11.795;2.508;4.512;-8.702;0.261;5.384;7.341;-2.08;0.6587;-0.1494;1.9442;0.0;-19.14;24.0;-40.8;262.96;59.61;-88.76;0.0;18.293;22.509424;88.40601;;NaN;;72.69032;;0 / 0;5735;2020-02-14 21:04:06:271
-0.919;-11.795;2.508;4.512;-8.702;0.261;5.384;7.341;-2.08;0.6587;-0.1494;1.9442;0.0;-19.14;24.0;-40.8;262.96;59.61;-88.76;0.0;18.293;22.509424;88.40601;;NaN;;72.69032;;0 / 0;5746;2020-02-14 21:04:06:282
-0.919;-11.795;2.508;3.847;-9.011;0.393;4.759;-1.67;-1.363;1.1348;-1.4555;2.8238;0.0;-23.34;23.51;-39.12;262.96;59.61;-88.76;0.0;18.293;22.509424;88.40601;;NaN;;72.69032;;0 / 0;5756;2020-02-14 21:04:06:292
-0.612;-4.48;-4.289;3.847;-9.011;0.393;4.759;-1.67;-1.363;1.1348;-1.4555;2.8238;0.0;-23.34;23.51;-39.12;262.96;59.61;-88.76;0.0;18.293;22.509424;88.40601;;NaN;;72.69032;;0 / 0;5766;2020-02-14 21:04:06:302
-0.612;-4.48;-4.289;3.847;-9.011;0.393;4.759;-1.67;-1.363;1.1348;-1.4555;2.8238;0.0;-23.34;23.51;-39.12;262.96;59.61;-88.76;0.0;18.293;22.509424;88.40601;;NaN;;72.69032;;0 / 0;5776;2020-02-14 21:04:06:312
-0.612;-4.48;-4.289;2.693;-9.422;0.37;1.985;-4.368;0.997;0.5469;-2.6342;3.2458;0.0;-24.6;22.74;-38.39;243.82;66.77;-84.17;0.0;18.293;22.509424;88.40601;;NaN;;72.69032;;0 / 0;5785;2020-02-14 21:04:06:321
1.589;-6.472;1.895;2.693;-9.422;0.37;1.985;-4.368;0.997;0.5469;-2.6342;3.2458;0.0;-24.6;22.74;-38.39;243.82;66.77;-84.17;0.0;18.293;22.509424;88.40601;;NaN;;72.69032;;0 / 0;5796;2020-02-14 21:04:06:332
1.589;-6.472;1.895;2.693;-9.422;0.37;1.985;-4.368;0.997;0.5469;-2.6342;3.2458;0.0;-24.6;22.74;-38.39;243.82;66.77;-84.17;0.0;18.293;22.509424;88.40601;;NaN;;72.69032;;0 / 0;5806;2020-02-14 21:04:06:342
1.589;-6.472;1.895;2.693;-9.422;0.37;1.985;-4.368;0.997;0.5469;-2.6342;3.2458;0.0;-25.43;22.14;-37.8;243.82;66.77;-84.17;0.0;18.293;22.509424;88.40601;;NaN;;72.69032;;0 / 0;5816;2020-02-14 21:04:06:352
1.589;-6.472;1.895;1.792;-9.635;0.347;-0.495;-1.803;-0.851;0.4374;-2.2426;1.7891;0.0;-25.43;22.14;-37.8;243.82;66.77;-84.17;0.0;18.293;22.509424;88.40601;;NaN;;72.69032;;0 / 0;5826;2020-02-14 21:04:06:362
2.47;-7.831;0.478;1.792;-9.635;0.347;-0.495;-1.803;-0.851;0.4374;-2.2426;1.7891;0.0;-25.43;22.14;-37.8;243.82;66.77;-84.17;0.0;18.293;22.509424;88.40601;;NaN;;72.69032;;0 / 0;5835;2020-02-14 21:04:06:371
