sep=;
ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);GRAVITY X (m/s²);GRAVITY Y (m/s²);GRAVITY Z (m/s²);LINEAR ACCELERATION X (m/s²);LINEAR ACCELERATION Y (m/s²);LINEAR ACCELERATION Z (m/s²);GYROSCOPE X (rad/s);GYROSCOPE Y (rad/s);GYROSCOPE Z (rad/s);LIGHT (lux);MAGNETIC FIELD X (μT);MAGNETIC FIELD Y (μT);MAGNETIC FIELD Z (μT);ORIENTATION Z (azimuth °);ORIENTATION X (pitch °);ORIENTATION Y (roll °);PROXIMITY (i);SOUND LEVEL (dB);LOCATION Latitude : ;LOCATION Longitude : ;LOCATION Altitude ( m);LOCATION Altitude-google ( m);LOCATION Speed ( m/s);LOCATION Accuracy ( m);LOCATION ORIENTATION (°);Satellites in range;Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
-0.574;-4.289;-7.889;-6.147;-7.276;2.331;-4.948;4.491;21.74;-8.2318;7.22;-1.5358;0.0;-10.74;32.64;-24.3;114.49;71.29;26.57;0.0;44.201;22.501019;88.36865;161.61;NaN;0.0;18.064516;312.66;6 / 6;76498;2020-02-17 19:33:40:945
0.248;-22.653;-17.789;-6.147;-7.276;2.331;-4.948;4.491;21.74;-8.2318;7.22;-1.5358;0.0;-13.74;32.57;-24.35;47.04;47.9;69.23;0.0;44.201;22.501019;88.36865;161.61;NaN;0.0;18.064516;312.66;6 / 6;76508;2020-02-17 19:33:40:955
0.248;-22.653;-17.789;-6.147;-7.276;2.331;-4.948;4.491;21.74;-8.2318;7.22;-1.5358;0.0;-13.74;32.57;-24.35;47.04;47.9;69.23;0.0;44.201;22.501019;88.36865;161.61;NaN;0.0;18.064516;312.66;6 / 6;76518;2020-02-17 19:33:40:965
0.248;-22.653;-17.789;-6.147;-7.276;2.331;-4.948;4.491;21.74;-8.2318;7.22;-1.5358;0.0;-13.74;32.57;-24.35;47.04;47.9;69.23;0.0;47.222;22.501019;88.36865;161.61;NaN;0.0;18.064516;312.66;6 / 6;76528;2020-02-17 19:33:40:975
0.248;-22.653;-17.789;-5.491;-8.114;-0.411;-7.438;14.549;10.375;-5.9784;5.8413;-4.0636;0.0;-13.74;32.57;-24.35;47.04;47.9;69.23;0.0;47.222;22.501019;88.36865;161.61;NaN;0.0;18.064516;312.66;6 / 6;76538;2020-02-17 19:33:40:985
0.229;-15.07;-7.678;-5.491;-8.114;-0.411;-7.438;14.549;10.375;-5.9784;5.8413;-4.0636;0.0;-15.06;31.56;-24.9;47.04;47.9;69.23;0.0;47.222;22.501019;88.36865;161.61;NaN;0.0;18.064516;312.66;6 / 6;76548;2020-02-17 19:33:40:995
0.229;-15.07;-7.678;-5.491;-8.114;-0.411;-7.438;14.549;10.375;-5.9784;5.8413;-4.0636;0.0;-15.06;31.56;-24.9;47.04;47.9;69.23;0.0;47.222;22.501019;88.36865;161.61;NaN;0.0;18.064516;312.66;6 / 6;76558;2020-02-17 19:33:41:005
0.229;-15.07;-7.678;-3.986;-8.524;-2.758;-1.003;-2.654;3.874;-3.9858;3.4819;-3.1914;0.0;-15.06;31.56;-24.9;47.04;47.9;69.23;0.0;47.222;22.501019;88.36865;161.61;NaN;0.0;18.064516;312.66;6 / 6;76568;2020-02-17 19:33:41:015
0.229;-15.07;-7.678;-3.986;-8.524;-2.758;-1.003;-2.654;3.874;-3.9858;3.4819;-3.1914;0.0;-16.14;31.67;-24.9;16.12;60.38;124.68;0.0;47.222;22.501019;88.36865;161.61;NaN;0.0;18.064516;312.66;6 / 6;76578;2020-02-17 19:33:41:025
-3.925;0.574;-5.055;-3.986;-8.524;-2.758;-1.003;-2.654;3.874;-3.9858;3.4819;-3.1914;0.0;-16.14;31.67;-24.9;16.12;60.38;124.68;0.0;47.222;22.501019;88.36865;161.61;NaN;0.0;18.064516;312.66;6 / 6;76588;2020-02-17 19:33:41:035
-3.925;0.574;-5.055;-3.986;-8.524;-2.758;-1.003;-2.654;3.874;-3.9858;3.4819;-3.1914;0.0;-16.14;31.67;-24.9;16.12;60.38;124.68;0.0;47.222;22.501019;88.36865;161.61;NaN;0.0;18.064516;312.66;6 / 6;76598;2020-02-17 19:33:41:045
-3.925;0.574;-5.055;-2.968;-8.391;-4.115;4.822;-4.128;-0.546;-2.3797;1.1428;-1.4975;0.0;-17.82;32.16;-24.96;16.12;60.38;124.68;0.0;47.222;22.501019;88.36865;161.61;NaN;0.0;18.064516;312.66;6 / 6;76608;2020-02-17 19:33:41:055
-8.751;-18.478;-4.27;-2.968;-8.391;-4.115;4.822;-4.128;-0.546;-2.3797;1.1428;-1.4975;0.0;-17.82;32.16;-24.96;16.12;60.38;124.68;0.0;47.222;22.501019;88.36865;161.61;NaN;0.0;18.064516;312.66;6 / 6;76618;2020-02-17 19:33:41:065
-8.751;-18.478;-4.27;-2.968;-8.391;-4.115;4.822;-4.128;-0.546;-2.3797;1.1428;-1.4975;0.0;-17.82;32.16;-24.96;16.12;60.38;124.68;0.0;47.222;22.501019;88.36865;161.61;NaN;0.0;18.064516;312.66;6 / 6;76628;2020-02-17 19:33:41:075
-8.751;-18.478;-4.27;-2.968;-8.391;-4.115;4.822;-4.128;-0.546;-2.3797;1.1428;-1.4975;0.0;-17.82;32.16;-24.96;16.12;60.38;124.68;0.0;47.222;22.501019;88.36865;161.61;NaN;0.0;18.064516;312.66;6 / 6;76638;2020-02-17 19:33:41:085
-8.751;-18.478;-4.27;-2.721;-8.418;-4.229;-6.385;11.467;-7.921;0.4063;-0.6149;-1.0136;0.0;-17.69;32.46;-24.66;357.85;59.15;147.24;0.0;47.222;22.501019;88.36865;161.61;NaN;0.0;18.064516;312.66;6 / 6;76648;2020-02-17 19:33:41:095
-0.459;-1.493;10.953;-2.721;-8.418;-4.229;-6.385;11.467;-7.921;0.4063;-0.6149;-1.0136;0.0;-17.69;32.46;-24.66;357.85;59.15;147.24;0.0;47.222;22.501019;88.36865;161.61;NaN;0.0;18.064516;312.66;6 / 6;76658;2020-02-17 19:33:41:105
-0.459;-1.493;10.953;-2.721;-8.418;-4.229;-6.385;11.467;-7.921;0.4063;-0.6149;-1.0136;0.0;-17.69;32.46;-24.66;357.85;59.15;147.24;0.0;47.222;22.501019;88.36865;161.61;NaN;0.0;18.064516;312.66;6 / 6;76668;2020-02-17 19:33:41:115
-0.459;-1.493;10.953;-3.458;-8.518;-3.413;5.013;-12.399;-4.979;1.5002;-4.2493;2.8092;0.0;-16.32;32.34;-25.2;357.85;59.15;147.24;0.0;47.222;22.501019;88.36865;161.61;NaN;0.0;18.064516;312.66;6 / 6;76678;2020-02-17 19:33:41:125
-5.514;-0.631;6.434;-3.458;-8.518;-3.413;5.013;-12.399;-4.979;1.5002;-4.2493;2.8092;0.0;-16.32;32.34;-25.2;357.85;59.15;147.24;0.0;47.222;22.501019;88.36865;161.61;NaN;0.0;18.064516;312.66;6 / 6;76688;2020-02-17 19:33:41:135
-5.514;-0.631;6.434;-3.458;-8.518;-3.413;5.013;-12.399;-4.979;1.5002;-4.2493;2.8092;0.0;-16.32;32.34;-25.2;357.85;59.15;147.24;0.0;47.222;22.501019;88.36865;161.61;NaN;0.0;18.064516;312.66;6 / 6;76698;2020-02-17 19:33:41:145
-5.514;-0.631;6.434;-3.458;-8.518;-3.413;5.013;-12.399;-4.979;1.5002;-4.2493;2.8092;0.0;-14.21;31.85;-26.28;12.12;60.3;134.62;0.0;47.222;22.501019;88.36865;161.61;NaN;0.0;18.064516;312.66;6 / 6;76708;2020-02-17 19:33:41:155
-5.514;-0.631;6.434;-4.609;-8.398;-2.094;-1.476;3.219;-7.283;3.1526;-5.575;1.8321;0.0;-14.21;31.85;-26.28;12.12;60.3;134.62;0.0;47.222;22.501019;88.36865;161.61;NaN;0.0;18.064516;312.66;6 / 6;76718;2020-02-17 19:33:41:165
-0.019;-19.015;4.251;-4.609;-8.398;-2.094;-1.476;3.219;-7.283;3.1526;-5.575;1.8321;0.0;-14.21;31.85;-26.28;12.12;60.3;134.62;0.0;47.222;22.501019;88.36865;161.61;NaN;0.0;18.064516;312.66;6 / 6;76728;2020-02-17 19:33:41:175
-0.019;-19.015;4.251;-4.609;-8.398;-2.094;-1.476;3.219;-7.283;3.1526;-5.575;1.8321;0.0;-14.21;31.85;-26.28;12.12;60.3;134.62;0.0;47.222;22.501019;88.36865;161.61;NaN;0.0;18.064516;312.66;6 / 6;76738;2020-02-17 19:33:41:185
-0.019;-19.015;4.251;-4.421;-8.753;0.083;-8.888;13.094;-3.335;4.0412;-4.6531;-2.1365;0.0;-10.2;29.58;-30.78;12.12;60.3;134.62;0.0;47.222;22.501019;88.36865;161.61;NaN;0.0;18.064516;312.66;6 / 6;76748;2020-02-17 19:33:41:195
-0.019;-19.015;4.251;-4.421;-8.753;0.083;-8.888;13.094;-3.335;4.0412;-4.6531;-2.1365;0.0;-10.2;29.58;-30.78;12.12;60.3;134.62;0.0;47.222;22.501019;88.36865;161.61;NaN;0.0;18.064516;312.66;6 / 6;76758;2020-02-17 19:33:41:205
6.012;-14.725;2.374;-4.421;-8.753;0.083;-8.888;13.094;-3.335;4.0412;-4.6531;-2.1365;0.0;-10.2;29.58;-30.78;12.12;60.3;134.62;0.0;47.222;22.501019;88.36865;161.61;NaN;0.0;18.064516;312.66;6 / 6;76768;2020-02-17 19:33:41:215
6.012;-14.725;2.374;-4.421;-8.753;0.083;-8.888;13.094;-3.335;4.0412;-4.6531;-2.1365;0.0;-10.2;29.58;-30.78;12.12;60.3;134.62;0.0;47.222;22.501019;88.36865;161.61;NaN;0.0;18.064516;312.66;6 / 6;76778;2020-02-17 19:33:41:225
6.012;-14.725;2.374;-3.624;-9.039;1.15;-7.002;-0.499;-0.947;2.6482;0.757;-3.7359;0.0;-5.22;25.85;-35.16;82.3;67.19;72.39;0.0;47.222;22.501019;88.36865;161.61;NaN;0.0;18.064516;312.66;6 / 6;76788;2020-02-17 19:33:41:235
0.67;-6.912;1.646;-3.624;-9.039;1.15;-7.002;-0.499;-0.947;2.6482;0.757;-3.7359;0.0;-5.22;25.85;-35.16;82.3;67.19;72.39;0.0;47.222;22.501019;88.36865;161.61;NaN;0.0;18.064516;312.66;6 / 6;76798;2020-02-17 19:33:41:245
0.67;-6.912;1.646;-3.624;-9.039;1.15;-7.002;-0.499;-0.947;2.6482;0.757;-3.7359;0.0;-5.22;25.85;-35.16;82.3;67.19;72.39;0.0;47.222;22.501019;88.36865;161.61;NaN;0.0;18.064516;312.66;6 / 6;76808;2020-02-17 19:33:41:255
0.67;-6.912;1.646;-2.07;-9.488;1.362;-0.245;-3.536;1.716;0.9748;5.2925;-4.7065;0.0;-5.22;25.85;-35.16;82.3;67.19;72.39;0.0;47.222;22.501019;88.36865;161.61;NaN;0.0;18.064516;312.66;6 / 6;76818;2020-02-17 19:33:41:265
0.67;-6.912;1.646;-2.07;-9.488;1.362;-0.245;-3.536;1.716;0.9748;5.2925;-4.7065;0.0;-1.92;22.08;-37.55;82.3;67.19;72.39;0.0;47.222;22.501019;88.36865;161.61;NaN;0.0;18.064516;312.66;6 / 6;76828;2020-02-17 19:33:41:275
-2.853;-6.089;-1.148;-2.07;-9.488;1.362;-0.245;-3.536;1.716;0.9748;5.2925;-4.7065;0.0;-1.92;22.08;-37.55;82.3;67.19;72.39;0.0;47.222;22.501019;88.36865;161.61;NaN;0.0;18.064516;312.66;6 / 6;76838;2020-02-17 19:33:41:285
-2.853;-6.089;-1.148;-2.07;-9.488;1.362;-0.245;-3.536;1.716;0.9748;5.2925;-4.7065;0.0;-1.92;22.08;-37.55;82.3;67.19;72.39;0.0;47.222;22.501019;88.36865;161.61;NaN;0.0;18.064516;312.66;6 / 6;76848;2020-02-17 19:33:41:295
-2.853;-6.089;-1.148;-0.994;-9.689;1.136;1.661;-3.587;2.035;-0.2011;4.3997;-2.5175;0.0;-1.92;22.08;-37.55;82.3;67.19;72.39;0.0;46.562;22.501019;88.36865;161.61;NaN;0.0;18.064516;312.66;6 / 6;76858;2020-02-17 19:33:41:305
-1.876;-7.774;-0.517;-0.994;-9.689;1.136;1.661;-3.587;2.035;-0.2011;4.3997;-2.5175;0.0;0.48;18.35;-39.66;135.68;81.14;41.19;0.0;46.562;22.501019;88.36865;161.61;NaN;0.0;18.064516;312.66;6 / 6;76868;2020-02-17 19:33:41:315
-1.876;-7.774;-0.517;-0.994;-9.689;1.136;1.661;-3.587;2.035;-0.2011;4.3997;-2.5175;0.0;0.48;18.35;-39.66;135.68;81.14;41.19;0.0;46.562;22.501019;88.36865;161.61;NaN;0.0;18.064516;312.66;6 / 6;76878;2020-02-17 19:33:41:325
-1.876;-7.774;-0.517;-0.994;-9.689;1.136;1.661;-3.587;2.035;-0.2011;4.3997;-2.5175;0.0;0.48;18.35;-39.66;135.68;81.14;41.19;0.0;46.562;22.501019;88.36865;161.61;NaN;0.0;18.064516;312.66;6 / 6;76888;2020-02-17 19:33:41:335
-1.876;-7.774;-0.517;-0.897;-9.722;0.914;-0.543;-1.155;1.445;-0.5934;2.8665;0.1716;0.0;0.48;18.35;-39.66;135.68;81.14;41.19;0.0;46.562;22.501019;88.36865;161.61;NaN;0.0;18.064516;312.66;6 / 6;76898;2020-02-17 19:33:41:345
1.053;-7.946;-0.114;-0.897;-9.722;0.914;-0.543;-1.155;1.445;-0.5934;2.8665;0.1716;0.0;1.97;15.06;-41.58;135.68;81.14;41.19;0.0;46.562;22.501019;88.36865;161.61;NaN;0.0;18.064516;312.66;6 / 6;76908;2020-02-17 19:33:41:355
1.053;-7.946;-0.114;-0.897;-9.722;0.914;-0.543;-1.155;1.445;-0.5934;2.8665;0.1716;0.0;1.97;15.06;-41.58;135.68;81.14;41.19;0.0;46.562;22.501019;88.36865;161.61;NaN;0.0;18.064516;312.66;6 / 6;76918;2020-02-17 19:33:41:365
1.053;-7.946;-0.114;-1.132;-9.728;0.502;-2.153;-1.964;0.951;-0.9286;2.6386;0.3779;0.0;1.97;15.06;-41.58;135.68;81.14;41.19;0.0;46.562;22.501019;88.36865;161.61;NaN;0.0;18.064516;312.66;6 / 6;76928;2020-02-17 19:33:41:375
0.268;-7.889;2.891;-1.132;-9.728;0.502;-2.153;-1.964;0.951;-0.9286;2.6386;0.3779;0.0;1.97;15.06;-41.58;135.68;81.14;41.19;0.0;46.562;22.501019;88.36865;161.61;NaN;0.0;18.064516;312.66;6 / 6;76938;2020-02-17 19:33:41:385
0.268;-7.889;2.891;-1.132;-9.728;0.502;-2.153;-1.964;0.951;-0.9286;2.6386;0.3779;0.0;4.98;12.66;-42.36;118.54;82.75;66.08;0.0;46.562;22.501019;88.36865;161.61;NaN;0.0;18.064516;312.66;6 / 6;76948;2020-02-17 19:33:41:395
0.268;-7.889;2.891;-1.132;-9.728;0.502;-2.153;-1.964;0.951;-0.9286;2.6386;0.3779;0.0;4.98;12.66;-42.36;118.54;82.75;66.08;0.0;46.562;22.501019;88.36865;161.61;NaN;0.0;18.064516;312.66;6 / 6;76958;2020-02-17 19:33:41:405
0.268;-7.889;2.891;-1.089;-9.74;0.333;-0.49;-1.649;-2.009;0.2176;2.6078;-0.6747;0.0;4.98;12.66;-42.36;118.54;82.75;66.08;0.0;46.562;22.501019;88.36865;161.61;NaN;0.0;18.064516;312.66;6 / 6;76968;2020-02-17 19:33:41:415
0.325;-10.149;0.402;-1.089;-9.74;0.333;-0.49;-1.649;-2.009;0.2176;2.6078;-0.6747;0.0;4.98;12.66;-42.36;118.54;82.75;66.08;0.0;46.562;22.501019;88.36865;161.61;NaN;0.0;18.064516;312.66;6 / 6;76978;2020-02-17 19:33:41:425
0.325;-10.149;0.402;-1.089;-9.74;0.333;-0.49;-1.649;-2.009;0.2176;2.6078;-0.6747;0.0;8.88;9.24;-42.66;118.54;82.75;66.08;0.0;46.562;22.501019;88.36865;161.61;NaN;0.0;18.064516;312.66;6 / 6;76988;2020-02-17 19:33:41:435
0.325;-10.149;0.402;-0.66;-9.777;0.379;-3.125;0.914;0.91;0.3167;2.648;-1.5803;0.0;8.88;9.24;-42.66;118.54;82.75;66.08;0.0;46.562;22.501019;88.36865;161.61;NaN;0.0;18.064516;312.66;6 / 6;76998;2020-02-17 19:33:41:445
0.325;-10.149;0.402;-0.66;-9.777;0.379;-3.125;0.914;0.91;0.3167;2.648;-1.5803;0.0;8.88;9.24;-42.66;118.54;82.75;66.08;0.0;46.562;22.501019;88.36865;161.61;NaN;0.0;18.064516;312.66;6 / 6;77008;2020-02-17 19:33:41:455
1.953;-9.689;-2.01;-0.66;-9.777;0.379;-3.125;0.914;0.91;0.3167;2.648;-1.5803;0.0;10.67;7.32;-42.36;133.94;85.55;60.13;0.0;46.562;22.501019;88.36865;161.61;NaN;0.0;18.064516;312.66;6 / 6;77018;2020-02-17 19:33:41:465
1.953;-9.689;-2.01;-0.66;-9.777;0.379;-3.125;0.914;0.91;0.3167;2.648;-1.5803;0.0;10.67;7.32;-42.36;133.94;85.55;60.13;0.0;46.562;22.501019;88.36865;161.61;NaN;0.0;18.064516;312.66;6 / 6;77028;2020-02-17 19:33:41:475
1.953;-9.689;-2.01;-0.269;-9.796;0.362;0.221;1.304;2.923;-0.152;2.3926;-1.2261;0.0;10.67;7.32;-42.36;133.94;85.55;60.13;0.0;46.562;22.501019;88.36865;161.61;NaN;0.0;18.064516;312.66;6 / 6;77038;2020-02-17 19:33:41:485
0.038;-11.853;-2.144;-0.269;-9.796;0.362;0.221;1.304;2.923;-0.152;2.3926;-1.2261;0.0;12.24;5.64;-42.6;133.94;85.55;60.13;0.0;46.562;22.501019;88.36865;161.61;NaN;0.0;18.064516;312.66;6 / 6;77048;2020-02-17 19:33:41:495
0.038;-11.853;-2.144;-0.269;-9.796;0.362;0.221;1.304;2.923;-0.152;2.3926;-1.2261;0.0;12.24;5.64;-42.6;133.94;85.55;60.13;0.0;46.562;22.501019;88.36865;161.61;NaN;0.0;18.064516;312.66;6 / 6;77058;2020-02-17 19:33:41:505
0.038;-11.853;-2.144;-0.083;-9.804;0.185;-1.622;1.854;1.71;-0.152;2.3926;-1.2261;0.0;12.24;5.64;-42.6;133.94;85.55;60.13;0.0;46.562;22.501019;88.36865;161.61;NaN;0.0;18.064516;312.66;6 / 6;77068;2020-02-17 19:33:41:515
0.038;-11.853;-2.144;-0.083;-9.804;0.185;-1.622;1.854;1.71;-1.0469;2.0849;-0.7997;0.0;13.79;3.95;-42.18;174.26;88.82;24.16;0.0;46.562;22.501019;88.36865;161.61;NaN;0.0;18.064516;312.66;6 / 6;77078;2020-02-17 19:33:41:525
5.572;-11.412;0.651;-0.083;-9.804;0.185;-1.622;1.854;1.71;-1.0469;2.0849;-0.7997;0.0;13.79;3.95;-42.18;174.26;88.82;24.16;0.0;46.562;22.501019;88.36865;161.61;NaN;0.0;18.064516;312.66;6 / 6;77089;2020-02-17 19:33:41:536
5.572;-11.412;0.651;0.24;-9.802;-0.125;-5.111;2.428;-0.724;-1.0469;2.0849;-0.7997;0.0;13.79;3.95;-42.18;174.26;88.82;24.16;0.0;46.562;22.501019;88.36865;161.61;NaN;0.0;18.064516;312.66;6 / 6;77098;2020-02-17 19:33:41:545
2.7;-13.615;-2.278;0.24;-9.802;-0.125;-5.111;2.428;-0.724;-1.0477;1.8096;-1.385;0.0;15.0;2.88;-42.3;174.26;88.82;24.16;0.0;46.562;22.501019;88.36865;161.61;NaN;0.0;18.064516;312.66;6 / 6;77112;2020-02-17 19:33:41:559
2.7;-13.615;-2.278;0.24;-9.802;-0.125;-5.111;2.428;-0.724;-1.0477;1.8096;-1.385;0.0;15.0;2.88;-42.3;174.26;88.82;24.16;0.0;46.562;22.501019;88.36865;161.61;NaN;0.0;18.064516;312.66;6 / 6;77118;2020-02-17 19:33:41:565
2.7;-13.615;-2.278;0.24;-9.802;-0.125;-5.111;2.428;-0.724;-1.0477;1.8096;-1.385;0.0;15.0;2.88;-42.3;174.26;88.82;24.16;0.0;46.562;22.501019;88.36865;161.61;NaN;0.0;18.064516;312.66;6 / 6;77128;2020-02-17 19:33:41:575
2.7;-13.615;-2.278;0.754;-9.763;-0.526;-2.146;4.224;4.498;-1.0477;1.8096;-1.385;0.0;15.0;2.88;-42.3;174.26;88.82;24.16;0.0;46.562;22.501019;88.36865;161.61;NaN;0.0;18.064516;312.66;6 / 6;77138;2020-02-17 19:33:41:585
6.97;-14.668;-3.791;0.754;-9.763;-0.526;-2.146;4.224;4.498;-1.2452;1.5043;-1.1614;0.0;16.56;2.33;-41.58;326.95;84.62;-124.9;0.0;46.562;22.501019;88.36865;161.61;NaN;0.0;18.064516;312.66;6 / 6;77148;2020-02-17 19:33:41:595
6.97;-14.668;-3.791;0.754;-9.763;-0.526;-2.146;4.224;4.498;-1.2452;1.5043;-1.1614;0.0;16.56;2.33;-41.58;326.95;84.62;-124.9;0.0;46.562;22.501019;88.36865;161.61;NaN;0.0;18.064516;312.66;6 / 6;77158;2020-02-17 19:33:41:605
6.97;-14.668;-3.791;1.416;-9.663;-0.882;-5.76;4.746;0.983;-1.2452;1.5043;-1.1614;0.0;16.56;2.33;-41.58;326.95;84.62;-124.9;0.0;46.562;22.501019;88.36865;161.61;NaN;0.0;18.064516;312.66;6 / 6;77168;2020-02-17 19:33:41:615
2.431;-12.638;0.153;1.416;-9.663;-0.882;-5.76;4.746;0.983;-0.708;1.2565;-1.8799;0.0;17.58;3.36;-40.25;326.95;84.62;-124.9;0.0;46.62;22.501019;88.36865;161.61;NaN;0.0;18.064516;312.66;6 / 6;77178;2020-02-17 19:33:41:625
2.431;-12.638;0.153;1.416;-9.663;-0.882;-5.76;4.746;0.983;-0.708;1.2565;-1.8799;0.0;17.58;3.36;-40.25;326.95;84.62;-124.9;0.0;46.62;22.501019;88.36865;161.61;NaN;0.0;18.064516;312.66;6 / 6;77188;2020-02-17 19:33:41:635
2.431;-12.638;0.153;1.416;-9.663;-0.882;-5.76;4.746;0.983;-0.708;1.2565;-1.8799;0.0;17.58;3.36;-40.25;326.95;84.62;-124.9;0.0;46.62;22.501019;88.36865;161.61;NaN;0.0;18.064516;312.66;6 / 6;77199;2020-02-17 19:33:41:646
2.431;-12.638;0.153;1.851;-9.577;-1.006;6.155;3.974;-1.415;-0.708;1.2565;-1.8799;0.0;17.58;3.36;-40.25;326.95;84.62;-124.9;0.0;46.62;22.501019;88.36865;161.61;NaN;0.0;18.064516;312.66;6 / 6;77208;2020-02-17 19:33:41:655
-8.425;-16.257;4.959;1.851;-9.577;-1.006;6.155;3.974;-1.415;-0.2913;1.2285;0.1633;0.0;17.69;7.56;-39.66;323.45;77.59;-118.52;0.0;46.62;22.501019;88.36865;161.61;NaN;0.0;18.064516;312.66;6 / 6;77218;2020-02-17 19:33:41:665
-8.425;-16.257;4.959;1.626;-9.63;-0.878;6.155;3.974;-1.415;-0.2913;1.2285;0.1633;0.0;17.69;7.56;-39.66;323.45;77.59;-118.52;0.0;46.62;22.501019;88.36865;161.61;NaN;0.0;18.064516;312.66;6 / 6;77228;2020-02-17 19:33:41:675
-8.425;-16.257;4.959;1.626;-9.63;-0.878;12.22;11.696;-8.172;-0.2913;1.2285;0.1633;0.0;17.69;7.56;-39.66;323.45;77.59;-118.52;0.0;46.62;22.501019;88.36865;161.61;NaN;0.0;18.064516;312.66;6 / 6;77238;2020-02-17 19:33:41:685
-5.84;-17.215;3.37;1.626;-9.63;-0.878;12.22;11.696;-8.172;1.7146;0.9992;2.4031;0.0;16.26;12.12;-39.3;323.45;77.59;-118.52;0.0;46.62;22.501019;88.36865;161.61;NaN;0.0;18.064516;312.66;6 / 6;77248;2020-02-17 19:33:41:695
-5.84;-17.215;3.37;1.626;-9.63;-0.878;12.22;11.696;-8.172;1.7146;0.9992;2.4031;0.0;16.26;12.12;-39.3;323.45;77.59;-118.52;0.0;46.62;22.501019;88.36865;161.61;NaN;0.0;18.064516;312.66;6 / 6;77258;2020-02-17 19:33:41:705
-5.84;-17.215;3.37;0.954;-9.753;-0.367;12.22;11.696;-8.172;1.7146;0.9992;2.4031;0.0;16.26;12.12;-39.3;323.45;77.59;-118.52;0.0;46.62;22.501019;88.36865;161.61;NaN;0.0;18.064516;312.66;6 / 6;77268;2020-02-17 19:33:41:715
-5.84;-17.215;3.37;0.954;-9.753;-0.367;1.401;2.722;-0.076;1.7146;0.9992;2.4031;0.0;16.26;12.12;-39.3;323.45;77.59;-118.52;0.0;46.62;22.501019;88.36865;161.61;NaN;0.0;18.064516;312.66;6 / 6;77278;2020-02-17 19:33:41:725
1.57;-12.657;-0.478;0.954;-9.753;-0.367;1.401;2.722;-0.076;1.6739;0.2453;2.8797;0.0;14.7;16.68;-38.16;314.21;84.02;-111.04;0.0;46.62;22.501019;88.36865;161.61;NaN;0.0;18.064516;312.66;6 / 6;77292;2020-02-17 19:33:41:739
1.57;-12.657;-0.478;-0.144;-9.801;0.294;1.401;2.722;-0.076;1.6739;0.2453;2.8797;0.0;14.7;16.68;-38.16;314.21;84.02;-111.04;0.0;46.62;22.501019;88.36865;161.61;NaN;0.0;18.064516;312.66;6 / 6;77298;2020-02-17 19:33:41:745
1.57;-12.657;-0.478;-0.144;-9.801;0.294;-0.397;2.018;-0.163;1.6739;0.2453;2.8797;0.0;14.04;20.34;-36.48;314.21;84.02;-111.04;0.0;46.62;22.501019;88.36865;161.61;NaN;0.0;18.064516;312.66;6 / 6;77308;2020-02-17 19:33:41:755
1.57;-12.657;-0.478;-0.144;-9.801;0.294;-0.397;2.018;-0.163;1.6739;0.2453;2.8797;0.0;14.04;20.34;-36.48;314.21;84.02;-111.04;0.0;46.62;22.501019;88.36865;161.61;NaN;0.0;18.064516;312.66;6 / 6;77318;2020-02-17 19:33:41:765
0.268;-11.068;3.58;-0.144;-9.801;0.294;-0.397;2.018;-0.163;1.3317;0.0257;2.0648;0.0;14.04;20.34;-36.48;314.21;84.02;-111.04;0.0;46.62;22.501019;88.36865;161.61;NaN;0.0;18.064516;312.66;6 / 6;77328;2020-02-17 19:33:41:775
0.268;-11.068;3.58;-0.731;-9.755;0.683;-0.397;2.018;-0.163;1.3317;0.0257;2.0648;0.0;14.04;20.34;-36.48;314.21;84.02;-111.04;0.0;46.62;22.501036;88.36865;161.29;NaN;0.0;17.741936;312.66;6 / 6;77339;2020-02-17 19:33:41:786
-0.057;-6.568;2.546;-0.731;-9.755;0.683;-0.607;-2.646;-1.882;1.3317;0.0257;2.0648;0.0;12.78;23.88;-34.5;152.05;84.14;46.94;0.0;46.62;22.501036;88.36865;161.29;NaN;0.0;17.741936;312.66;6 / 6;77348;2020-02-17 19:33:41:795
-0.057;-6.568;2.546;-0.731;-9.755;0.683;-0.607;-2.646;-1.882;1.3317;0.0257;2.0648;0.0;12.78;23.88;-34.5;152.05;84.14;46.94;0.0;46.62;22.501036;88.36865;161.29;NaN;0.0;17.741936;312.66;6 / 6;77358;2020-02-17 19:33:41:805
-0.057;-6.568;2.546;-0.814;-9.726;0.946;-0.607;-2.646;-1.882;0.7031;0.5169;-0.437;0.0;12.78;23.88;-34.5;152.05;84.14;46.94;0.0;46.62;22.501036;88.36865;161.29;NaN;0.0;17.741936;312.66;6 / 6;77369;2020-02-17 19:33:41:816
-0.057;-6.568;2.546;-0.814;-9.726;0.946;-0.607;-2.646;-1.882;0.7031;0.5169;-0.437;0.0;12.78;23.88;-34.5;152.05;84.14;46.94;0.0;46.62;22.501036;88.36865;161.29;NaN;0.0;17.741936;312.66;6 / 6;77378;2020-02-17 19:33:41:825
