n,scheme,trial,latency_us
512,lattice_only,4,4656
512,hybrid,5,985
512,hash_only,5,2
512,lattice_only,5,4344
512,hybrid,6,1038
512,hash_only,6,1
512,lattice_only,6,4446
512,hybrid,7,991
512,hash_only,7,1
512,lattice_only,7,4563
512,hybrid,8,971
512,hash_only,8,1
512,lattice_only,8,4494
512,hybrid,9,1038
512,hash_only,9,2
512,lattice_only,9,4422
512,hybrid,10,975
512,hash_only,10,1
512,lattice_only,10,4665
512,hybrid,11,985
512,hash_only,11,1
512,lattice_only,11,4524
512,hybrid,12,1000
512,hash_only,12,1
512,lattice_only,12,4173
512,hybrid,13,941
512,hash_only,13,1
512,lattice_only,13,4422
512,hybrid,14,1093
512,hash_only,14,1
512,lattice_only,14,4266
512,hybrid,15,993
512,hash_only,15,2
512,lattice_only,15,4611
512,hybrid,16,963
512,hash_only,16,1
512,lattice_only,16,4248
512,hybrid,17,1030
512,hash_only,17,2
512,lattice_only,17,4437
512,hybrid,18,973
512,hash_only,18,1
512,lattice_only,18,4611
512,hybrid,19,978
512,hash_only,19,2
512,lattice_only,19,4551
512,hybrid,20,1055
512,hash_only,20,1
512,lattice_only,20,4401
512,hybrid,21,984
512,hash_only,21,2
512,lattice_only,21,4656
512,hybrid,22,1012
512,hash_only,22,2
512,lattice_only,22,4383
512,hybrid,23,999
512,hash_only,23,1
512,lattice_only,23,4614
512,hybrid,24,987
512,hash_only,24,2
512,lattice_only,24,4359
512,hybrid,25,1015
512,hash_only,25,1
512,lattice_only,25,4482
512,hybrid,26,979
512,hash_only,26,2
512,lattice_only,26,4569
512,hybrid,27,1013
512,hash_only,27,31
512,lattice_only,27,4365
512,hybrid,28,1033
512,hash_only,28,2
512,lattice_only,28,4473
512,hybrid,29,960
512,hash_only,29,1
512,lattice_only,29,4626
512,hybrid,30,979
512,hash_only,30,2
512,lattice_only,30,4419
512,hybrid,31,1053
512,hash_only,31,1
512,lattice_only,31,4224
512,hybrid,32,943
512,hash_only,32,1
512,lattice_only,32,4710
512,hybrid,33,997
512,hash_only,33,1
512,lattice_only,33,4335
512,hybrid,34,982
512,hash_only,34,2
512,lattice_only,34,4590
512,hybrid,35,992
512,hash_only,35,2
512,lattice_only,35,4386
512,hybrid,36,1053
512,hash_only,36,2
512,lattice_only,36,4425
512,hybrid,37,973
512,hash_only,37,1
512,lattice_only,37,4506
512,hybrid,38,1000
512,hash_only,38,1
512,lattice_only,38,4389
512,hybrid,39,1042
512,hash_only,39,1
512,lattice_only,39,4320
512,hybrid,40,959
512,hash_only,40,1
512,lattice_only,40,4530
512,hybrid,41,980
512,hash_only,41,2
512,lattice_only,41,4338
512,hybrid,42,952
512,hash_only,42,1
512,lattice_only,42,4401
512,hybrid,43,1022
512,hash_only,43,1
512,lattice_only,43,4491
512,hybrid,44,1034
512,hash_only,44,2
512,lattice_only,44,4467
512,hybrid,45,980
512,hash_only,45,1
512,lattice_only,45,4512
512,hybrid,46,997
512,hash_only,46,2
512,lattice_only,46,4365
512,hybrid,47,984
512,hash_only,47,2
512,lattice_only,47,4350
512,hybrid,48,994
512,hash_only,48,1
512,lattice_only,48,4566
512,hybrid,49,1010
512,hash_only,49,2
512,lattice_only,49,4308
512,hybrid,50,988
512,hash_only,50,1
512,lattice_only,50,4623
512,hybrid,51,1013
512,hash_only,51,2
512,lattice_only,51,4320
512,hybrid,52,960
512,hash_only,52,1
512,lattice_only,52,4251
512,hybrid,53,977
512,hash_only,53,1
512,lattice_only,53,4329
512,hybrid,54,884
512,hash_only,54,1
512,lattice_only,54,4260
512,hybrid,55,914
512,hash_only,55,1
512,lattice_only,55,4245
512,hybrid,56,921
512,hash_only,56,1
512,lattice_only,56,3936
512,hybrid,57,983
512,hash_only,57,1
512,lattice_only,57,4494
512,hybrid,58,881
512,hash_only,58,1
512,lattice_only,58,4200
512,hybrid,59,950
512,hash_only,59,1
512,lattice_only,59,4461
512,hybrid,60,962
512,hash_only,60,1
512,lattice_only,60,4062
512,hybrid,61,965
512,hash_only,61,2
512,lattice_only,61,4362
512,hybrid,62,1020
512,hash_only,62,1
512,lattice_only,62,4224
512,hybrid,63,891
512,hash_only,63,1
512,lattice_only,63,4005
512,hybrid,64,890
512,hash_only,64,1
512,lattice_only,64,4236
512,hybrid,65,927
512,hash_only,65,2
512,lattice_only,65,4317
512,hybrid,66,988
512,hash_only,66,1
512,lattice_only,66,3972
512,hybrid,67,1013
512,hash_only,67,2
512,lattice_only,67,4518
512,hybrid,68,947
512,hash_only,68,1
512,lattice_only,68,3996
512,hybrid,69,884
512,hash_only,69,1
512,lattice_only,69,3936
512,hybrid,70,992
512,hash_only,70,2
512,lattice_only,70,4176
512,hybrid,71,957
512,hash_only,71,1
512,lattice_only,71,4278
512,hybrid,72,927
512,hash_only,72,1
512,lattice_only,72,4173
512,hybrid,73,933
512,hash_only,73,1
512,lattice_only,73,4170
512,hybrid,74,1001
512,hash_only,74,2
512,lattice_only,74,4218
512,hybrid,75,888
512,hash_only,75,1
512,lattice_only,75,4197
512,hybrid,76,987
512,hash_only,76,1
512,lattice_only,76,4107
512,hybrid,77,938
512,hash_only,77,1
512,lattice_only,77,4107
512,hybrid,78,993
512,hash_only,78,1
512,lattice_only,78,4464
512,hybrid,79,977
512,hash_only,79,2
512,lattice_only,79,4359
512,hybrid,80,940
512,hash_only,80,1
512,lattice_only,80,4116
512,hybrid,81,950
512,hash_only,81,1
512,lattice_only,81,4068
512,hybrid,82,957
512,hash_only,82,1
512,lattice_only,82,4446
512,hybrid,83,890
512,hash_only,83,1
512,lattice_only,83,4278
512,hybrid,84,1000
512,hash_only,84,1
512,lattice_only,84,4461
512,hybrid,85,919
512,hash_only,85,1
512,lattice_only,85,4248
512,hybrid,86,999
512,hash_only,86,1
512,lattice_only,86,4554
512,hybrid,87,930
512,hash_only,87,1
512,lattice_only,87,3951
512,hybrid,88,969
512,hash_only,88,1
512,lattice_only,88,4014
512,hybrid,89,888
512,hash_only,89,1
512,lattice_only,89,3957
512,hybrid,90,880
512,hash_only,90,1
512,lattice_only,90,4170
512,hybrid,91,995
512,hash_only,91,1
512,lattice_only,91,4089
512,hybrid,92,921
512,hash_only,92,1
512,lattice_only,92,4248
512,hybrid,93,1005
512,hash_only,93,1
512,lattice_only,93,4005
512,hybrid,94,902
512,hash_only,94,1
512,lattice_only,94,4023
512,hybrid,95,961
512,hash_only,95,2
512,lattice_only,95,4374
512,hybrid,96,839
512,hash_only,96,1
512,lattice_only,96,4038
512,hybrid,97,936
512,hash_only,97,1
512,lattice_only,97,3972
512,hybrid,98,904
512,hash_only,98,1
512,lattice_only,98,3921
512,hybrid,99,901
512,hash_only,99,1
512,lattice_only,99,4440
512,hybrid,100,846
512,hash_only,100,1
512,lattice_only,100,3978
512,hybrid,101,900
512,hash_only,101,1
512,lattice_only,101,4416
512,hybrid,102,841
512,hash_only,102,1
512,lattice_only,102,3870
512,hybrid,103,809
512,hash_only,103,1
512,lattice_only,103,4074
512,hybrid,104,990
512,hash_only,104,1
512,lattice_only,104,3771
512,hybrid,105,832
512,hash_only,105,1
512,lattice_only,105,3726
512,hybrid,106,850
512,hash_only,106,1
512,lattice_only,106,3663
512,hybrid,107,836
512,hash_only,107,1
512,lattice_only,107,3729
512,hybrid,108,869
512,hash_only,108,1
512,lattice_only,108,4461
512,hybrid,109,891
512,hash_only,109,1
512,lattice_only,109,4014
512,hybrid,110,923
512,hash_only,110,1
512,lattice_only,110,4416
512,hybrid,111,919
512,hash_only,111,1
512,lattice_only,111,4011
512,hybrid,112,898
512,hash_only,112,1
512,lattice_only,112,4197
512,hybrid,113,979
512,hash_only,113,1
512,lattice_only,113,4065
512,hybrid,114,884
512,hash_only,114,1
512,lattice_only,114,4173
512,hybrid,115,894
512,hash_only,115,1
512,lattice_only,115,3834
512,hybrid,116,840
512,hash_only,116,1
512,lattice_only,116,4182
512,hybrid,117,965
512,hash_only,117,1
512,lattice_only,117,4095
512,hybrid,118,930
512,hash_only,118,1
512,lattice_only,118,3717
512,hybrid,119,970
512,hash_only,119,2
512,lattice_only,119,4059
512,hybrid,120,981
512,hash_only,120,1
512,lattice_only,120,3870
512,hybrid,121,889
512,hash_only,121,1
512,lattice_only,121,4446
512,hybrid,122,896
512,hash_only,122,1
512,lattice_only,122,3897
512,hybrid,123,885
512,hash_only,123,1
512,lattice_only,123,4230
512,hybrid,124,805
512,hash_only,124,1
512,lattice_only,124,3999
512,hybrid,125,910
512,hash_only,125,1
512,lattice_only,125,4281
512,hybrid,126,930
512,hash_only,126,1
512,lattice_only,126,4122
512,hybrid,127,899
512,hash_only,127,1
512,lattice_only,127,4248
512,hybrid,128,956
512,hash_only,128,1
512,lattice_only,128,4122
512,hybrid,129,892
512,hash_only,129,1
512,lattice_only,129,3669
512,hybrid,130,922
512,hash_only,130,1
512,lattice_only,130,4149
512,hybrid,131,899
512,hash_only,131,1
512,lattice_only,131,3897
512,hybrid,132,897
512,hash_only,132,1
512,lattice_only,132,4173
512,hybrid,133,979
512,hash_only,133,1
512,lattice_only,133,4011
512,hybrid,134,957
512,hash_only,134,1
512,lattice_only,134,4317
512,hybrid,135,869
512,hash_only,135,1
512,lattice_only,135,3870
512,hybrid,136,950
512,hash_only,136,1
512,lattice_only,136,4224
512,hybrid,137,922
512,hash_only,137,1
512,lattice_only,137,3774
512,hybrid,138,840
512,hash_only,138,1
512,lattice_only,138,3927
512,hybrid,139,961
512,hash_only,139,1
512,lattice_only,139,3765
512,hybrid,140,890
512,hash_only,140,1
512,lattice_only,140,3849
512,hybrid,141,875
512,hash_only,141,1
512,lattice_only,141,3651
512,hybrid,142,826
512,hash_only,142,1
512,lattice_only,142,3960
512,hybrid,143,930
512,hash_only,143,1
512,lattice_only,143,4146
512,hybrid,144,1010
512,hash_only,144,1
512,lattice_only,144,4362
512,hybrid,145,970
512,hash_only,145,1
512,lattice_only,145,4008
512,hybrid,146,866
512,hash_only,146,1
512,lattice_only,146,3684
512,hybrid,147,824
512,hash_only,147,1
512,lattice_only,147,4320
512,hybrid,148,847
512,hash_only,148,1
512,lattice_only,148,3813
512,hybrid,149,882
512,hash_only,149,1
512,lattice_only,149,4041
512,hybrid,150,828
512,hash_only,150,1
512,lattice_only,150,3702
512,hybrid,151,857
512,hash_only,151,1
512,lattice_only,151,4599
512,hybrid,152,984
512,hash_only,152,1
512,lattice_only,152,3894
512,hybrid,153,877
512,hash_only,153,1
512,lattice_only,153,3954
512,hybrid,154,964
512,hash_only,154,1
512,lattice_only,154,4035
512,hybrid,155,1014
512,hash_only,155,1
512,lattice_only,155,3861
512,hybrid,156,881
512,hash_only,156,1
512,lattice_only,156,4149
512,hybrid,157,882
512,hash_only,157,1
512,lattice_only,157,3678
512,hybrid,158,822
512,hash_only,158,1
512,lattice_only,158,4176
512,hybrid,159,822
512,hash_only,159,1
512,lattice_only,159,3753
512,hybrid,160,861
512,hash_only,160,1
512,lattice_only,160,3825
512,hybrid,161,950
512,hash_only,161,1
512,lattice_only,161,3705
512,hybrid,162,943
512,hash_only,162,1
512,lattice_only,162,3909
512,hybrid,163,895
512,hash_only,163,1
512,lattice_only,163,3888
512,hybrid,164,801
512,hash_only,164,1
512,lattice_only,164,3744
512,hybrid,165,836
512,hash_only,165,4
512,lattice_only,165,4425
512,hybrid,166,832
512,hash_only,166,1
512,lattice_only,166,3957
512,hybrid,167,931
512,hash_only,167,1
512,lattice_only,167,4077
512,hybrid,168,887
512,hash_only,168,1
512,lattice_only,168,3756
512,hybrid,169,864
512,hash_only,169,1
512,lattice_only,169,3882
512,hybrid,170,1013
512,hash_only,170,1
512,lattice_only,170,3648
512,hybrid,171,858
512,hash_only,171,1
512,lattice_only,171,3915
512,hybrid,172,948
512,hash_only,172,1
512,lattice_only,172,3912
512,hybrid,173,839
512,hash_only,173,1
512,lattice_only,173,3933
512,hybrid,174,876
512,hash_only,174,1
512,lattice_only,174,4305
512,hybrid,175,869
512,hash_only,175,1
512,lattice_only,175,3903
512,hybrid,176,823
512,hash_only,176,1
512,lattice_only,176,4077
512,hybrid,177,868
512,hash_only,177,1
512,lattice_only,177,3672
512,hybrid,178,876
512,hash_only,178,1
512,lattice_only,178,4023
512,hybrid,179,1004
512,hash_only,179,1
512,lattice_only,179,3663
512,hybrid,180,860
512,hash_only,180,1
512,lattice_only,180,3828
512,hybrid,181,952
512,hash_only,181,1
512,lattice_only,181,3990
512,hybrid,182,888
512,hash_only,182,1
512,lattice_only,182,3843
512,hybrid,183,894
512,hash_only,183,2
512,lattice_only,183,4206
512,hybrid,184,835
512,hash_only,184,1
512,lattice_only,184,3678
512,hybrid,185,824
512,hash_only,185,1
512,lattice_only,185,3933
512,hybrid,186,802
512,hash_only,186,1
512,lattice_only,186,3777
512,hybrid,187,905
512,hash_only,187,1
512,lattice_only,187,3942
512,hybrid,188,955
512,hash_only,188,1
512,lattice_only,188,3648
512,hybrid,189,860
512,hash_only,189,1
512,lattice_only,189,3780
512,hybrid,190,972
512,hash_only,190,1
512,lattice_only,190,3924
512,hybrid,191,809
512,hash_only,191,1
512,lattice_only,191,3786
512,hybrid,192,901
512,hash_only,192,1
512,lattice_only,192,4329
512,hybrid,193,831
512,hash_only,193,19
512,lattice_only,193,4428
512,hybrid,194,840
512,hash_only,194,1
512,lattice_only,194,4560
512,hybrid,195,899
512,hash_only,195,1
512,lattice_only,195,3951
512,hybrid,196,901
512,hash_only,196,1
512,lattice_only,196,4251
512,hybrid,197,931
512,hash_only,197,1
512,lattice_only,197,4119
512,hybrid,198,941
512,hash_only,198,1
512,lattice_only,198,4371
512,hybrid,199,932
512,hash_only,199,1
512,lattice_only,199,4086
768,hybrid,0,2268
768,hash_only,0,2
768,lattice_only,0,9012
768,hybrid,1,2145
768,hash_only,1,2
768,lattice_only,1,9774
768,hybrid,2,2177
768,hash_only,2,2
768,lattice_only,2,8895
768,hybrid,3,2162
768,hash_only,3,2
768,lattice_only,3,9144
768,hybrid,4,2117
768,hash_only,4,2
768,lattice_only,4,8853
768,hybrid,5,2153
768,hash_only,5,2
768,lattice_only,5,8421
768,hybrid,6,2086
768,hash_only,6,2
768,lattice_only,6,9492
768,hybrid,7,2271
768,hash_only,7,2
768,lattice_only,7,9075
768,hybrid,8,2133
768,hash_only,8,2
768,lattice_only,8,8913
768,hybrid,9,2098
768,hash_only,9,1
768,lattice_only,9,9093
768,hybrid,10,1890
768,hash_only,10,2
768,lattice_only,10,8709
768,hybrid,11,2129
768,hash_only,11,2
768,lattice_only,11,9552
768,hybrid,12,2024
768,hash_only,12,1
768,lattice_only,12,9567
768,hybrid,13,2005
768,hash_only,13,1
768,lattice_only,13,9108
768,hybrid,14,2380
768,hash_only,14,1
768,lattice_only,14,9309
768,hybrid,15,1945
768,hash_only,15,1
768,lattice_only,15,8490
768,hybrid,16,1913
768,hash_only,16,2
768,lattice_only,16,9378
768,hybrid,17,2063
768,hash_only,17,1
768,lattice_only,17,9159
768,hybrid,18,1838
768,hash_only,18,1
768,lattice_only,18,9063
768,hybrid,19,1810
768,hash_only,19,2
768,lattice_only,19,8817
768,hybrid,20,1867
768,hash_only,20,2
768,lattice_only,20,9090
768,hybrid,21,1892
768,hash_only,21,1
768,lattice_only,21,8757
768,hybrid,22,1957
768,hash_only,22,1
768,lattice_only,22,9075
768,hybrid,23,1923
768,hash_only,23,1
768,lattice_only,23,9009
768,hybrid,24,2014
768,hash_only,24,1
768,lattice_only,24,9045
768,hybrid,25,1872
768,hash_only,25,1
768,lattice_only,25,8823
768,hybrid,26,1903
768,hash_only,26,1
768,lattice_only,26,9210
768,hybrid,27,1889
768,hash_only,27,1
768,lattice_only,27,9042
768,hybrid,28,2010
768,hash_only,28,1
768,lattice_only,28,9159
768,hybrid,29,1888
768,hash_only,29,1
768,lattice_only,29,9090
768,hybrid,30,2118
768,hash_only,30,2
768,lattice_only,30,9144
768,hybrid,31,2020
768,hash_only,31,2
768,lattice_only,31,8391
768,hybrid,32,1863
768,hash_only,32,1
768,lattice_only,32,9156
768,hybrid,33,1890
768,hash_only,33,1
768,lattice_only,33,8955
768,hybrid,34,1920
768,hash_only,34,1
768,lattice_only,34,9342
768,hybrid,35,1844
768,hash_only,35,1
768,lattice_only,35,8508
768,hybrid,36,1917
768,hash_only,36,1
768,lattice_only,36,8928
768,hybrid,37,1970
768,hash_only,37,1
768,lattice_only,37,9363
768,hybrid,38,1934
768,hash_only,38,1
768,lattice_only,38,9078
768,hybrid,39,1833
768,hash_only,39,1
768,lattice_only,39,8643
768,hybrid,40,1832
768,hash_only,40,2
768,lattice_only,40,8787
768,hybrid,41,1997
768,hash_only,41,2
768,lattice_only,41,8550
768,hybrid,42,1900
768,hash_only,42,1
768,lattice_only,42,8955
768,hybrid,43,1971
768,hash_only,43,2
768,lattice_only,43,8391
768,hybrid,44,1849
768,hash_only,44,1
768,lattice_only,44,8847
768,hybrid,45,2021
768,hash_only,45,1
768,lattice_only,45,8634
768,hybrid,46,1932
768,hash_only,46,1
768,lattice_only,46,8685
768,hybrid,47,2031
768,hash_only,47,1
768,lattice_only,47,8538
768,hybrid,48,2013
768,hash_only,48,2
768,lattice_only,48,9045
768,hybrid,49,2081
768,hash_only,49,1
768,lattice_only,49,8562
768,hybrid,50,2026
768,hash_only,50,1
768,lattice_only,50,8466
768,hybrid,51,2040
768,hash_only,51,1
768,lattice_only,51,8532
768,hybrid,52,1864
768,hash_only,52,1
768,lattice_only,52,8325
768,hybrid,53,2015
768,hash_only,53,2
768,lattice_only,53,8451
768,hybrid,54,1942
768,hash_only,54,1
768,lattice_only,54,8352
768,hybrid,55,2131
768,hash_only,55,1
768,lattice_only,55,8667
768,hybrid,56,1888
768,hash_only,56,1
768,lattice_only,56,8454
768,hybrid,57,2015
768,hash_only,57,1
768,lattice_only,57,8973
768,hybrid,58,2128
768,hash_only,58,1
768,lattice_only,58,9180
768,hybrid,59,2159
768,hash_only,59,1
768,lattice_only,59,8364
768,hybrid,60,1909
768,hash_only,60,1
768,lattice_only,60,8748
768,hybrid,61,2041
768,hash_only,61,1
768,lattice_only,61,8697
768,hybrid,62,2079
768,hash_only,62,1
768,lattice_only,62,8436
768,hybrid,63,2119
768,hash_only,63,2
768,lattice_only,63,9129
768,hybrid,64,1879
768,hash_only,64,1
768,lattice_only,64,8628
768,hybrid,65,2035
768,hash_only,65,1
768,lattice_only,65,8394
768,hybrid,66,2073
768,hash_only,66,1
768,lattice_only,66,8475
768,hybrid,67,2034
768,hash_only,67,1
768,lattice_only,67,8379
768,hybrid,68,1900
768,hash_only,68,1
768,lattice_only,68,8385
768,hybrid,69,1988
768,hash_only,69,2
768,lattice_only,69,8820
768,hybrid,70,2015
768,hash_only,70,2
768,lattice_only,70,8742
768,hybrid,71,2050
768,hash_only,71,2
768,lattice_only,71,8697
768,hybrid,72,1896
768,hash_only,72,1
768,lattice_only,72,8505
768,hybrid,73,1936
768,hash_only,73,2
768,lattice_only,73,9132
768,hybrid,74,2036
768,hash_only,74,1
768,lattice_only,74,8418
768,hybrid,75,1882
768,hash_only,75,2
768,lattice_only,75,9066
768,hybrid,76,1891
768,hash_only,76,1
768,lattice_only,76,8247
768,hybrid,77,1841
768,hash_only,77,2
768,lattice_only,77,9090
768,hybrid,78,2012
768,hash_only,78,2
768,lattice_only,78,8961
768,hybrid,79,1839
768,hash_only,79,2
768,lattice_only,79,9132
768,hybrid,80,1856
768,hash_only,80,2
768,lattice_only,80,8625
768,hybrid,81,1921
768,hash_only,81,1
768,lattice_only,81,9201
768,hybrid,82,1930
768,hash_only,82,1
768,lattice_only,82,8955
768,hybrid,83,1859
768,hash_only,83,1
768,lattice_only,83,9108
768,hybrid,84,1833
768,hash_only,84,1
768,lattice_only,84,8589
768,hybrid,85,1878
768,hash_only,85,1
768,lattice_only,85,9174
768,hybrid,86,2022
768,hash_only,86,1
768,lattice_only,86,9051
768,hybrid,87,1843
768,hash_only,87,1
768,lattice_only,87,9201
768,hybrid,88,1853
768,hash_only,88,1
768,lattice_only,88,8841
768,hybrid,89,1971
768,hash_only,89,1
768,lattice_only,89,9087
768,hybrid,90,1921
768,hash_only,90,1
768,lattice_only,90,8904
768,hybrid,91,1832
768,hash_only,91,1
768,lattice_only,91,9024
768,hybrid,92,1815
768,hash_only,92,2
768,lattice_only,92,8445
768,hybrid,93,1870
768,hash_only,93,1
768,lattice_only,93,8868
768,hybrid,94,1923
768,hash_only,94,1
768,lattice_only,94,8997
768,hybrid,95,1988
768,hash_only,95,1
768,lattice_only,95,9447
768,hybrid,96,1876
768,hash_only,96,1
768,lattice_only,96,8910
768,hybrid,97,1914
768,hash_only,97,1
768,lattice_only,97,9138
768,hybrid,98,1915
768,hash_only,98,1
768,lattice_only,98,9096
768,hybrid,99,1870
768,hash_only,99,1
768,lattice_only,99,9231
768,hybrid,100,1910
768,hash_only,100,1
768,lattice_only,100,8562
768,hybrid,101,1912
768,hash_only,101,1
768,lattice_only,101,9174
768,hybrid,102,1925
768,hash_only,102,1
768,lattice_only,102,9198
768,hybrid,103,1883
768,hash_only,103,1
768,lattice_only,103,9366
768,hybrid,104,1972
768,hash_only,104,1
768,lattice_only,104,8514
768,hybrid,105,1969
768,hash_only,105,1
768,lattice_only,105,9183
768,hybrid,106,1897
768,hash_only,106,1
768,lattice_only,106,9198
768,hybrid,107,2046
768,hash_only,107,1
768,lattice_only,107,9798
768,hybrid,108,1922
768,hash_only,108,2
768,lattice_only,108,8670
768,hybrid,109,2187
768,hash_only,109,2
768,lattice_only,109,9636
768,hybrid,110,2041
768,hash_only,110,1
768,lattice_only,110,9501
768,hybrid,111,1967
768,hash_only,111,1
768,lattice_only,111,9246
768,hybrid,112,1905
768,hash_only,112,1
768,lattice_only,112,8778
768,hybrid,113,1895
768,hash_only,113,1
768,lattice_only,113,9225
768,hybrid,114,2000
768,hash_only,114,1
768,lattice_only,114,9027
768,hybrid,115,1893
768,hash_only,115,1
768,lattice_only,115,9045
768,hybrid,116,1851
768,hash_only,116,1
768,lattice_only,116,8751
768,hybrid,117,1888
768,hash_only,117,1
768,lattice_only,117,9060
768,hybrid,118,1913
768,hash_only,118,1
768,lattice_only,118,9195
768,hybrid,119,1900
768,hash_only,119,1
768,lattice_only,119,9516
768,hybrid,120,1838
768,hash_only,120,1
768,lattice_only,120,9237
768,hybrid,121,2153
768,hash_only,121,1
768,lattice_only,121,9348
768,hybrid,122,2184
768,hash_only,122,2
768,lattice_only,122,9411
768,hybrid,123,1866
768,hash_only,123,2
768,lattice_only,123,9195
768,hybrid,124,1838
768,hash_only,124,2
768,lattice_only,124,8697
768,hybrid,125,2021
768,hash_only,125,1
768,lattice_only,125,9729
768,hybrid,126,1923
768,hash_only,126,1
768,lattice_only,126,9627
768,hybrid,127,2068
768,hash_only,127,2
768,lattice_only,127,8838
768,hybrid,128,1895
768,hash_only,128,1
768,lattice_only,128,9513
768,hybrid,129,2087
768,hash_only,129,2
768,lattice_only,129,9771
768,hybrid,130,1989
768,hash_only,130,2
768,lattice_only,130,9045
768,hybrid,131,1987
768,hash_only,131,2
768,lattice_only,131,8832
768,hybrid,132,1893
768,hash_only,132,1
768,lattice_only,132,8295
768,hybrid,133,1993
768,hash_only,133,2
768,lattice_only,133,9063
768,hybrid,134,1993
768,hash_only,134,1
768,lattice_only,134,8619
768,hybrid,135,1934
768,hash_only,135,1
768,lattice_only,135,8817
768,hybrid,136,1913
768,hash_only,136,1
768,lattice_only,136,8682
768,hybrid,137,1940
768,hash_only,137,2
768,lattice_only,137,9051
768,hybrid,138,2103
768,hash_only,138,2
768,lattice_only,138,8850
768,hybrid,139,1864
768,hash_only,139,2
768,lattice_only,139,9078
768,hybrid,140,1863
768,hash_only,140,1
768,lattice_only,140,8397
768,hybrid,141,1891
768,hash_only,141,1
768,lattice_only,141,8934
768,hybrid,142,2084
768,hash_only,142,1
768,lattice_only,142,8775
768,hybrid,143,1864
768,hash_only,143,2
768,lattice_only,143,9300
768,hybrid,144,1899
768,hash_only,144,1
768,lattice_only,144,8721
768,hybrid,145,1897
768,hash_only,145,1
768,lattice_only,145,8829
768,hybrid,146,1894
768,hash_only,146,1
768,lattice_only,146,9090
768,hybrid,147,1948
768,hash_only,147,1
768,lattice_only,147,9204
768,hybrid,148,1835
768,hash_only,148,1
768,lattice_only,148,8535
768,hybrid,149,1976
768,hash_only,149,1
768,lattice_only,149,9036
768,hybrid,150,1851
768,hash_only,150,1
768,lattice_only,150,9699
768,hybrid,151,1978
768,hash_only,151,1
768,lattice_only,151,9141
768,hybrid,152,1930
768,hash_only,152,1
768,lattice_only,152,8568
768,hybrid,153,1877
768,hash_only,153,1
768,lattice_only,153,8979
768,hybrid,154,1947
768,hash_only,154,1
768,lattice_only,154,9174
768,hybrid,155,1850
768,hash_only,155,1
768,lattice_only,155,8883
768,hybrid,156,1850
768,hash_only,156,1
768,lattice_only,156,8214
768,hybrid,157,2017
768,hash_only,157,2
768,lattice_only,157,9309
768,hybrid,158,1925
768,hash_only,158,1
768,lattice_only,158,9135
768,hybrid,159,2186
768,hash_only,159,1
768,lattice_only,159,9390
768,hybrid,160,1850
768,hash_only,160,1
768,lattice_only,160,8400
768,hybrid,161,1833
768,hash_only,161,2
768,lattice_only,161,9411
768,hybrid,162,1860
768,hash_only,162,2
768,lattice_only,162,8811
768,hybrid,163,1976
768,hash_only,163,2
768,lattice_only,163,9087
768,hybrid,164,1970
768,hash_only,164,1
768,lattice_only,164,8505
768,hybrid,165,1847
768,hash_only,165,1
768,lattice_only,165,9159
768,hybrid,166,1925
768,hash_only,166,1
768,lattice_only,166,8706
768,hybrid,167,1956
768,hash_only,167,1
768,lattice_only,167,9120
768,hybrid,168,1900
768,hash_only,168,2
768,lattice_only,168,9024
768,hybrid,169,2010
768,hash_only,169,7
768,lattice_only,169,9225
768,hybrid,170,1900
768,hash_only,170,1
768,lattice_only,170,8808
768,hybrid,171,1898
768,hash_only,171,1
768,lattice_only,171,9159
768,hybrid,172,1851
768,hash_only,172,1
768,lattice_only,172,8385
768,hybrid,173,1952
768,hash_only,173,1
768,lattice_only,173,9519
768,hybrid,174,2012
768,hash_only,174,2
768,lattice_only,174,8871
768,hybrid,175,1885
768,hash_only,175,1
768,lattice_only,175,9069
768,hybrid,176,1831
768,hash_only,176,1
768,lattice_only,176,8436
768,hybrid,177,1839
768,hash_only,177,1
768,lattice_only,177,8688
768,hybrid,178,1920
768,hash_only,178,1
768,lattice_only,178,8889
768,hybrid,179,1888
768,hash_only,179,1
768,lattice_only,179,8538
768,hybrid,180,2006
768,hash_only,180,7
768,lattice_only,180,8349
768,hybrid,181,1871
768,hash_only,181,1
768,lattice_only,181,8508
768,hybrid,182,1993
768,hash_only,182,1
768,lattice_only,182,9147
768,hybrid,183,1970
768,hash_only,183,1
768,lattice_only,183,8283
768,hybrid,184,2105
768,hash_only,184,1
768,lattice_only,184,9171
768,hybrid,185,1881
768,hash_only,185,1
768,lattice_only,185,8547
768,hybrid,186,2094
768,hash_only,186,1
768,lattice_only,186,8646
768,hybrid,187,2049
768,hash_only,187,1
768,lattice_only,187,8505
768,hybrid,188,2156
768,hash_only,188,1
768,lattice_only,188,8235
768,hybrid,189,1900
768,hash_only,189,2
768,lattice_only,189,8637
768,hybrid,190,2120
768,hash_only,190,2
768,lattice_only,190,9177
768,hybrid,191,1979
768,hash_only,191,1
768,lattice_only,191,8382
768,hybrid,192,2179
768,hash_only,192,1
768,lattice_only,192,8532
768,hybrid,193,1925
768,hash_only,193,2
768,lattice_only,193,8388
768,hybrid,194,2099
768,hash_only,194,2
768,lattice_only,194,8940
768,hybrid,195,2019
768,hash_only,195,2
768,lattice_only,195,8982
768,hybrid,196,2239
768,hash_only,196,1
768,lattice_only,196,8406
768,hybrid,197,1964
768,hash_only,197,1
