species_name,root_depth_cm,growth_rate_cm_day,leaf_area_index,contaminant_id,molecular_weight,solubility_mg_l,toxicity_class,env_id,soil_ph,soil_cec_cmol_kg,clay_percent,temp_annual_c,precip_annual_mm,BCF,TF,Remediation_Efficiency_Pct,Affinity_Class,geo_pca_1,geo_pca_2
Helianthus annuus,125.3183965114973,2.5211357978964712,4.186404678138496,Zinc (Zn),65.38,500.0,Moderate,Env_C,6.007818315535119,10.59623847323172,10.0,9.993399912181962,608.1008728587276,6.283061337050171,0.5141409850134749,4.03797418091382,0,-0.624547512265934,-0.8190391681676402
Helianthus annuus,126.97485252307405,2.5368707414508913,4.252423617033164,Zinc (Zn),65.38,500.0,Moderate,Env_D,7.967230824161669,29.479506263318783,40.0,18.320765056698512,895.6348378248412,4.028217268126339,0.4829279184060818,2.431673225229608,0,0.5677352852781713,-0.11990202467208125
Helianthus annuus,121.3407363518723,2.449065991133291,4.190256444346387,Arsenic (As),74.92,100.0,High,Env_A,5.529010044203495,15.100725140014475,20.0,14.734516125402795,800.8413558721047,5.822689235019326,0.5599241647962244,4.075330508482704,0,-0.13705190383530347,0.14867870808330763
Helianthus annuus,121.87140437233418,2.483572643321456,4.196942987079051,Arsenic (As),74.92,100.0,High,Env_B,7.214543874280592,24.469420970793593,35.0,22.22070682712004,1192.1473028615726,4.0409093542722,0.5719605498560174,2.8890509202348147,0,-0.4091168822115777,0.23381075978995827
Helianthus annuus,119.28507694955675,2.5015110775557243,4.244284079198401,Arsenic (As),74.92,100.0,High,Env_C,6.013783531024396,9.897101173765215,10.0,9.721777360877022,614.1793518501034,6.100061882376018,0.4971992103134939,3.7911824384760013,0,-0.23019136464266005,-1.0348491046224697
Helianthus annuus,123.98163688935797,2.5155015464578274,4.2607315533421435,Arsenic (As),74.92,100.0,High,Env_D,8.101870793638312,29.70678338601926,40.0,18.36121829633508,893.1987695067544,3.761864245506163,0.4781535448428932,2.2484359052581344,0,-0.43301010781865135,-1.7059339126172746
Helianthus annuus,111.72378789201996,2.4875583769404694,4.186065330141351,Trichloroethylene (TCE),131.4,1280.0,High,Env_A,5.448801075822591,15.772452094197297,20.0,15.077607506969983,815.2092391955488,6.906375201670942,0.4699895469619339,4.057405190228076,0,1.4257644909367067,-1.1910176382015307
Helianthus annuus,125.09631219416275,2.464875957260496,4.2074025085298254,Trichloroethylene (TCE),131.4,1280.0,High,Env_B,7.239708271164587,24.695222752456978,35.0,22.081235233072295,1204.760416712143,3.580523373713576,0.5974674900415173,2.6740578914095448,0,0.5989872269092872,0.13951652161748632
Helianthus annuus,114.48971579345262,2.562845027854896,4.243712069647182,Trichloroethylene (TCE),131.4,1280.0,High,Env_C,6.050602272847591,9.93828643070812,10.0,9.805369190074678,596.0387471802804,6.645894959624163,0.5674362207614347,4.713901899333254,0,-0.4808535649379103,0.3836344951909423
Helianthus annuus,123.77023197589054,2.438190995902301,4.180807262511266,Trichloroethylene (TCE),131.4,1280.0,High,Env_D,8.043901803938132,29.814701592773254,40.0,17.766465284832424,901.1942452476478,3.176056208125255,0.514483067387597,2.0425339251896264,0,0.6488832101906139,-0.6930560653583498
Thlaspi caerulescens,19.67738104576194,0.5294937927418624,1.7878115949201794,Lead (Pb),207.2,50.0,High,Env_A,5.49475439234625,14.85415522601281,20.0,15.282419729784362,806.9238552702086,5.924450095738961,0.4494568523176334,1.0,0,-1.059576978737158,-0.7502376870685925
Thlaspi caerulescens,31.56892347040416,0.4974118880331328,1.793918956459871,Lead (Pb),207.2,50.0,High,Env_B,7.234056285349204,25.361959273239727,35.0,21.953334507868203,1197.1890896027196,3.569244602988867,0.46230629400727474,1.0,0,0.3898444521310277,0.0700404030570042
Thlaspi caerulescens,28.231315893791173,0.48469676508476806,1.8918551690781071,Lead (Pb),207.2,50.0,High,Env_C,6.037866459482971,9.648241818732899,10.0,10.172668305307592,619.2842149028007,5.811286249062547,0.5459956281653231,1.0,0,0.36928676012925254,0.8233645683000089
Thlaspi caerulescens,21.100062370674024,0.48745755801325374,1.8736850926259898,Lead (Pb),207.2,50.0,High,Env_D,8.015654151366773,29.776455699946183,40.0,17.960997503574625,920.73125818248,3.760742681550789,0.4622624323097718,1.0,0,-0.2277829311558276,0.37175027141064176
Thlaspi caerulescens,25.694481411335943,0.48114932246650194,1.8265807908728413,Cadmium (Cd),112.4,200.0,High,Env_A,5.507999605484242,15.221773333581265,20.0,15.189266980350036,813.8935090455777,69.61509647232158,2.1671537750557155,37.71665478021488,1,-1.5127763872458007,0.28508269366445055
Thlaspi caerulescens,36.470293554132596,0.5083245972080476,1.805452926520164,Cadmium (Cd),112.4,200.0,High,Env_B,7.246203194220496,24.251794509520888,35.0,22.001723317238962,1201.2219477159495,38.88203585043374,2.176901295947607,21.160588557972627,1,-0.4309225910915235,0.4503519322350079
Thlaspi caerulescens,30.65662071304387,0.4310852733238818,1.818843310587933,Cadmium (Cd),112.4,200.0,High,Env_C,5.936761638783148,10.454828641418327,10.0,9.814755331203683,590.6911356493749,60.94818280813589,2.272530831181912,34.626656134000044,1,0.7748498892541458,1.982019656168002
Thlaspi caerulescens,38.06419542842709,0.47194995983824,1.816434623818447,Cadmium (Cd),112.4,200.0,High,Env_D,8.063429605150642,29.571617219550667,40.0,18.401658819345943,897.6830585415856,47.91101789384894,2.256185284152917,27.024033380222267,1,0.051076321827541814,-0.11016338061778713
Thlaspi caerulescens,33.5233623046023,0.4608212918777016,1.7533943423803233,Zinc (Zn),65.38,500.0,Moderate,Env_A,5.4746345555595965,15.363849775604649,20.0,14.936951053754488,799.3797769815972,67.32885376107228,2.886512380789571,48.58639249142641,1,-0.9773852479910664,-1.3447913358208623
Thlaspi caerulescens,31.777763898004313,0.6007973151144967,1.8961834536485045,Zinc (Zn),65.38,500.0,Moderate,Env_B,7.240579216253039,24.82747971277099,35.0,22.229798893861915,1216.4995042181913,38.46937768587591,2.299801778929178,22.117985809068962,1,-1.3203137533733924,-0.05296406410408572
Thlaspi caerulescens,41.75322537512565,0.527012312203223,1.759004161735669,Zinc (Zn),65.38,500.0,Moderate,Env_C,5.922786670221593,9.971492345564585,10.0,10.288033964519713,598.5590785468052,73.66875968561841,2.7182187810097997,50.06195153778639,1,1.797272476892144,0.9938176263031476
Thlaspi caerulescens,28.356881890507957,0.47509885127072565,1.7279454563327992,Zinc (Zn),65.38,500.0,Moderate,Env_D,7.871040754621078,30.01666847516806,40.0,17.929431402807467,883.5791553816979,42.830991269198925,2.471133833139347,26.46027790805336,1,0.1340024444017257,1.163279686832775
Thlaspi caerulescens,28.725069274409318,0.47270350895352575,1.79023014243242,Arsenic (As),74.92,100.0,High,Env_A,5.346252376341237,14.634459300670324,20.0,15.183062390126791,805.4320922222226,5.109989054290382,0.5270981797242662,1.0,0,-0.05990520058016928,-1.6376437477900743
Thlaspi caerulescens,33.20310672829896,0.47935220284952873,1.7435793404555697,Arsenic (As),74.92,100.0,High,Env_B,7.234416755927417,25.17505623384796,35.0,22.08962062477205,1217.443999417408,3.9304353314386127,0.5908314292845908,1.0,0,-0.5498337861449977,-0.4017077320596185
Thlaspi caerulescens,28.109909447168043,0.485803213935558,1.815639837759106,Arsenic (As),74.92,100.0,High,Env_C,5.896788000990162,10.076503598348667,10.0,9.907194638136884,596.7246483941191,6.6392312231309,0.4912870941973032,1.0,0,-0.4138661296977987,-0.29743967809289185
Thlaspi caerulescens,21.999165448668844,0.41492440598195346,1.6835210956503368,Arsenic (As),74.92,100.0,High,Env_D,8.013709565700676,30.285501844657745,40.0,18.10163704150009,906.1417490435034,4.368025332198315,0.43900221428465336,1.0,0,1.8185254882114072,0.4906314924125992
Thlaspi caerulescens,29.477452961723763,0.49822003213324734,1.8018156439627362,Trichloroethylene (TCE),131.4,1280.0,High,Env_A,5.54416394444776,15.047634533127535,20.0,15.058371341120072,791.7020425580621,6.135088673456805,0.5249015623001569,1.0,0,1.0301490856568687,-0.7167520460585272
Thlaspi caerulescens,33.884268616321336,0.4612244571655014,1.7858347219806376,Trichloroethylene (TCE),131.4,1280.0,High,Env_B,7.271366655655123,25.371073714660273,35.0,22.282510792277414,1189.52818252975,4.375919274448458,0.5510325538561682,1.0,0,-1.1009459602568832,1.2147204412769688
Thlaspi caerulescens,29.287825374259423,0.4362110996817922,1.8060216990621174,Trichloroethylene (TCE),131.4,1280.0,High,Env_C,5.9619873208893885,10.728136106189508,10.0,9.767364572499257,599.799785070119,6.040317692764774,0.5052178462981609,1.0,0,0.13639354805614898,0.7008293694444069
Thlaspi caerulescens,37.84801887718931,0.4875832265326378,1.7751439985116415,Trichloroethylene (TCE),131.4,1280.0,High,Env_D,8.096894712122447,29.874174828404616,40.0,18.063266160322136,918.3089995212996,4.080868830027302,0.5360805268874035,1.0,0,1.0986802528785231,1.009292796420031
Populus deltoides,310.0420498834212,1.8093386623698715,5.0631112490908325,Lead (Pb),207.2,50.0,High,Env_A,5.445762970192519,14.966791973392528,20.0,15.092230603183589,806.1477553944792,6.237300363111945,0.38506673932173935,2.161599221694436,0,-0.532355800154206,-0.4175226691007771
Populus deltoides,308.9956300516939,1.759724827517242,5.009302048955666,Lead (Pb),207.2,50.0,High,Env_B,7.251284997231537,24.48890476088893,35.0,22.28493912944982,1200.318103631888,4.424977348141608,0.5293140671590645,2.10798248150841,0,1.4029359694308896,-0.9382309467810885
Populus deltoides,299.96567113038645,1.7763753844486099,5.105455058958721,Lead (Pb),207.2,50.0,High,Env_C,5.987514344878344,9.6842204824018,10.0,9.362122426435105,607.5606062791425,6.157077523206273,0.441298317495887,2.4453971565144044,0,-0.8602288664705139,-0.40698406945867094
Populus deltoides,303.43122562348464,1.8075729683388921,5.044187887203392,Lead (Pb),207.2,50.0,High,Env_D,8.013149572949965,29.429066195069495,40.0,18.046857182435907,902.5469983175855,4.142354074449191,0.5886707206080524,2.1946343022177364,0,-2.0632608309813816,0.8586972754242721
Populus deltoides,309.62227433882884,1.8125808526086575,4.963756775543803,Cadmium (Cd),112.4,200.0,High,Env_A,5.619965910364852,15.082173286085402,20.0,15.107938247187537,798.7104138165719,4.427861061763998,0.4614552668244734,1.838933826946202,0,-0.5440687535525234,0.5796356116817052
Populus deltoides,292.9288102511039,1.7982850113753222,4.942104585446543,Cadmium (Cd),112.4,200.0,High,Env_B,7.152354581970018,25.113800012529463,35.0,21.935116936369724,1209.6335847226705,4.1680616170619205,0.512733905319418,1.9233958594753144,0,0.9134081449303697,-0.16047220169137327
Populus deltoides,303.2081256706884,1.759660728816918,5.037822604755361,Cadmium (Cd),112.4,200.0,High,Env_C,6.014826374269371,10.133573716099908,10.0,9.863686697512405,601.3535914800984,6.977395545507383,0.5479664123014957,3.441040563852106,0,-0.1306259622386901,-0.8621347751581834
Populus deltoides,302.5109948140684,1.8176637185484075,5.006907935892708,Cadmium (Cd),112.4,200.0,High,Env_D,7.947732980219118,29.464360699193957,40.0,18.125444450825853,903.4859433619274,3.9698212667477577,0.5092327539405693,1.81940671468602,0,-0.4429622504089514,0.32026574022943405
Populus deltoides,297.04087344324387,1.827029250846728,5.023790890601608,Zinc (Zn),65.38,500.0,Moderate,Env_A,5.600916484313576,15.128306232211285,20.0,15.441161869079085,809.0634424501399,5.9168529509435634,0.5875640853830373,3.1288772632203723,0,1.6060405102267155,-0.047368864689626075
Populus deltoides,304.0268610247917,1.8065658609143926,5.0100088487901795,Zinc (Zn),65.38,500.0,Moderate,Env_B,7.147939342001227,25.219317921784135,35.0,21.821948296999583,1201.0390230352243,4.611700193148318,0.5153271441072809,2.1388808610127064,0,-0.013370533362614479,0.27814527113304616
Populus deltoides,299.2836394280145,1.8214955122694083,5.161628940199277,Zinc (Zn),65.38,500.0,Moderate,Env_C,5.991040919234902,10.433788426612185,10.0,10.14259852357041,617.9450394632328,6.0642113589183815,0.5143655678047977,2.8072993670265216,0,-0.5544406550123429,1.1524947624535715
Populus deltoides,303.64663693283387,1.7670383948717374,4.968890364527149,Zinc (Zn),65.38,500.0,Moderate,Env_D,8.006148685486107,29.643368652444668,40.0,18.096836738483745,903.9956814216313,3.919857268470876,0.47111652159280826,1.6620385693160573,0,2.518360654659208,-0.46343995868292837
Populus deltoides,302.5681004688961,1.8230981272913565,5.0040439438139375,Arsenic (As),74.92,100.0,High,Env_A,5.52034493231619,15.151609634886576,20.0,15.395898708164506,784.3095351738752,5.676906779679496,0.5109959377872825,2.6107886732519754,0,0.8187034275820941,-0.00596528946481828
Populus deltoides,296.74580117657536,1.7740731538468941,5.0241158253701474,Arsenic (As),74.92,100.0,High,Env_B,7.2510266984550436,24.999450576410315,35.0,21.96685360051031,1193.9152263840315,3.787543755023342,0.5009580010702172,1.7076603136342299,0,-0.7648962591174647,0.003153438462095131
Populus deltoides,300.8663887370918,1.771523876910344,5.070747939736304,Arsenic (As),74.92,100.0,High,Env_C,6.037372281597692,9.611569050134044,10.0,9.90376245406833,594.6206984495911,5.441620861282116,0.5304837261737674,2.5980221798260583,0,1.0785566186396136,-1.0266612288616834
Populus deltoides,299.20561493374623,1.8085019642483584,5.040617577455182,Arsenic (As),74.92,100.0,High,Env_D,7.96751276048598,29.69915649793859,40.0,18.041776809765498,908.1238418610786,4.447951850756953,0.4801455279617468,1.9220977707571134,0,-1.233488368399276,0.07466137495882526
Populus deltoides,303.17091315275593,1.7775196451101927,4.987775616724619,Trichloroethylene (TCE),131.4,1280.0,High,Env_A,5.4459331794159045,14.953656561614773,20.0,15.181430702382592,801.3675956698911,19.250104014506235,1.3873321489100636,24.03565935226846,1,0.49691886440376315,-0.9547701676429153
Populus deltoides,303.0202939760668,1.7905860876070068,4.930775430678003,Trichloroethylene (TCE),131.4,1280.0,High,Env_B,7.240026994656651,25.25185500380958,35.0,21.82243573031147,1198.14559242514,13.687818359987379,1.5888802310058174,19.573473598004174,1,0.493450161401595,0.4027290744333366
Populus deltoides,295.0564804152352,1.7675422111677723,5.11145317587977,Trichloroethylene (TCE),131.4,1280.0,High,Env_C,5.904074198994098,9.797265486652398,10.0,9.864683701649858,608.5559671993701,21.49940412482058,1.6534854871751594,31.994057432974127,1,1.8312517469994325,-1.728567673023124
Populus deltoides,298.506320876031,1.8017552897865439,5.009404810598957,Trichloroethylene (TCE),131.4,1280.0,High,Env_D,8.056952081948381,30.35503381693933,40.0,17.701813452517065,920.2768472407273,11.178892186223075,1.8835284366561398,18.950185190757857,1,-0.865307383791898,-0.10757894426386502
Pteris vittata,40.106559861384206,0.7449900540893775,2.1187929816118674,Lead (Pb),207.2,50.0,High,Env_A,5.6119808549751875,15.885713936494366,20.0,14.821238190924184,796.9512974018911,6.3564880638533126,0.49326618990981946,1.2541762593856676,0,-0.08934940214418217,-1.6776268543080217
Pteris vittata,36.7631630765013,0.8616149295041491,2.0776662610177103,Lead (Pb),207.2,50.0,High,Env_B,7.18860711610157,25.381442229273322,35.0,21.92985645290487,1212.353545912557,3.7821777948698387,0.5226892597298716,1.0,0,0.8123846508068765,0.21496116814395635
Pteris vittata,33.17844945676446,0.7364585992185494,2.193442195224582,Lead (Pb),207.2,50.0,High,Env_C,5.99383795881571,9.967180350794235,10.0,9.779835103705114,593.0344415120727,6.183035766371939,0.47594633025685096,1.177117273140632,0,0.501803829451369,0.6824412641735643
Pteris vittata,44.506723843547974,0.7587803615167276,2.1586289980063795,Lead (Pb),207.2,50.0,High,Env_D,7.978091336408759,28.93145416067524,40.0,17.85957418773038,892.1924654674685,4.40793036793019,0.5024345562504996,1.0,0,-0.26938415796399484,-0.8166047939113652
Pteris vittata,38.205414864901414,0.8228378809853921,2.0178077291203196,Cadmium (Cd),112.4,200.0,High,Env_A,5.457010725490514,14.814850603385015,20.0,14.848456852174772,818.9491023438499,5.298019916515368,0.4848006863779356,1.0273934767882495,0,3.0783430881421086,-1.2581933794734306
Pteris vittata,38.6187142536056,0.8486096730449542,2.1405569406612828,Cadmium (Cd),112.4,200.0,High,Env_B,7.2150013761571605,24.840336271326397,35.0,21.985490120765828,1204.1921601280092,4.135130401612012,0.4336631418559514,1.0,0,0.7810594138608467,1.2588990282033665
Pteris vittata,29.495933011868267,0.7950859449731874,2.138024069107243,Cadmium (Cd),112.4,200.0,High,Env_C,6.087839763287861,10.195350588030719,10.0,9.92203538391534,619.7883166367841,6.4097847895154585,0.52467837726134,1.3452301927829564,0,0.5466107218031311,-2.0106341550640434
Pteris vittata,44.783374929409284,0.7418502583772263,1.9775292360514616,Cadmium (Cd),112.4,200.0,High,Env_D,7.897539374885282,30.11135709647671,40.0,17.729591996404245,901.0402914316852,4.27530889527635,0.41887505834220523,1.0,0,-0.8287762649946638,0.3884251230573807
Pteris vittata,37.70083536294018,0.7938451379658645,2.141252460997743,Zinc (Zn),65.38,500.0,Moderate,Env_A,5.466436576272664,14.487473558378769,20.0,15.170298995174042,815.0300360810488,6.841652512410635,0.5367840075830281,1.4689958616409096,0,0.2443187958283078,-1.6531572212694927
Pteris vittata,42.94755927731118,0.8472267867048748,2.0470560762591856,Zinc (Zn),65.38,500.0,Moderate,Env_B,7.203326692533157,24.354396718678604,35.0,22.200219822882826,1190.4644380336472,3.987270954106475,0.4951971452301328,1.0,0,1.6727583391330922,0.6121307802178847
Pteris vittata,34.50707008519406,0.7349400327743061,2.107873786022682,Zinc (Zn),65.38,500.0,Moderate,Env_C,5.983480143488533,10.32377226377902,10.0,9.603653675473755,611.0084974873934,6.113890719701167,0.4675064129711782,1.143313247866107,0,-0.40903665279433216,0.8417056781805315
Pteris vittata,41.513495569315246,0.7792338972709825,2.033071133536469,Zinc (Zn),65.38,500.0,Moderate,Env_D,8.054607248663219,29.889233771060525,40.0,18.27830594663748,889.7712291142336,3.9517930092933997,0.5661608062793885,1.0,0,-0.10844263220225936,-0.11592975496838796
Pteris vittata,39.15673400837622,0.769467736944953,2.1519660244248184,Arsenic (As),74.92,100.0,High,Env_A,5.452985811675601,15.014405592223328,20.0,14.519516524047644,791.7976007001321,62.60378720422606,2.9803646114641107,74.63284477084203,1,0.7005502315860452,-2.018985169467035
Pteris vittata,43.41961804863265,0.7737332923977819,2.1701886835013413,Arsenic (As),74.92,100.0,High,Env_B,7.180070859122825,24.698709560735132,35.0,21.756400989483986,1201.7649577365835,53.57674200293017,2.852387683777449,61.12865561043199,1,-0.10740354133593442,0.12474317472349845
Pteris vittata,57.32785000825723,0.8000980292112155,2.09360580786796,Arsenic (As),74.92,100.0,High,Env_C,6.07832812435569,10.30503494042979,10.0,10.059137822105493,595.8786153235263,73.14804333626964,3.764527968355516,99.9,1,0.436986229553322,-0.9077690869556047
Pteris vittata,34.73666405265558,0.7746153125737267,2.1470928323881218,Arsenic (As),74.92,100.0,High,Env_D,8.027399062057297,29.50070171280206,40.0,17.750074382663982,908.3354577820381,56.25433305517974,2.7164954779337247,61.12585654342937,1,-1.717763296495504,-1.3275155217348182
Pteris vittata,48.527041757135166,0.7852624845050131,2.148493561220834,Trichloroethylene (TCE),131.4,1280.0,High,Env_A,5.529585473248981,15.262057217580779,20.0,14.899137846295798,803.0065227858889,5.024729930707208,0.4506329845679843,1.0,0,0.28057849098296517,-2.428246938935415
Pteris vittata,31.098743796161607,0.8293733544006159,2.069774533455624,Trichloroethylene (TCE),131.4,1280.0,High,Env_B,7.229933333559385,24.504266798345792,35.0,21.94131947243822,1206.3049640318027,3.449595742166445,0.5991663117352085,1.0,0,-0.8458833637193447,-0.5655854355018411
Pteris vittata,42.39784214801827,0.7664774074649481,2.102152283961127,Trichloroethylene (TCE),131.4,1280.0,High,Env_C,6.057538170555365,10.185221412406339,10.0,10.008767477124081,592.8349723832863,5.132434772927764,0.4433889424308797,1.0,0,-0.6107003291696561,0.6859015322132705
Pteris vittata,35.66440594435238,0.7459023293642355,2.1329872872825013,Trichloroethylene (TCE),131.4,1280.0,High,Env_D,8.023116804826355,29.684489089189228,40.0,17.967817990496577,897.5803974051711,3.986752205535108,0.47427452073590126,1.0,0,0.18007156704541402,1.6241559450273912
Brassica juncea,50.7632124780876,1.196133523037743,3.529685810063446,Lead (Pb),207.2,50.0,High,Env_A,5.503959084184869,15.338197637449944,20.0,14.716521910975112,792.9336851393197,25.716420096187285,1.2639071785242448,19.501900779309757,1,-0.6080983806145186,0.13305958125391876
Brassica juncea,34.5888099608395,1.2597539786907717,3.6145827170171563,Lead (Pb),207.2,50.0,High,Env_B,7.147835739017167,24.388247780834956,35.0,22.426830143691525,1186.3844713185238,14.362428124013787,1.1368313402856995,9.796595048387772,1,0.42546992442734466,-1.0959115240235013
Brassica juncea,40.32092880334178,1.1890167058367513,3.4268564994882293,Lead (Pb),207.2,50.0,High,Env_C,5.998625332759757,10.282153389736829,10.0,10.000275703289216,604.439321766113,29.771420355327805,1.3451500266557284,24.028216130728854,1,-0.9258198032346213,-0.01569703017339297
Brassica juncea,47.60691586599412,1.1621244786660059,3.481542900713856,Lead (Pb),207.2,50.0,High,Env_D,7.971389710480804,29.993149256579954,40.0,17.654230758520892,897.5390676263611,11.665451605143431,1.208108670387856,8.455879936898226,1,-1.020405112799168,-0.049585321986263475
Brassica juncea,41.321202655652904,1.1826471885469911,3.6406431979360034,Cadmium (Cd),112.4,200.0,High,Env_A,5.480919810021235,15.110922467054623,20.0,14.972876127289855,789.0100558903024,24.56048031005244,1.1462070771065822,16.89083780911138,1,-1.3233151739244768,1.8180092579769127
Brassica juncea,41.4192357422,1.2075481766095004,3.421662244543209,Cadmium (Cd),112.4,200.0,High,Env_B,7.269858801064884,24.987435515503872,35.0,22.036980924800226,1188.4240781345325,16.43188782485586,1.1573412060770607,11.41038052400499,1,-0.3725091077235915,-0.019799885235192438
Brassica juncea,42.428632415998976,1.1692370794777025,3.442913341494824,Cadmium (Cd),112.4,200.0,High,Env_C,5.949922783883203,9.952227641141858,10.0,10.056694499143884,601.2277433093938,23.384171970486502,1.2880449740981263,18.07191910801885,1,0.6228539521749576,-0.4069541984843707
Brassica juncea,54.850428471191606,1.13705491263106,3.4536852766957695,Cadmium (Cd),112.4,200.0,High,Env_D,8.057276221344383,29.99974525146432,40.0,17.732040543387914,893.4758597668429,12.70454982369462,1.253372408261089,9.554119325038272,1,-0.07418228626280778,-0.03867528921453456
Brassica juncea,41.47084073250553,1.1486464270452457,3.538737840820746,Zinc (Zn),65.38,500.0,Moderate,Env_A,5.5707859502158845,14.926870057481294,20.0,14.888916132378842,784.2705851763004,24.731676414919527,1.3616739173140262,20.20588722338783,1,-1.794328522466547,-1.2950171470079284
Brassica juncea,39.620128363760564,1.1844303544095303,3.5575939682976827,Zinc (Zn),65.38,500.0,Moderate,Env_B,7.257743424126342,25.497016069052812,35.0,22.37278437406882,1186.076345631418,16.983335235468896,1.3353940014024976,13.607666398351704,1,-0.8059468372619764,-1.1056429281360507
Brassica juncea,46.633204456299225,1.2408959110412041,3.579477543476043,Zinc (Zn),65.38,500.0,Moderate,Env_C,5.991907758189501,10.28583728870353,10.0,9.857516252057625,611.6029243996479,23.435980713307103,1.3966406862496346,19.63898651181986,1,0.48452576849159784,-1.072103686860234
Brassica juncea,48.65615630021143,1.1795172254544772,3.501867956713663,Zinc (Zn),65.38,500.0,Moderate,Env_D,7.965767242317821,29.689898246726724,40.0,18.057645138672516,867.1547854915117,13.177108242434839,1.397561720864274,11.049493242787225,1,0.07300573343720931,0.21121375137221746
Brassica juncea,53.99821163835511,1.244577198410571,3.539190928026709,Arsenic (As),74.92,100.0,High,Env_A,5.447522287163414,15.09401074276776,20.0,14.871916098773976,792.1607821623184,20.93196012150421,1.483877895583127,18.636283761316562,1,-0.45425841248873794,1.4715228345363724
Brassica juncea,58.212906174282466,1.2081985395819825,3.5191756043186153,Arsenic (As),74.92,100.0,High,Env_B,7.096781977167753,24.775703306968452,35.0,22.028316711108314,1199.7840118499753,15.61319245545978,1.427978199133849,13.37717906716659,1,-0.23498272897547307,0.683499169933347
Brassica juncea,45.30610813600751,1.2042326509527754,3.4840523223437887,Arsenic (As),74.92,100.0,High,Env_C,5.955528237292779,10.58658285556044,10.0,10.628372171810023,599.2289376510421,22.822158059423746,1.388380114634427,19.01149825364865,1,-0.7995683709868873,-1.6247607778394575
Brassica juncea,44.24103456758111,1.190438315027166,3.563503085697863,Arsenic (As),74.92,100.0,High,Env_D,7.993697821100319,30.085871557931117,40.0,17.86463145763838,898.2066688522249,16.502739084348658,1.0080121100255985,9.980976507369723,1,-0.2133577860397958,-2.1882048005694212
Brassica juncea,45.025479593333436,1.1445355302328224,3.5529828427555934,Trichloroethylene (TCE),131.4,1280.0,High,Env_A,5.46009822391751,15.54664637982496,20.0,14.919067013318633,791.9828519571319,19.659911553317507,1.067758976374201,12.595228221466579,1,0.35449230142200844,-1.411463237143599
Brassica juncea,40.03492328053307,1.2294698583793928,3.480293738717627,Trichloroethylene (TCE),131.4,1280.0,High,Env_B,7.223843594646324,24.546395008170947,35.0,21.73586231513477,1193.387034068978,16.767738084225833,1.341975433235261,13.501135547972607,1,-0.18075987907584176,-0.9307856926866392
Brassica juncea,49.22384145125826,1.1670850914080002,3.37623024156088,Trichloroethylene (TCE),131.4,1280.0,High,Env_C,5.9477072140849465,10.548587573011707,10.0,10.061635196822554,601.2901177560918,23.078026737558528,0.9966035001547731,13.79978533398976,0,0.29824330878221683,0.9365930411750429
Brassica juncea,45.278928237683694,1.2017794754871522,3.505947986540544,Trichloroethylene (TCE),131.4,1280.0,High,Env_D,7.952207443244351,30.56478866996751,40.0,17.66400713148355,910.8667864855283,17.7364971832203,1.047414359872117,11.146477106121779,1,0.21171164440533435,-1.1237508418242392
Helianthus annuus,128.6870257462434,2.5176913850736424,4.208846401496108,Lead (Pb),207.2,50.0,High,Env_A,5.544119691859704,15.592892314455263,20.0,14.789267594391541,783.0572331253419,6.4570918848049805,0.4552819565154088,3.6747467833922256,0,-1.4978007889040243,0.07156289599320334
Helianthus annuus,121.5689879813325,2.464517583076537,4.319662825751886,Lead (Pb),207.2,50.0,High,Env_B,7.173389432465136,24.51492641709462,35.0,22.17555431091263,1200.5735243852423,3.3385500666150105,0.5569962944560101,2.324450019950533,0,-1.6261408714815984,-0.10307948031334306
Helianthus annuus,135.15183596989934,2.4438895050538183,4.198298922626733,Lead (Pb),207.2,50.0,High,Env_C,6.050042912918319,9.858070412711335,10.0,10.192701116987498,604.770238833762,7.005759825821469,0.5165091279709162,4.523173623010906,0,-0.7073298067699256,-1.024839456345012
Helianthus annuus,124.35588637754834,2.532202114937834,4.235570497066893,Lead (Pb),207.2,50.0,High,Env_D,7.954273174801652,30.251800138446605,40.0,17.96704912783869,891.0042395661767,4.055943858142865,0.5594494938049314,2.8363696729240577,0,0.29430695359227443,-1.0730394891579953
Helianthus annuus,119.82190010070953,2.506824378338646,4.210805360796456,Cadmium (Cd),112.4,200.0,High,Env_A,5.597095365158301,14.894466732736637,20.0,14.921920853851516,780.9961573478088,7.754319011444976,0.4940846159320005,4.789112163230001,0,0.03047201434871053,0.4131329273137896
Helianthus annuus,121.90307907772366,2.4304396416389458,4.218064080763195,Cadmium (Cd),112.4,200.0,High,Env_B,7.220468964690748,25.183342923058415,35.0,22.086014985171687,1208.9055274573186,3.7497736215654127,0.5539252122289431,2.5963676864201424,0,-0.18967654268622755,-0.7017606764617553
Helianthus annuus,123.82116349844473,2.487806487188039,4.180000044138153,Cadmium (Cd),112.4,200.0,High,Env_C,5.890079935373724,10.129517877594205,10.0,9.850779047766807,608.5344980088652,6.594383355711712,0.4023163159188268,3.3162850217829574,0,1.0371254755508723,0.7367541006477327
Helianthus annuus,133.08661251160711,2.4954193651123604,4.212118162322161,Cadmium (Cd),112.4,200.0,High,Env_D,7.993852167333064,30.206753854486013,40.0,18.24808534990792,923.2017195025991,4.5624092818748645,0.5725392599481819,3.265198042281688,0,-0.7463845723212685,-1.7319904950866836
