time,uv_index,shortwave_radiation,direct_radiation,cloud_cover,latitude,longitude
2022-04-28 20:00:00,,0.0,0.0,7,1.28,103.85
2022-04-28 21:00:00,,0.0,0.0,36,1.28,103.85
2022-04-28 22:00:00,,0.0,0.0,30,1.28,103.85
2022-04-28 23:00:00,,0.0,0.0,10,1.28,103.85
2022-04-29 00:00:00,,0.0,0.0,15,1.28,103.85
2022-04-29 01:00:00,,0.0,0.0,7,1.28,103.85
2022-04-29 02:00:00,,0.0,0.0,29,1.28,103.85
2022-04-29 03:00:00,,0.0,0.0,1,1.28,103.85
2022-04-29 04:00:00,,0.0,0.0,4,1.28,103.85
2022-04-29 05:00:00,,0.0,0.0,2,1.28,103.85
2022-04-29 06:00:00,,0.0,0.0,9,1.28,103.85
2022-04-29 07:00:00,,0.0,0.0,26,1.28,103.85
2022-04-29 08:00:00,,71.0,42.0,30,1.28,103.85
2022-04-29 09:00:00,,287.0,215.0,57,1.28,103.85
2022-04-29 10:00:00,,521.0,431.0,0,1.28,103.85
2022-04-29 11:00:00,,722.0,625.0,97,1.28,103.85
2022-04-29 12:00:00,,827.0,691.0,66,1.28,103.85
2022-04-29 13:00:00,,895.0,742.0,23,1.28,103.85
2022-04-29 14:00:00,,922.0,795.0,58,1.28,103.85
2022-04-29 15:00:00,,797.0,643.0,79,1.28,103.85
2022-04-29 16:00:00,,578.0,366.0,42,1.28,103.85
2022-04-29 17:00:00,,516.0,411.0,22,1.28,103.85
2022-04-29 18:00:00,,292.0,213.0,8,1.28,103.85
2022-04-29 19:00:00,,82.0,51.0,13,1.28,103.85
2022-04-29 20:00:00,,0.0,0.0,32,1.28,103.85
2022-04-29 21:00:00,,0.0,0.0,1,1.28,103.85
2022-04-29 22:00:00,,0.0,0.0,1,1.28,103.85
2022-04-29 23:00:00,,0.0,0.0,4,1.28,103.85
2022-04-30 00:00:00,,0.0,0.0,6,1.28,103.85
2022-04-30 01:00:00,,0.0,0.0,25,1.28,103.85
2022-04-30 02:00:00,,0.0,0.0,38,1.28,103.85
2022-04-30 03:00:00,,0.0,0.0,98,1.28,103.85
2022-04-30 04:00:00,,0.0,0.0,98,1.28,103.85
2022-04-30 05:00:00,,0.0,0.0,100,1.28,103.85
2022-04-30 06:00:00,,0.0,0.0,100,1.28,103.85
2022-04-30 07:00:00,,0.0,0.0,96,1.28,103.85
2022-04-30 08:00:00,,61.0,26.0,98,1.28,103.85
2022-04-30 09:00:00,,248.0,132.0,89,1.28,103.85
2022-04-30 10:00:00,,466.0,303.0,73,1.28,103.85
2022-04-30 11:00:00,,685.0,542.0,69,1.28,103.85
2022-04-30 12:00:00,,836.0,704.0,89,1.28,103.85
2022-04-30 13:00:00,,920.0,767.0,99,1.28,103.85
2022-04-30 14:00:00,,842.0,667.0,100,1.28,103.85
2022-04-30 15:00:00,,788.0,589.0,99,1.28,103.85
2022-04-30 16:00:00,,671.0,487.0,100,1.28,103.85
2022-04-30 17:00:00,,466.0,335.0,100,1.28,103.85
2022-04-30 18:00:00,,241.0,111.0,100,1.28,103.85
2022-04-30 19:00:00,,62.0,17.0,86,1.28,103.85
2022-04-30 20:00:00,,0.0,0.0,79,1.28,103.85
2022-04-30 21:00:00,,0.0,0.0,64,1.28,103.85
2022-04-30 22:00:00,,0.0,0.0,7,1.28,103.85
2022-04-30 23:00:00,,0.0,0.0,43,1.28,103.85
2022-05-01 00:00:00,,0.0,0.0,96,1.28,103.85
2022-05-01 01:00:00,,0.0,0.0,100,1.28,103.85
2022-05-01 02:00:00,,0.0,0.0,100,1.28,103.85
2022-05-01 03:00:00,,0.0,0.0,98,1.28,103.85
2022-05-01 04:00:00,,0.0,0.0,94,1.28,103.85
2022-05-01 05:00:00,,0.0,0.0,91,1.28,103.85
2022-05-01 06:00:00,,0.0,0.0,94,1.28,103.85
2022-05-01 07:00:00,,0.0,0.0,100,1.28,103.85
2022-05-01 08:00:00,,48.0,15.0,99,1.28,103.85
2022-05-01 09:00:00,,266.0,182.0,26,1.28,103.85
2022-05-01 10:00:00,,456.0,323.0,87,1.28,103.85
2022-05-01 11:00:00,,569.0,345.0,100,1.28,103.85
2022-05-01 12:00:00,,487.0,162.0,100,1.28,103.85
2022-05-01 13:00:00,,562.0,294.0,100,1.28,103.85
2022-05-01 14:00:00,,769.0,448.0,99,1.28,103.85
2022-05-01 15:00:00,,685.0,418.0,100,1.28,103.85
2022-05-01 16:00:00,,585.0,360.0,97,1.28,103.85
2022-05-01 17:00:00,,421.0,244.0,100,1.28,103.85
2022-05-01 18:00:00,,252.0,132.0,100,1.28,103.85
2022-05-01 19:00:00,,70.0,24.0,100,1.28,103.85
2022-05-01 20:00:00,,0.0,0.0,100,1.28,103.85
2022-05-01 21:00:00,,0.0,0.0,100,1.28,103.85
2022-05-01 22:00:00,,0.0,0.0,100,1.28,103.85
2022-05-01 23:00:00,,0.0,0.0,100,1.28,103.85
2022-05-02 00:00:00,,0.0,0.0,98,1.28,103.85
2022-05-02 01:00:00,,0.0,0.0,100,1.28,103.85
2022-05-02 02:00:00,,0.0,0.0,100,1.28,103.85
2022-05-02 03:00:00,,0.0,0.0,99,1.28,103.85
2022-05-02 04:00:00,,0.0,0.0,100,1.28,103.85
2022-05-02 05:00:00,,0.0,0.0,100,1.28,103.85
2022-05-02 06:00:00,,0.0,0.0,100,1.28,103.85
2022-05-02 07:00:00,,0.0,0.0,100,1.28,103.85
2022-05-02 08:00:00,,28.0,0.0,100,1.28,103.85
2022-05-02 09:00:00,,204.0,90.0,100,1.28,103.85
2022-05-02 10:00:00,,393.0,197.0,100,1.28,103.85
2022-05-02 11:00:00,,335.0,80.0,100,1.28,103.85
2022-05-02 12:00:00,,589.0,233.0,100,1.28,103.85
2022-05-02 13:00:00,,715.0,337.0,100,1.28,103.85
2022-05-02 14:00:00,,753.0,436.0,100,1.28,103.85
2022-05-02 15:00:00,,704.0,386.0,100,1.28,103.85
2022-05-02 16:00:00,,477.0,213.0,100,1.28,103.85
2022-05-02 17:00:00,,346.0,153.0,100,1.28,103.85
2022-05-02 18:00:00,,186.0,54.0,100,1.28,103.85
2022-05-02 19:00:00,,47.0,4.0,100,1.28,103.85
2022-05-02 20:00:00,,0.0,0.0,100,1.28,103.85
2022-05-02 21:00:00,,0.0,0.0,100,1.28,103.85
2022-05-02 22:00:00,,0.0,0.0,100,1.28,103.85
2022-05-02 23:00:00,,0.0,0.0,100,1.28,103.85
2022-05-03 00:00:00,,0.0,0.0,100,1.28,103.85
2022-05-03 01:00:00,,0.0,0.0,100,1.28,103.85
2022-05-03 02:00:00,,0.0,0.0,99,1.28,103.85
2022-05-03 03:00:00,,0.0,0.0,100,1.28,103.85
2022-05-03 04:00:00,,0.0,0.0,100,1.28,103.85
2022-05-03 05:00:00,,0.0,0.0,100,1.28,103.85
2022-05-03 06:00:00,,0.0,0.0,100,1.28,103.85
2022-05-03 07:00:00,,0.0,0.0,100,1.28,103.85
2022-05-03 08:00:00,,50.0,11.0,100,1.28,103.85
2022-05-03 09:00:00,,100.0,0.0,100,1.28,103.85
2022-05-03 10:00:00,,259.0,57.0,100,1.28,103.85
2022-05-03 11:00:00,,446.0,220.0,100,1.28,103.85
2022-05-03 12:00:00,,422.0,115.0,100,1.28,103.85
2022-05-03 13:00:00,,567.0,138.0,100,1.28,103.85
2022-05-03 14:00:00,,683.0,316.0,100,1.28,103.85
2022-05-03 15:00:00,,712.0,412.0,100,1.28,103.85
2022-05-03 16:00:00,,482.0,173.0,100,1.28,103.85
2022-05-03 17:00:00,,546.0,461.0,99,1.28,103.85
2022-05-03 18:00:00,,283.0,208.0,94,1.28,103.85
2022-05-03 19:00:00,,81.0,49.0,64,1.28,103.85
2022-05-03 20:00:00,,0.0,0.0,77,1.28,103.85
2022-05-03 21:00:00,,0.0,0.0,76,1.28,103.85
2022-05-03 22:00:00,,0.0,0.0,37,1.28,103.85
2022-05-03 23:00:00,,0.0,0.0,21,1.28,103.85
2022-05-04 00:00:00,,0.0,0.0,36,1.28,103.85
2022-05-04 01:00:00,,0.0,0.0,41,1.28,103.85
2022-05-04 02:00:00,,0.0,0.0,74,1.28,103.85
2022-05-04 03:00:00,,0.0,0.0,94,1.28,103.85
2022-05-04 04:00:00,,0.0,0.0,100,1.28,103.85
2022-05-04 05:00:00,,0.0,0.0,100,1.28,103.85
2022-05-04 06:00:00,,0.0,0.0,100,1.28,103.85
2022-05-04 07:00:00,,0.0,0.0,100,1.28,103.85
2022-05-04 08:00:00,,43.0,6.0,100,1.28,103.85
2022-05-04 09:00:00,,157.0,22.0,100,1.28,103.85
2022-05-04 10:00:00,,384.0,154.0,100,1.28,103.85
2022-05-04 11:00:00,,550.0,274.0,100,1.28,103.85
2022-05-04 12:00:00,,573.0,225.0,100,1.28,103.85
2022-05-04 13:00:00,,836.0,534.0,100,1.28,103.85
2022-05-04 14:00:00,,859.0,638.0,100,1.28,103.85
2022-05-04 15:00:00,,797.0,584.0,100,1.28,103.85
2022-05-04 16:00:00,,656.0,460.0,100,1.28,103.85
2022-05-04 17:00:00,,494.0,371.0,100,1.28,103.85
2022-05-04 18:00:00,,291.0,208.0,100,1.28,103.85
2022-05-04 19:00:00,,75.0,39.0,100,1.28,103.85
2022-05-04 20:00:00,,0.0,0.0,100,1.28,103.85
2022-05-04 21:00:00,,0.0,0.0,100,1.28,103.85
2022-05-04 22:00:00,,0.0,0.0,100,1.28,103.85
2022-05-04 23:00:00,,0.0,0.0,100,1.28,103.85
2022-05-05 00:00:00,,0.0,0.0,100,1.28,103.85
2022-05-05 01:00:00,,0.0,0.0,100,1.28,103.85
2022-05-05 02:00:00,,0.0,0.0,100,1.28,103.85
2022-05-05 03:00:00,,0.0,0.0,100,1.28,103.85
2022-05-05 04:00:00,,0.0,0.0,100,1.28,103.85
2022-05-05 05:00:00,,0.0,0.0,100,1.28,103.85
2022-05-05 06:00:00,,0.0,0.0,100,1.28,103.85
2022-05-05 07:00:00,,0.0,0.0,100,1.28,103.85
2022-05-05 08:00:00,,54.0,8.0,100,1.28,103.85
2022-05-05 09:00:00,,186.0,36.0,100,1.28,103.85
2022-05-05 10:00:00,,375.0,140.0,100,1.28,103.85
2022-05-05 11:00:00,,469.0,162.0,100,1.28,103.85
2022-05-05 12:00:00,,657.0,319.0,100,1.28,103.85
2022-05-05 13:00:00,,712.0,378.0,100,1.28,103.85
2022-05-05 14:00:00,,678.0,268.0,100,1.28,103.85
2022-05-05 15:00:00,,568.0,207.0,100,1.28,103.85
2022-05-05 16:00:00,,420.0,107.0,100,1.28,103.85
2022-05-05 17:00:00,,291.0,46.0,100,1.28,103.85
2022-05-05 18:00:00,,194.0,48.0,100,1.28,103.85
2022-05-05 19:00:00,,48.0,4.0,100,1.28,103.85
2022-05-05 20:00:00,,0.0,0.0,100,1.28,103.85
2022-05-05 21:00:00,,0.0,0.0,100,1.28,103.85
2022-05-05 22:00:00,,0.0,0.0,71,1.28,103.85
2022-05-05 23:00:00,,0.0,0.0,100,1.28,103.85
2022-05-06 00:00:00,,0.0,0.0,100,1.28,103.85
2022-05-06 01:00:00,,0.0,0.0,100,1.28,103.85
2022-05-06 02:00:00,,0.0,0.0,82,1.28,103.85
2022-05-06 03:00:00,,0.0,0.0,92,1.28,103.85
2022-05-06 04:00:00,,0.0,0.0,95,1.28,103.85
2022-05-06 05:00:00,,0.0,0.0,86,1.28,103.85
2022-05-06 06:00:00,,0.0,0.0,90,1.28,103.85
2022-05-06 07:00:00,,0.0,0.0,91,1.28,103.85
2022-05-06 08:00:00,,55.0,21.0,100,1.28,103.85
2022-05-06 09:00:00,,249.0,152.0,100,1.28,103.85
2022-05-06 10:00:00,,497.0,394.0,100,1.28,103.85
2022-05-06 11:00:00,,664.0,526.0,100,1.28,103.85
2022-05-06 12:00:00,,776.0,621.0,100,1.28,103.85
2022-05-06 13:00:00,,819.0,651.0,90,1.28,103.85
2022-05-06 14:00:00,,847.0,666.0,57,1.28,103.85
2022-05-06 15:00:00,,721.0,538.0,100,1.28,103.85
2022-05-06 16:00:00,,577.0,362.0,100,1.28,103.85
2022-05-06 17:00:00,,405.0,225.0,100,1.28,103.85
2022-05-06 18:00:00,,226.0,93.0,100,1.28,103.85
2022-05-06 19:00:00,,57.0,5.0,100,1.28,103.85
2022-05-06 20:00:00,,0.0,0.0,100,1.28,103.85
2022-05-06 21:00:00,,0.0,0.0,100,1.28,103.85
2022-05-06 22:00:00,,0.0,0.0,100,1.28,103.85
2022-05-06 23:00:00,,0.0,0.0,100,1.28,103.85
2022-05-07 00:00:00,,0.0,0.0,100,1.28,103.85
2022-05-07 01:00:00,,0.0,0.0,100,1.28,103.85
2022-05-07 02:00:00,,0.0,0.0,100,1.28,103.85
2022-05-07 03:00:00,,0.0,0.0,100,1.28,103.85
2022-05-07 04:00:00,,0.0,0.0,100,1.28,103.85
2022-05-07 05:00:00,,0.0,0.0,100,1.28,103.85
2022-05-07 06:00:00,,0.0,0.0,100,1.28,103.85
2022-05-07 07:00:00,,0.0,0.0,100,1.28,103.85
2022-05-07 08:00:00,,62.0,22.0,100,1.28,103.85
2022-05-07 09:00:00,,225.0,111.0,100,1.28,103.85
2022-05-07 10:00:00,,456.0,290.0,100,1.28,103.85
2022-05-07 11:00:00,,636.0,432.0,100,1.28,103.85
2022-05-07 12:00:00,,795.0,603.0,100,1.28,103.85
2022-05-07 13:00:00,,838.0,587.0,100,1.28,103.85
2022-05-07 14:00:00,,740.0,439.0,100,1.28,103.85
2022-05-07 15:00:00,,753.0,535.0,99,1.28,103.85
2022-05-07 16:00:00,,505.0,283.0,100,1.28,103.85
2022-05-07 17:00:00,,362.0,177.0,100,1.28,103.85
2022-05-07 18:00:00,,159.0,37.0,100,1.28,103.85
2022-05-07 19:00:00,,58.0,20.0,91,1.28,103.85
2022-05-07 20:00:00,,0.0,0.0,99,1.28,103.85
2022-05-07 21:00:00,,0.0,0.0,99,1.28,103.85
2022-05-07 22:00:00,,0.0,0.0,100,1.28,103.85
2022-05-07 23:00:00,,0.0,0.0,100,1.28,103.85
2022-05-08 00:00:00,,0.0,0.0,100,1.28,103.85
2022-05-08 01:00:00,,0.0,0.0,100,1.28,103.85
2022-05-08 02:00:00,,0.0,0.0,100,1.28,103.85
2022-05-08 03:00:00,,0.0,0.0,100,1.28,103.85
2022-05-08 04:00:00,,0.0,0.0,100,1.28,103.85
2022-05-08 05:00:00,,0.0,0.0,100,1.28,103.85
2022-05-08 06:00:00,,0.0,0.0,100,1.28,103.85
2022-05-08 07:00:00,,0.0,0.0,100,1.28,103.85
2022-05-08 08:00:00,,25.0,0.0,100,1.28,103.85
2022-05-08 09:00:00,,140.0,19.0,100,1.28,103.85
2022-05-08 10:00:00,,133.0,10.0,100,1.28,103.85
2022-05-08 11:00:00,,299.0,52.0,100,1.28,103.85
2022-05-08 12:00:00,,329.0,45.0,100,1.28,103.85
2022-05-08 13:00:00,,531.0,185.0,100,1.28,103.85
2022-05-08 14:00:00,,590.0,169.0,100,1.28,103.85
2022-05-08 15:00:00,,592.0,328.0,100,1.28,103.85
2022-05-08 16:00:00,,446.0,121.0,100,1.28,103.85
2022-05-08 17:00:00,,177.0,22.0,100,1.28,103.85
2022-05-08 18:00:00,,193.0,53.0,100,1.28,103.85
2022-05-08 19:00:00,,58.0,21.0,100,1.28,103.85
2022-05-08 20:00:00,,0.0,0.0,100,1.28,103.85
2022-05-08 21:00:00,,0.0,0.0,100,1.28,103.85
2022-05-08 22:00:00,,0.0,0.0,100,1.28,103.85
2022-05-08 23:00:00,,0.0,0.0,100,1.28,103.85
2022-05-09 00:00:00,,0.0,0.0,100,1.28,103.85
2022-05-09 01:00:00,,0.0,0.0,98,1.28,103.85
2022-05-09 02:00:00,,0.0,0.0,100,1.28,103.85
2022-05-09 03:00:00,,0.0,0.0,100,1.28,103.85
2022-05-09 04:00:00,,0.0,0.0,100,1.28,103.85
2022-05-09 05:00:00,,0.0,0.0,100,1.28,103.85
2022-05-09 06:00:00,,0.0,0.0,100,1.28,103.85
2022-05-09 07:00:00,,0.0,0.0,99,1.28,103.85
2022-05-09 08:00:00,,67.0,30.0,100,1.28,103.85
2022-05-09 09:00:00,,275.0,191.0,100,1.28,103.85
2022-05-09 10:00:00,,479.0,357.0,96,1.28,103.85
2022-05-09 11:00:00,,678.0,552.0,100,1.28,103.85
2022-05-09 12:00:00,,787.0,584.0,100,1.28,103.85
2022-05-09 13:00:00,,772.0,531.0,52,1.28,103.85
2022-05-09 14:00:00,,806.0,594.0,24,1.28,103.85
2022-05-09 15:00:00,,767.0,582.0,22,1.28,103.85
2022-05-09 16:00:00,,630.0,467.0,41,1.28,103.85
2022-05-09 17:00:00,,441.0,303.0,44,1.28,103.85
2022-05-09 18:00:00,,246.0,151.0,55,1.28,103.85
2022-05-09 19:00:00,,59.0,23.0,98,1.28,103.85
2022-05-09 20:00:00,,0.0,0.0,100,1.28,103.85
2022-05-09 21:00:00,,0.0,0.0,86,1.28,103.85
2022-05-09 22:00:00,,0.0,0.0,94,1.28,103.85
2022-05-09 23:00:00,,0.0,0.0,99,1.28,103.85
2022-05-10 00:00:00,,0.0,0.0,52,1.28,103.85
2022-05-10 01:00:00,,0.0,0.0,98,1.28,103.85
2022-05-10 02:00:00,,0.0,0.0,88,1.28,103.85
2022-05-10 03:00:00,,0.0,0.0,78,1.28,103.85
2022-05-10 04:00:00,,0.0,0.0,87,1.28,103.85
2022-05-10 05:00:00,,0.0,0.0,42,1.28,103.85
2022-05-10 06:00:00,,0.0,0.0,75,1.28,103.85
2022-05-10 07:00:00,,0.0,0.0,65,1.28,103.85
2022-05-10 08:00:00,,60.0,31.0,97,1.28,103.85
2022-05-10 09:00:00,,274.0,197.0,40,1.28,103.85
2022-05-10 10:00:00,,471.0,357.0,21,1.28,103.85
2022-05-10 11:00:00,,636.0,483.0,47,1.28,103.85
2022-05-10 12:00:00,,809.0,674.0,50,1.28,103.85
2022-05-10 13:00:00,,854.0,702.0,25,1.28,103.85
2022-05-10 14:00:00,,889.0,765.0,8,1.28,103.85
2022-05-10 15:00:00,,809.0,672.0,11,1.28,103.85
2022-05-10 16:00:00,,669.0,539.0,24,1.28,103.85
2022-05-10 17:00:00,,480.0,366.0,28,1.28,103.85
2022-05-10 18:00:00,,258.0,171.0,23,1.28,103.85
2022-05-10 19:00:00,,72.0,41.0,38,1.28,103.85
2022-05-10 20:00:00,,0.0,0.0,31,1.28,103.85
2022-05-10 21:00:00,,0.0,0.0,75,1.28,103.85
2022-05-10 22:00:00,,0.0,0.0,69,1.28,103.85
2022-05-10 23:00:00,,0.0,0.0,100,1.28,103.85
2022-05-11 00:00:00,,0.0,0.0,75,1.28,103.85
2022-05-11 01:00:00,,0.0,0.0,97,1.28,103.85
2022-05-11 02:00:00,,0.0,0.0,97,1.28,103.85
2022-05-11 03:00:00,,0.0,0.0,98,1.28,103.85
2022-05-11 04:00:00,,0.0,0.0,100,1.28,103.85
2022-05-11 05:00:00,,0.0,0.0,99,1.28,103.85
2022-05-11 06:00:00,,0.0,0.0,100,1.28,103.85
2022-05-11 07:00:00,,0.0,0.0,100,1.28,103.85
2022-05-11 08:00:00,,39.0,3.0,100,1.28,103.85
2022-05-11 09:00:00,,58.0,4.0,100,1.28,103.85
2022-05-11 10:00:00,,302.0,131.0,100,1.28,103.85
2022-05-11 11:00:00,,359.0,108.0,98,1.28,103.85
2022-05-11 12:00:00,,600.0,312.0,100,1.28,103.85
2022-05-11 13:00:00,,613.0,239.0,100,1.28,103.85
2022-05-11 14:00:00,,742.0,428.0,29,1.28,103.85
2022-05-11 15:00:00,,823.0,655.0,60,1.28,103.85
2022-05-11 16:00:00,,702.0,581.0,14,1.28,103.85
2022-05-11 17:00:00,,515.0,421.0,25,1.28,103.85
2022-05-11 18:00:00,,293.0,223.0,55,1.28,103.85
2022-05-11 19:00:00,,80.0,50.0,84,1.28,103.85
2022-05-11 20:00:00,,0.0,0.0,90,1.28,103.85
2022-05-11 21:00:00,,0.0,0.0,100,1.28,103.85
2022-05-11 22:00:00,,0.0,0.0,100,1.28,103.85
2022-05-11 23:00:00,,0.0,0.0,100,1.28,103.85
2022-05-12 00:00:00,,0.0,0.0,100,1.28,103.85
2022-05-12 01:00:00,,0.0,0.0,99,1.28,103.85
2022-05-12 02:00:00,,0.0,0.0,100,1.28,103.85
2022-05-12 03:00:00,,0.0,0.0,100,1.28,103.85
2022-05-12 04:00:00,,0.0,0.0,100,1.28,103.85
2022-05-12 05:00:00,,0.0,0.0,100,1.28,103.85
2022-05-12 06:00:00,,0.0,0.0,97,1.28,103.85
2022-05-12 07:00:00,,0.0,0.0,56,1.28,103.85
2022-05-12 08:00:00,,67.0,35.0,78,1.28,103.85
2022-05-12 09:00:00,,229.0,145.0,44,1.28,103.85
2022-05-12 10:00:00,,495.0,395.0,61,1.28,103.85
2022-05-12 11:00:00,,668.0,545.0,75,1.28,103.85
2022-05-12 12:00:00,,829.0,714.0,92,1.28,103.85
2022-05-12 13:00:00,,897.0,758.0,86,1.28,103.85
2022-05-12 14:00:00,,901.0,785.0,35,1.28,103.85
2022-05-12 15:00:00,,833.0,718.0,15,1.28,103.85
2022-05-12 16:00:00,,695.0,587.0,6,1.28,103.85
2022-05-12 17:00:00,,513.0,423.0,4,1.28,103.85
2022-05-12 18:00:00,,287.0,216.0,6,1.28,103.85
2022-05-12 19:00:00,,78.0,47.0,29,1.28,103.85
2022-05-12 20:00:00,,0.0,0.0,62,1.28,103.85
2022-05-12 21:00:00,,0.0,0.0,60,1.28,103.85
2022-05-12 22:00:00,,0.0,0.0,56,1.28,103.85
2022-05-12 23:00:00,,0.0,0.0,74,1.28,103.85
2022-05-13 00:00:00,,0.0,0.0,92,1.28,103.85
2022-05-13 01:00:00,,0.0,0.0,100,1.28,103.85
2022-05-13 02:00:00,,0.0,0.0,22,1.28,103.85
2022-05-13 03:00:00,,0.0,0.0,75,1.28,103.85
2022-05-13 04:00:00,,0.0,0.0,100,1.28,103.85
2022-05-13 05:00:00,,0.0,0.0,98,1.28,103.85
2022-05-13 06:00:00,,0.0,0.0,40,1.28,103.85
2022-05-13 07:00:00,,0.0,0.0,80,1.28,103.85
2022-05-13 08:00:00,,69.0,34.0,100,1.28,103.85
2022-05-13 09:00:00,,200.0,80.0,99,1.28,103.85
2022-05-13 10:00:00,,487.0,367.0,100,1.28,103.85
2022-05-13 11:00:00,,626.0,418.0,100,1.28,103.85
2022-05-13 12:00:00,,610.0,258.0,100,1.28,103.85
2022-05-13 13:00:00,,390.0,52.0,100,1.28,103.85
2022-05-13 14:00:00,,219.0,19.0,100,1.28,103.85
2022-05-13 15:00:00,,338.0,40.0,100,1.28,103.85
2022-05-13 16:00:00,,361.0,53.0,100,1.28,103.85
2022-05-13 17:00:00,,301.0,57.0,100,1.28,103.85
2022-05-13 18:00:00,,206.0,65.0,100,1.28,103.85
2022-05-13 19:00:00,,53.0,7.0,100,1.28,103.85
2022-05-13 20:00:00,,0.0,0.0,100,1.28,103.85
2022-05-13 21:00:00,,0.0,0.0,99,1.28,103.85
2022-05-13 22:00:00,,0.0,0.0,100,1.28,103.85
2022-05-13 23:00:00,,0.0,0.0,96,1.28,103.85
2022-05-14 00:00:00,,0.0,0.0,99,1.28,103.85
2022-05-14 01:00:00,,0.0,0.0,100,1.28,103.85
2022-05-14 02:00:00,,0.0,0.0,91,1.28,103.85
2022-05-14 03:00:00,,0.0,0.0,100,1.28,103.85
2022-05-14 04:00:00,,0.0,0.0,100,1.28,103.85
2022-05-14 05:00:00,,0.0,0.0,100,1.28,103.85
2022-05-14 06:00:00,,0.0,0.0,75,1.28,103.85
2022-05-14 07:00:00,,0.0,0.0,34,1.28,103.85
2022-05-14 08:00:00,,70.0,37.0,98,1.28,103.85
2022-05-14 09:00:00,,232.0,128.0,61,1.28,103.85
2022-05-14 10:00:00,,463.0,346.0,96,1.28,103.85
2022-05-14 11:00:00,,647.0,519.0,41,1.28,103.85
2022-05-14 12:00:00,,788.0,636.0,54,1.28,103.85
2022-05-14 13:00:00,,871.0,725.0,14,1.28,103.85
2022-05-14 14:00:00,,852.0,691.0,18,1.28,103.85
2022-05-14 15:00:00,,695.0,504.0,23,1.28,103.85
2022-05-14 16:00:00,,601.0,461.0,78,1.28,103.85
2022-05-14 17:00:00,,402.0,254.0,58,1.28,103.85
2022-05-14 18:00:00,,228.0,135.0,34,1.28,103.85
2022-05-14 19:00:00,,66.0,34.0,43,1.28,103.85
2022-05-14 20:00:00,,0.0,0.0,10,1.28,103.85
2022-05-14 21:00:00,,0.0,0.0,100,1.28,103.85
2022-05-14 22:00:00,,0.0,0.0,100,1.28,103.85
2022-05-14 23:00:00,,0.0,0.0,100,1.28,103.85
2022-05-15 00:00:00,,0.0,0.0,100,1.28,103.85
2022-05-15 01:00:00,,0.0,0.0,100,1.28,103.85
2022-05-15 02:00:00,,0.0,0.0,100,1.28,103.85
2022-05-15 03:00:00,,0.0,0.0,100,1.28,103.85
2022-05-15 04:00:00,,0.0,0.0,98,1.28,103.85
2022-05-15 05:00:00,,0.0,0.0,96,1.28,103.85
2022-05-15 06:00:00,,0.0,0.0,96,1.28,103.85
2022-05-15 07:00:00,,0.0,0.0,68,1.28,103.85
2022-05-15 08:00:00,,55.0,25.0,17,1.28,103.85
2022-05-15 09:00:00,,243.0,143.0,32,1.28,103.85
2022-05-15 10:00:00,,445.0,305.0,53,1.28,103.85
2022-05-15 11:00:00,,610.0,438.0,50,1.28,103.85
2022-05-15 12:00:00,,778.0,611.0,30,1.28,103.85
2022-05-15 13:00:00,,793.0,597.0,57,1.28,103.85
2022-05-15 14:00:00,,816.0,650.0,40,1.28,103.85
2022-05-15 15:00:00,,617.0,375.0,35,1.28,103.85
2022-05-15 16:00:00,,655.0,514.0,45,1.28,103.85
2022-05-15 17:00:00,,434.0,313.0,29,1.28,103.85
2022-05-15 18:00:00,,271.0,186.0,29,1.28,103.85
2022-05-15 19:00:00,,75.0,44.0,28,1.28,103.85
2022-05-15 20:00:00,,0.0,0.0,8,1.28,103.85
2022-05-15 21:00:00,,0.0,0.0,100,1.28,103.85
2022-05-15 22:00:00,,0.0,0.0,86,1.28,103.85
2022-05-15 23:00:00,,0.0,0.0,83,1.28,103.85
2022-05-16 00:00:00,,0.0,0.0,81,1.28,103.85
2022-05-16 01:00:00,,0.0,0.0,89,1.28,103.85
2022-05-16 02:00:00,,0.0,0.0,100,1.28,103.85
2022-05-16 03:00:00,,0.0,0.0,86,1.28,103.85
2022-05-16 04:00:00,,0.0,0.0,85,1.28,103.85
2022-05-16 05:00:00,,0.0,0.0,100,1.28,103.85
2022-05-16 06:00:00,,0.0,0.0,100,1.28,103.85
2022-05-16 07:00:00,,0.0,0.0,100,1.28,103.85
2022-05-16 08:00:00,,61.0,27.0,100,1.28,103.85
2022-05-16 09:00:00,,172.0,91.0,100,1.28,103.85
2022-05-16 10:00:00,,179.0,31.0,96,1.28,103.85
2022-05-16 11:00:00,,617.0,431.0,97,1.28,103.85
2022-05-16 12:00:00,,801.0,647.0,98,1.28,103.85
2022-05-16 13:00:00,,825.0,585.0,100,1.28,103.85
2022-05-16 14:00:00,,898.0,755.0,99,1.28,103.85
2022-05-16 15:00:00,,794.0,632.0,100,1.28,103.85
2022-05-16 16:00:00,,563.0,352.0,100,1.28,103.85
2022-05-16 17:00:00,,309.0,130.0,100,1.28,103.85
2022-05-16 18:00:00,,144.0,21.0,100,1.28,103.85
2022-05-16 19:00:00,,37.0,5.0,100,1.28,103.85
2022-05-16 20:00:00,,0.0,0.0,98,1.28,103.85
2022-05-16 21:00:00,,0.0,0.0,100,1.28,103.85
2022-05-16 22:00:00,,0.0,0.0,100,1.28,103.85
2022-05-16 23:00:00,,0.0,0.0,100,1.28,103.85
